database_from	Gene_name	Transcript_id	Chr	Start	Stop
exac_lofintol	GIGYF1	ENST00000275732.5	7	100279341	100285861
exac_lofintol	MEPCE	ENST00000310512.2	7	100027641	100031177
exac_lofintol	NYAP1	ENST00000300179.2	7	100082934	100091526
exac_lofintol	GNB2	ENST00000303210.4	7	100273888	100276424
exac_lofintol	ACTL6B	ENST00000160382.5	7	100240868	100253977
exac_lofintol	SRRT	ENST00000347433.4	7	100473211	100486170
exac_lofintol	EPHB4	ENST00000358173.3	7	100401082	100424652
exac_lofintol	ACHE	ENST00000302913.4	7	100488578	100491853
exac_lofintol	CUX1	ENST00000360264.3	7	101459310	101892322
exac_lofintol	NAMPT	ENST00000222553.3	7	105891528	105925330
exac_lofintol	SRPK2	ENST00000393651.3	7	104758284	105029253
exac_lofintol	PSMC2	ENST00000435765.1	7	102988158	103008501
exac_lofintol	RELN	ENST00000428762.1	7	103113258	103629803
exac_lofintol	DNAJC2	ENST00000379263.3	7	102953015	102985069
exac_lofintol	KMT2E	ENST00000311117.3	7	104681399	104753780
exac_lofintol	PRKAR2B	ENST00000265717.4	7	106685352	106800027
exac_lofintol	CBLL1	ENST00000440859.3	7	107384608	107399623
exac_lofintol	DOCK4	ENST00000437633.1	7	111368329	111846193
exac_lofintol	C7orf60	ENST00000297145.4	7	112461798	112579805
exac_lofintol	MET	ENST00000318493.6	7	116339138	116436178
exac_lofintol	CAPZA2	ENST00000361183.3	7	116502665	116557921
exac_lofintol	FOXP2	ENST00000408937.3	7	114066566	114329981
exac_lofintol	ST7	ENST00000265437.5	7	116593594	116863034
exac_lofintol	ING3	ENST00000315870.5	7	120590950	120614898
exac_lofintol	PTPRZ1	ENST00000393386.2	7	121513553	121701274
exac_lofintol	KCND2	ENST00000331113.4	7	119914686	120387912
exac_lofintol	CADPS2	ENST00000449022.2	7	121960218	122526391
exac_lofintol	WASL	ENST00000223023.4	7	123324572	123388788
exac_lofintol	ZNF800	ENST00000393313.1	7	127011867	127031611
exac_lofintol	SND1	ENST00000354725.3	7	127292427	127732110
exac_lofintol	FLNC	ENST00000325888.8	7	128470691	128498577
exac_lofintol	KLHDC10	ENST00000335420.5	7	129710483	129770586
exac_lofintol	UBE2H	ENST00000355621.3	7	129474776	129592395
exac_lofintol	AHCYL2	ENST00000325006.3	7	128864917	129066886
exac_lofintol	NRF1	ENST00000393232.1	7	129297191	129395021
exac_lofintol	MEST	ENST00000223215.4	7	130132154	130144897
exac_lofintol	MKLN1	ENST00000352689.6	7	131012658	131172487
exac_lofintol	PLXNA4	ENST00000359827.3	7	131815237	132193452
exac_lofintol	CALD1	ENST00000361675.2	7	134552484	134653096
exac_lofintol	SLC13A4	ENST00000354042.4	7	135366310	135412244
exac_lofintol	CNOT4	ENST00000541284.1	7	135047636	135123079
exac_lofintol	NUP205	ENST00000285968.6	7	135242692	135333304
exac_lofintol	TRIM24	ENST00000343526.4	7	138145293	138269696
exac_lofintol	JHDM1D	ENST00000397560.2	7	139790893	139876737
exac_lofintol	C7orf55-LUC7L2	ENST00000354926.4	7	139045007	139107086
exac_lofintol	HIPK2	ENST00000406875.3	7	139257672	139477422
exac_lofintol	KIAA1549	ENST00000422774.1	7	138522650	138666015
exac_lofintol	UBN2	ENST00000473989.3	7	138916230	138982582
exac_lofintol	DENND2A	ENST00000275884.6	7	140218506	140302197
exac_lofintol	BRAF	ENST00000288602.6	7	140434396	140624503
exac_lofintol	MKRN1	ENST00000255977.2	7	140154316	140179144
exac_lofintol	FAM131B	ENST00000443739.2	7	143053642	143059696
exac_lofintol	ZNF777	ENST00000247930.4	7	149128866	149153113
exac_lofintol	EZH2	ENST00000320356.2	7	148504737	148544390
exac_lofintol	ZNF398	ENST00000475153.1	7	148844834	148876893
exac_lofintol	CUL1	ENST00000325222.4	7	148427214	148497674
exac_lofintol	REPIN1	ENST00000489432.2	7	150066800	150070034
exac_lofintol	KCNH2	ENST00000262186.5	7	150642452	150675001
exac_lofintol	CDK5	ENST00000485972.1	7	150751095	150754935
exac_lofintol	ABCF2	ENST00000222388.2	7	150905156	150923544
exac_lofintol	SLC4A2	ENST00000485713.1	7	150759074	150773454
exac_lofintol	AGAP3	ENST00000397238.2	7	150783828	150841030
exac_lofintol	RHEB	ENST00000262187.5	7	151164204	151216597
exac_lofintol	PRKAG2	ENST00000287878.4	7	151254286	151573705
exac_lofintol	KMT2C	ENST00000262189.6	7	151833916	152132871
exac_lofintol	ACTR3B	ENST00000256001.8	7	152456967	152551638
exac_lofintol	DPP6	ENST00000377770.3	7	153749905	154684190
exac_lofintol	RBM33	ENST00000401878.3	7	155437570	155567735
exac_lofintol	PAXIP1	ENST00000404141.1	7	154735858	154794639
exac_lofintol	SHH	ENST00000297261.2	7	155595593	155604816
exac_lofintol	NCAPG2	ENST00000409423.1	7	158424357	158494590
exac_lofintol	DNAJB6	ENST00000262177.4	7	157151266	157208792
exac_lofintol	UBE3C	ENST00000348165.5	7	156931966	157060449
exac_lofintol	DLGAP2	ENST00000421627.2	8	1496859	1649572
exac_lofintol	XKR6	ENST00000416569.2	8	10755461	11058848
exac_lofintol	DLC1	ENST00000276297.4	8	12943319	13357580
exac_lofintol	LONRF1	ENST00000398246.3	8	12580604	12612929
exac_lofintol	CNOT7	ENST00000361272.4	8	17088228	17102661
exac_lofintol	DMTN	ENST00000523266.1	8	21924386	21938974
exac_lofintol	ATP6V1B2	ENST00000276390.2	8	20054917	20077913
exac_lofintol	XPO7	ENST00000252512.9	8	21777281	21862599
exac_lofintol	INTS10	ENST00000397977.3	8	19675048	19709316
exac_lofintol	CHMP7	ENST00000397677.1	8	23104208	23118112
exac_lofintol	CCAR2	ENST00000308511.4	8	22463286	22477195
exac_lofintol	DPYSL2	ENST00000311151.5	8	26435770	26513222
exac_lofintol	EBF2	ENST00000520164.1	8	25702124	25902375
exac_lofintol	PPP2R2A	ENST00000315985.7	8	26150762	26227929
exac_lofintol	HMBOX1	ENST00000397358.3	8	28821384	28908672
exac_lofintol	PTK2B	ENST00000397501.1	8	27255101	27316026
exac_lofintol	NRG1	ENST00000356819.4	8	32406244	32621920
exac_lofintol	MAK16	ENST00000360128.6	8	33342724	33356147
exac_lofintol	PURG	ENST00000475541.1	8	30889254	30890298
exac_lofintol	LSM1	ENST00000311351.4	8	38021187	38033838
exac_lofintol	ASH2L	ENST00000343823.6	8	37963068	37996589
exac_lofintol	WHSC1L1	ENST00000317025.8	8	38133158	38205689
exac_lofintol	FGFR1	ENST00000425967.3	8	38271145	38318624
exac_lofintol	ANK1	ENST00000265709.8	8	41513245	41753998
exac_lofintol	IKBKB	ENST00000520810.1	8	42129618	42188497
exac_lofintol	FNTA	ENST00000302279.3	8	42911489	42940425
exac_lofintol	PRKDC	ENST00000314191.2	8	48686733	48872686
exac_lofintol	VDAC3	ENST00000521158.1	8	42251729	42262980
exac_lofintol	KAT6A	ENST00000396930.3	8	41789722	41906495
exac_lofintol	HOOK3	ENST00000307602.4	8	42752274	42873641
exac_lofintol	ST18	ENST00000276480.7	8	53025757	53126817
exac_lofintol	RB1CC1	ENST00000025008.5	8	53536341	53598029
exac_lofintol	XKR4	ENST00000327381.6	8	56015048	56436786
exac_lofintol	LYN	ENST00000519728.1	8	56854418	56922669
exac_lofintol	CHD7	ENST00000423902.2	8	61653991	61778492
exac_lofintol	YTHDF3	ENST00000539294.1	8	64081436	64122264
exac_lofintol	RAB2A	ENST00000262646.7	8	61429766	61533328
exac_lofintol	PRDM14	ENST00000276594.2	8	70964311	70982095
exac_lofintol	MYBL1	ENST00000522677.3	8	67476931	67525073
exac_lofintol	ARFGEF1	ENST00000262215.3	8	68111168	68255522
exac_lofintol	VCPIP1	ENST00000310421.4	8	67546735	67579193
exac_lofintol	NCOA2	ENST00000452400.2	8	71025866	71128980
exac_lofintol	COPS5	ENST00000357849.4	8	67955467	67974231
exac_lofintol	KCNB2	ENST00000523207.1	8	73479969	73850326
exac_lofintol	STAU2	ENST00000524300.1	8	74333606	74621380
exac_lofintol	RDH10	ENST00000240285.5	8	74207524	74235271
exac_lofintol	UBE2W	ENST00000419880.3	8	74706336	74791144
exac_lofintol	RPL7	ENST00000352983.2	8	74203278	74205847
exac_lofintol	EYA1	ENST00000340726.3	8	72111574	72267140
exac_lofintol	HEY1	ENST00000337919.5	8	80677422	80679898
exac_lofintol	ZFHX4	ENST00000521891.2	8	77616323	77776801
exac_lofintol	ZNF704	ENST00000327835.3	8	81553600	81733829
exac_lofintol	STMN2	ENST00000518111.1	8	80523430	80577051
exac_lofintol	MMP16	ENST00000286614.6	8	89053688	89339435
exac_lofintol	OSGIN2	ENST00000451899.2	8	90915021	90937760
exac_lofintol	WWP1	ENST00000517970.1	8	87386279	87479122
exac_lofintol	INTS8	ENST00000523731.1	8	95835659	95892462
exac_lofintol	RUNX1T1	ENST00000436581.2	8	92972469	93107695
exac_lofintol	KIAA1429	ENST00000297591.5	8	95500933	95565675
exac_lofintol	ESRP1	ENST00000433389.2	8	95653546	95709154
exac_lofintol	GDF6	ENST00000287020.5	8	97156790	97172920
exac_lofintol	GRHL2	ENST00000251808.3	8	102504997	102678931
exac_lofintol	PABPC1	ENST00000318607.5	8	101716525	101733811
exac_lofintol	UBR5	ENST00000520539.1	8	103266529	103424462
exac_lofintol	ANKRD46	ENST00000520552.1	8	101522804	101542061
exac_lofintol	ZFPM2	ENST00000407775.2	8	106331169	106815766
exac_lofintol	ANGPT1	ENST00000517746.1	8	108264082	108509786
exac_lofintol	LRP12	ENST00000276654.5	8	105502900	105601125
exac_lofintol	AZIN1	ENST00000337198.5	8	103840794	103855880
exac_lofintol	RIMS2	ENST00000406091.3	8	104513114	105264048
exac_lofintol	RAD21	ENST00000297338.2	8	117859738	117878968
exac_lofintol	CSMD3	ENST00000297405.5	8	113236999	114449083
exac_lofintol	TRPS1	ENST00000395715.3	8	116426250	116635864
exac_lofintol	EXT1	ENST00000378204.2	8	118811950	119123285
exac_lofintol	HAS2	ENST00000303924.4	8	122626348	122641580
exac_lofintol	SQLE	ENST00000265896.5	8	126011645	126034187
exac_lofintol	ATAD2	ENST00000287394.5	8	124333373	124408597
exac_lofintol	MTSS1	ENST00000518547.1	8	125565232	125740196
exac_lofintol	FBXO32	ENST00000517956.1	8	124515612	124553254
exac_lofintol	TRMT12	ENST00000328599.3	8	125463168	125464515
exac_lofintol	FAM49B	ENST00000519824.2	8	130854387	130891707
exac_lofintol	ASAP1	ENST00000357668.1	8	131066976	131414189
exac_lofintol	KCNQ3	ENST00000388996.4	8	133141508	133492779
exac_lofintol	PHF20L1	ENST00000395386.2	8	133790074	133858168
exac_lofintol	FAM135B	ENST00000395297.1	8	139144835	139380226
exac_lofintol	ARC	ENST00000356613.2	8	143694441	143695632
exac_lofintol	BAI1	ENST00000517894.1	8	143545559	143625778
exac_lofintol	PTK2	ENST00000340930.3	8	141669564	141900836
exac_lofintol	AGO2	ENST00000220592.5	8	141542142	141645605
exac_lofintol	ZC3H3	ENST00000262577.5	8	144520225	144623591
exac_lofintol	SCRIB	ENST00000356994.2	8	144873332	144897542
exac_lofintol	CYC1	ENST00000318911.4	8	145150002	145152239
exac_lofintol	ADCK5	ENST00000308860.6	8	145597784	145618289
exac_lofintol	RPL8	ENST00000262584.3	8	146015188	146017514
exac_lofintol	CDC37L1	ENST00000381854.3	9	4679767	4706112
exac_lofintol	SMARCA2	ENST00000382203.1	9	2029022	2192739
exac_lofintol	RFX3	ENST00000382004.3	9	3225041	3395588
exac_lofintol	RCL1	ENST00000381750.4	9	4793091	4860275
exac_lofintol	UHRF2	ENST00000276893.5	9	6413490	6506179
exac_lofintol	JAK2	ENST00000381652.3	9	5021987	5126791
exac_lofintol	PTPRD	ENST00000381196.4	9	8317873	8733843
exac_lofintol	PSIP1	ENST00000380733.4	9	15465517	15510186
exac_lofintol	BNC2	ENST00000380672.4	9	16418986	16870646
exac_lofintol	NFIB	ENST00000380953.1	9	14088307	14313510
exac_lofintol	SH3GL2	ENST00000380607.4	9	17579240	17795741
exac_lofintol	MLLT3	ENST00000380338.4	9	20346440	20622255
exac_lofintol	KLHL9	ENST00000359039.4	9	21333004	21334858
exac_lofintol	TEK	ENST00000380036.4	9	27109588	27229230
exac_lofintol	ELAVL2	ENST00000397312.2	9	23692554	23762232
exac_lofintol	SMU1	ENST00000397149.3	9	33047290	33076606
exac_lofintol	NOL6	ENST00000297990.4	9	33462661	33473840
exac_lofintol	TOPORS	ENST00000360538.2	9	32541384	32552434
exac_lofintol	UBE2R2	ENST00000263228.3	9	33817755	33917235
exac_lofintol	UBAP1	ENST00000545103.1	9	34179012	34251530
exac_lofintol	CNTFR	ENST00000378980.3	9	34552068	34568979
exac_lofintol	UBAP2	ENST00000379238.1	9	33922501	34017146
exac_lofintol	RUSC2	ENST00000455600.1	9	35546518	35561379
exac_lofintol	TESK1	ENST00000336395.5	9	35605616	35609739
exac_lofintol	VCP	ENST00000358901.6	9	35057113	35072350
exac_lofintol	CD72	ENST00000396757.1	9	35610620	35618300
exac_lofintol	TLN1	ENST00000314888.9	9	35697787	35725691
exac_lofintol	NPR2	ENST00000342694.2	9	35792405	35809442
exac_lofintol	PAX5	ENST00000358127.4	9	36840556	37034028
exac_lofintol	DCAF10	ENST00000377724.3	9	37800863	37861505
exac_lofintol	RNF38	ENST00000259605.6	9	36339748	36400105
exac_lofintol	CLTA	ENST00000242285.6	9	36191053	36211771
exac_lofintol	PGM5	ENST00000396396.1	9	70972043	71144572
exac_lofintol	RORB	ENST00000376896.3	9	77112892	77300534
exac_lofintol	ALDH1A1	ENST00000297785.3	9	75516123	75567916
exac_lofintol	GDA	ENST00000238018.4	9	74764475	74865720
exac_lofintol	ZFAND5	ENST00000237937.3	9	74970868	74975694
exac_lofintol	ABHD17B	ENST00000377041.2	9	74477496	74489996
exac_lofintol	SMC5	ENST00000361138.5	9	72873994	72967247
exac_lofintol	TLE4	ENST00000376552.2	9	82187705	82340059
exac_lofintol	TLE1	ENST00000376499.3	9	84199112	84303155
exac_lofintol	GNAQ	ENST00000286548.4	9	80336238	80646151
exac_lofintol	NAA35	ENST00000361671.5	9	88557074	88636875
exac_lofintol	UBQLN1	ENST00000376395.4	9	86276701	86322594
exac_lofintol	NTRK2	ENST00000376214.1	9	87285663	87636352
exac_lofintol	ZCCHC6	ENST00000375963.3	9	88903591	88968114
exac_lofintol	DAPK1	ENST00000408954.3	9	90113992	90322279
exac_lofintol	HNRNPK	ENST00000376263.3	9	86584321	86593167
exac_lofintol	SEMA4D	ENST00000450295.1	9	91993618	92020371
exac_lofintol	NFIL3	ENST00000297689.3	9	94171627	94173016
exac_lofintol	SYK	ENST00000375754.4	9	93606180	93657882
exac_lofintol	SPIN1	ENST00000375859.3	9	91041454	91090192
exac_lofintol	PHF2	ENST00000359246.4	9	96339055	96439958
exac_lofintol	IPPK	ENST00000287996.3	9	95378113	95432270
exac_lofintol	FAM120A	ENST00000277165.6	9	96214197	96326822
exac_lofintol	PTCH1	ENST00000331920.6	9	98209193	98270643
exac_lofintol	GABBR2	ENST00000259455.2	9	101052865	101471019
exac_lofintol	NCBP1	ENST00000375147.3	9	100396163	100433481
exac_lofintol	ANP32B	ENST00000339399.4	9	100745837	100777713
exac_lofintol	TGFBR1	ENST00000374994.4	9	101867487	101911587
exac_lofintol	ERP44	ENST00000262455.6	9	102744893	102861122
exac_lofintol	TEX10	ENST00000374902.4	9	103064472	103111645
exac_lofintol	SMC2	ENST00000286398.7	9	106857665	106901596
exac_lofintol	KLF4	ENST00000374672.4	9	110248031	110251453
exac_lofintol	ZNF462	ENST00000277225.5	9	109685664	109773311
exac_lofintol	SLC44A1	ENST00000374720.3	9	108007149	108151337
exac_lofintol	RAD23B	ENST00000358015.3	9	110045910	110091937
exac_lofintol	KIAA0368	ENST00000259335.4	9	114124309	114247025
exac_lofintol	EPB41L4B	ENST00000374566.3	9	111936833	112082726
exac_lofintol	UGCG	ENST00000374279.3	9	114659495	114695277
exac_lofintol	PRPF4	ENST00000374198.4	9	116038023	116053940
exac_lofintol	SNX30	ENST00000374232.3	9	115513281	115631123
exac_lofintol	PTBP3	ENST00000458258.1	9	114986130	115095123
exac_lofintol	ZNF618	ENST00000288466.7	9	116638660	116812447
exac_lofintol	COL27A1	ENST00000356083.3	9	116918230	117072975
exac_lofintol	PAPPA	ENST00000328252.3	9	118916451	119158895
exac_lofintol	RAB14	ENST00000373840.4	9	123943673	123955690
exac_lofintol	MEGF9	ENST00000373930.3	9	123367467	123476636
exac_lofintol	PHF19	ENST00000373896.3	9	123620221	123637019
exac_lofintol	DAB2IP	ENST00000259371.2	9	124329467	124545824
exac_lofintol	ASTN2	ENST00000361209.2	9	119188129	120177216
exac_lofintol	FBXW2	ENST00000608872.1	9	123526836	123550536
exac_lofintol	BRINP1	ENST00000265922.3	9	121929361	122075633
exac_lofintol	LHX6	ENST00000394319.4	9	124967038	124991019
exac_lofintol	RC3H2	ENST00000373670.1	9	125611905	125659788
exac_lofintol	RABGAP1	ENST00000373647.4	9	125719338	125865492
exac_lofintol	LHX2	ENST00000373615.4	9	126774627	126794986
exac_lofintol	DENND1A	ENST00000373624.2	9	126143710	126692184
exac_lofintol	STRBP	ENST00000447404.2	9	125887875	125946413
exac_lofintol	PSMB7	ENST00000259457.3	9	127115876	127177704
exac_lofintol	SCAI	ENST00000373549.4	9	127715085	127905716
exac_lofintol	NR6A1	ENST00000487099.2	9	127284983	127533398
exac_lofintol	PPP6C	ENST00000451402.1	9	127911951	127951997
exac_lofintol	NR5A1	ENST00000373588.4	9	127245036	127265674
exac_lofintol	RALGPS1	ENST00000259351.5	9	129724568	129981048
exac_lofintol	MAPKAP1	ENST00000265960.3	9	128201165	128434853
exac_lofintol	STXBP1	ENST00000373302.3	9	130374682	130446756
exac_lofintol	GAPVD1	ENST00000394105.2	9	128061200	128125025
exac_lofintol	CIZ1	ENST00000393608.1	9	130928475	130953136
exac_lofintol	ENG	ENST00000373203.4	9	130577960	130616634
exac_lofintol	DNM1	ENST00000372923.3	9	130965749	131016993
exac_lofintol	SLC25A25	ENST00000373068.2	9	130830598	130869723
exac_lofintol	SPTAN1	ENST00000372739.3	9	131329019	131395613
exac_lofintol	ZER1	ENST00000291900.2	9	131493615	131517844
exac_lofintol	SET	ENST00000372692.4	9	131446174	131456943
exac_lofintol	GOLGA2	ENST00000421699.2	9	131019345	131038255
exac_lofintol	NUP188	ENST00000372577.2	9	131709998	131768957
exac_lofintol	PPP2R4	ENST00000393370.2	9	131873879	131909743
exac_lofintol	LRRC8A	ENST00000259324.5	9	131669443	131678650
exac_lofintol	NCS1	ENST00000372398.3	9	132934942	132988766
exac_lofintol	ABL1	ENST00000372348.2	9	133589706	133761070
exac_lofintol	PRRC2B	ENST00000357304.4	9	134305531	134371261
exac_lofintol	RAPGEF1	ENST00000372190.3	9	134454883	134585070
exac_lofintol	NUP214	ENST00000359428.5	9	134001091	134108874
exac_lofintol	TSC1	ENST00000298552.3	9	135771621	135804259
exac_lofintol	RPL7A	ENST00000323345.6	9	136215098	136218221
exac_lofintol	COL5A1	ENST00000371817.3	9	137534033	137734149
exac_lofintol	WDR5	ENST00000358625.3	9	137004999	137023115
exac_lofintol	RXRA	ENST00000481739.1	9	137218477	137328460
exac_lofintol	PPP1R26	ENST00000356818.2	9	138376356	138379986
exac_lofintol	OLFM1	ENST00000252854.4	9	137967552	138012024
exac_lofintol	NOTCH1	ENST00000277541.6	9	139390522	139440238
exac_lofintol	RABL6	ENST00000371663.4	9	139702648	139734974
exac_lofintol	ABCA2	ENST00000341511.6	9	139902380	139922592
exac_lofintol	TRAF2	ENST00000247668.2	9	139793192	139820353
exac_lofintol	FUT7	ENST00000314412.6	9	139925161	139926443
exac_lofintol	EDF1	ENST00000224073.1	9	139756735	139760710
exac_lofintol	GRIN1	ENST00000371553.3	9	140033938	140062294
exac_lofintol	ANAPC2	ENST00000323927.2	9	140069393	140082984
exac_lofintol	TUBB4B	ENST00000340384.4	9	140135812	140138008
exac_lofintol	CACNA1B	ENST00000371372.1	9	140772385	141016451
exac_lofintol	EHMT1	ENST00000460843.1	9	140513480	140729405
exac_lofintol	WDR37	ENST00000358220.1	10	1118095	1175284
exac_lofintol	GTPBP4	ENST00000360803.4	10	1034419	1063167
exac_lofintol	DIP2C	ENST00000280886.6	10	323264	735518
exac_lofintol	LARP4B	ENST00000316157.3	10	858865	931661
exac_lofintol	ZMYND11	ENST00000397962.3	10	225952	298410
exac_lofintol	KLF6	ENST00000497571.1	10	3821730	3827206
exac_lofintol	FAM208B	ENST00000328090.5	10	5762605	5804995
exac_lofintol	RBM17	ENST00000446108.1	10	6139028	6157519
exac_lofintol	TAF3	ENST00000344293.5	10	7860672	8056714
exac_lofintol	PRKCQ	ENST00000263125.5	10	6470168	6557097
exac_lofintol	SFMBT2	ENST00000361972.4	10	7205731	7423860
exac_lofintol	GDI2	ENST00000380191.4	10	5807968	5855221
exac_lofintol	SEPHS1	ENST00000327347.5	10	13361141	13386950
exac_lofintol	CAMK1D	ENST00000378847.3	10	12391817	12870886
exac_lofintol	UPF2	ENST00000356352.2	10	11963296	12077422
exac_lofintol	CELF2	ENST00000450189.1	10	11060052	11371016
exac_lofintol	SEC61A2	ENST00000298428.9	10	12171786	12206453
exac_lofintol	HSPA14	ENST00000378372.3	10	14880401	14913605
exac_lofintol	FAM171A1	ENST00000378116.4	10	15254913	15413051
exac_lofintol	SUV39H2	ENST00000354919.6	10	14920887	14944511
exac_lofintol	FRMD4A	ENST00000357447.2	10	13693904	14372101
exac_lofintol	VIM	ENST00000544301.1	10	17271421	17279270
exac_lofintol	MLLT10	ENST00000307729.7	10	21823573	22030912
exac_lofintol	STAM	ENST00000377524.3	10	17686338	17756779
exac_lofintol	MRC1	ENST00000239761.3	10	18098454	18199394
exac_lofintol	ARHGAP21	ENST00000396432.2	10	24873340	25010828
exac_lofintol	SVIL	ENST00000375398.2	10	29747175	29843987
exac_lofintol	MTPAP	ENST00000263063.4	10	30602537	30638204
exac_lofintol	WAC	ENST00000354911.4	10	28822508	28908535
exac_lofintol	RAB18	ENST00000356940.6	10	27793298	27826980
exac_lofintol	YME1L1	ENST00000326799.3	10	27400905	27443139
exac_lofintol	PARD3	ENST00000374789.3	10	34400096	35103923
exac_lofintol	ZEB1	ENST00000361642.5	10	31608163	31816192
exac_lofintol	EPC1	ENST00000263062.8	10	32557990	32635843
exac_lofintol	CUL2	ENST00000537177.1	10	35299238	35363154
exac_lofintol	ITGB1	ENST00000396033.2	10	33190497	33224486
exac_lofintol	NRP1	ENST00000265371.4	10	33469003	33623310
exac_lofintol	RET	ENST00000355710.3	10	43572706	43623717
exac_lofintol	RASGEF1A	ENST00000395809.1	10	43691691	43701564
exac_lofintol	BMS1	ENST00000374518.5	10	43279842	43326544
exac_lofintol	MAPK8	ENST00000374189.1	10	49609703	49643072
exac_lofintol	PRKG1	ENST00000373980.4	10	52834350	54053660
exac_lofintol	CDK1	ENST00000395284.3	10	62539923	62553733
exac_lofintol	ANK3	ENST00000280772.2	10	61802448	62149296
exac_lofintol	UBE2D1	ENST00000373910.4	10	60094961	60128525
exac_lofintol	CCDC6	ENST00000263102.6	10	61552674	61666182
exac_lofintol	HERC4	ENST00000395198.3	10	69682687	69832865
exac_lofintol	JMJD1C	ENST00000399262.2	10	64927804	65225422
exac_lofintol	SIRT1	ENST00000212015.6	10	69644479	69676350
exac_lofintol	ARID5B	ENST00000279873.7	10	63661468	63852789
exac_lofintol	HNRNPH3	ENST00000265866.7	10	70096978	70101811
