Database_From	Unique_ID_1(gene)	Unique_ID_2(transcript)	chr	chromStart	chromEnd
UCSC	Nebulin	Pfam_07433	2	152417585	152417771
UCSC	Nebulin	Pfam_07434	2	152417753	152418637
UCSC	Nebulin	Pfam_07435	2	152417789	152418673
UCSC	Nebulin	Pfam_07436	2	152418655	152419138
UCSC	Nebulin	Pfam_07437	2	152418691	152419174
UCSC	Nebulin	Pfam_07438	2	152420160	152420350
UCSC	Nebulin	Pfam_07439	2	152420196	152420386
UCSC	Nebulin	Pfam_07440	2	152420371	152421571
UCSC	Nebulin	Pfam_07441	2	152420407	152421607
UCSC	Nebulin	Pfam_07442	2	152421589	152422028
UCSC	Nebulin	Pfam_07443	2	152421625	152422064
UCSC	Nebulin	Pfam_07444	2	152422064	152422243
UCSC	Nebulin	Pfam_07445	2	152422100	152422279
UCSC	Nebulin	Pfam_07446	2	152422261	152423695
UCSC	Nebulin	Pfam_07447	2	152422297	152423731
UCSC	Nebulin	Pfam_07448	2	152423806	152423893
UCSC	Nebulin	Pfam_07449	2	152423842	152423929
UCSC	Nebulin	Pfam_07450	2	152423920	152424598
UCSC	Nebulin	Pfam_07451	2	152423956	152424634
UCSC	Nebulin	Pfam_07452	2	152424619	152424843
UCSC	Nebulin	Pfam_07453	2	152424655	152424879
UCSC	Nebulin	Pfam_07454	2	152424858	152425145
UCSC	Nebulin	Pfam_07455	2	152424894	152425181
UCSC	Nebulin	Pfam_07456	2	152425813	152426608
UCSC	Nebulin	Pfam_07457	2	152425849	152426644
UCSC	Nebulin	Pfam_07458	2	152426719	152426806
UCSC	Nebulin	Pfam_07459	2	152426755	152426842
UCSC	Nebulin	Pfam_07460	2	152426833	152427024
UCSC	Nebulin	Pfam_07461	2	152426869	152427060
UCSC	Nebulin	Pfam_07462	2	152427042	152432222
UCSC	Nebulin	Pfam_07463	2	152427078	152432258
UCSC	Nebulin	Pfam_07464	2	152432240	152432678
UCSC	Nebulin	Pfam_07465	2	152432276	152432714
UCSC	Nebulin	Pfam_07466	2	152432831	152435901
UCSC	Nebulin	Pfam_07467	2	152436012	152436099
UCSC	Nebulin	Pfam_07468	2	152437381	152438046
UCSC	Nebulin	Pfam_07469	2	152438064	152439027
UCSC	Nebulin	Pfam_07470	2	152439039	152439126
UCSC	Nebulin	Pfam_07471	2	152439144	152440018
UCSC	Nebulin	Pfam_07472	2	152440129	152440216
UCSC	Nebulin	Pfam_07473	2	152440243	152442070
UCSC	Nebulin	Pfam_07474	2	152442091	152442968
UCSC	Nebulin	Pfam_07475	2	152442986	152443937
UCSC	Nebulin	Pfam_07476	2	152444054	152446452
UCSC	Nebulin	Pfam_07477	2	152446563	152446650
UCSC	Nebulin	Pfam_07478	2	152446677	152447911
UCSC	Nebulin	Pfam_07479	2	152447932	152448597
UCSC	Nebulin	Pfam_07480	2	152448615	152449579
UCSC	Nebulin	Pfam_07481	2	152449591	152449678
UCSC	Nebulin	Pfam_07482	2	152449696	152450570
UCSC	Nebulin	Pfam_07483	2	152450681	152450768
UCSC	Nebulin	Pfam_07484	2	152450795	152452623
UCSC	Nebulin	Pfam_07485	2	152452644	152453521
UCSC	Nebulin	Pfam_07486	2	152453539	152454490
UCSC	Nebulin	Pfam_07487	2	152454607	152457005
UCSC	Nebulin	Pfam_07488	2	152457116	152457203
UCSC	Nebulin	Pfam_07489	2	152457230	152458464
UCSC	Nebulin	Pfam_07490	2	152458485	152459150
UCSC	Nebulin	Pfam_07491	2	152459168	152460132
UCSC	Nebulin	Pfam_07492	2	152460144	152460231
UCSC	Nebulin	Pfam_07493	2	152460249	152461123
UCSC	Nebulin	Pfam_07494	2	152461234	152461321
UCSC	Nebulin	Pfam_07495	2	152461348	152463169
UCSC	Nebulin	Pfam_07496	2	152463190	152464067
UCSC	Nebulin	Pfam_07497	2	152464085	152465036
UCSC	Nebulin	Pfam_07498	2	152465153	152466372
UCSC	Nebulin	Pfam_07499	2	152466447	152466534
UCSC	Nebulin	Pfam_07500	2	152466483	152466570
UCSC	Nebulin	Pfam_07501	2	152466561	152467043
UCSC	Nebulin	Pfam_07502	2	152466597	152467079
UCSC	Nebulin	Pfam_07503	2	152467064	152467289
UCSC	Nebulin	Pfam_07504	2	152467100	152467325
UCSC	Nebulin	Pfam_07505	2	152467307	152468713
UCSC	Nebulin	Pfam_07506	2	152467343	152468749
UCSC	Nebulin	Pfam_07507	2	152468830	152470803
UCSC	Nebulin	Pfam_07508	2	152468866	152470839
UCSC	Nebulin	Pfam_07509	2	152470914	152471001
UCSC	Nebulin	Pfam_07510	2	152470950	152471037
UCSC	Nebulin	Pfam_07511	2	152471028	152472529
UCSC	Nebulin	Pfam_07512	2	152471064	152472565
UCSC	Nebulin	Pfam_07513	2	152472550	152473891
UCSC	Nebulin	Pfam_07514	2	152472586	152473927
UCSC	Nebulin	Pfam_07515	2	152473909	152474802
UCSC	Nebulin	Pfam_07516	2	152473945	152474838
UCSC	Nebulin	Pfam_07517	2	152474814	152474901
UCSC	Nebulin	Pfam_07518	2	152474850	152474937
UCSC	Nebulin	Pfam_07519	2	152474919	152475978
UCSC	Nebulin	Pfam_07520	2	152474955	152476014
UCSC	Nebulin	Pfam_07521	2	152476089	152476176
UCSC	Nebulin	Pfam_07522	2	152476125	152476212
UCSC	Nebulin	Pfam_07523	2	152476203	152477446
UCSC	Nebulin	Pfam_07524	2	152476239	152477482
UCSC	Nebulin	Pfam_07525	2	152477467	152482061
UCSC	Nebulin	Pfam_07526	2	152477503	152482097
UCSC	Nebulin	Pfam_07527	2	152482079	152483529
UCSC	Nebulin	Pfam_07528	2	152482115	152483565
UCSC	Nebulin	Pfam_07529	2	152483646	152484050
UCSC	Nebulin	Pfam_07530	2	152483682	152484086
UCSC	Nebulin	Pfam_07531	2	152484161	152484248
UCSC	Nebulin	Pfam_07532	2	152484197	152484284
UCSC	Nebulin	Pfam_07533	2	152484275	152486066
UCSC	Nebulin	Pfam_07534	2	152484311	152486102
UCSC	Nebulin	Pfam_07535	2	152486087	152487242
UCSC	Nebulin	Pfam_07536	2	152486123	152487278
UCSC	Nebulin	Pfam_07537	2	152487260	152496420
UCSC	Nebulin	Pfam_07538	2	152487296	152496420
UCSC	Nebulin	Pfam_07539	2	152487296	152487706
UCSC	Nebulin	Pfam_07540	2	152487823	152490217
UCSC	Nebulin	Pfam_07541	2	152490328	152490415
UCSC	Nebulin	Pfam_07542	2	152490442	152492790
UCSC	Nebulin	Pfam_07543	2	152492811	152495843
UCSC	Nebulin	Pfam_07544	2	152495861	152496420
UCSC	Nebulin	Pfam_07545	2	152496537	152496918
UCSC	Nebulin	Pfam_07546	2	152497029	152497116
UCSC	Nebulin	Pfam_07547	2	152497143	152499137
UCSC	Nebulin	Pfam_07548	2	152499158	152499328
UCSC	Nebulin	Pfam_07549	2	152499346	152499713
UCSC	Nebulin	Pfam_07550	2	152499830	152500381
UCSC	Nebulin	Pfam_07551	2	152500492	152500579
UCSC	Nebulin	Pfam_07552	2	152500606	152501031
UCSC	Nebulin	Pfam_07553	2	152501052	152502693
UCSC	Nebulin	Pfam_07554	2	152502711	152506739
UCSC	Nebulin	Pfam_07555	2	152506856	152507137
UCSC	Nebulin	Pfam_07556	2	152507248	152507335
UCSC	Nebulin	Pfam_07557	2	152507362	152510555
UCSC	Nebulin	Pfam_07558	2	152510576	152511833
UCSC	Nebulin	Pfam_07559	2	152511851	152512380
UCSC	Nebulin	Pfam_07560	2	152512500	152512716
UCSC	Nebulin	Pfam_07561	2	152512827	152512914
UCSC	Nebulin	Pfam_07562	2	152512941	152514546
UCSC	Nebulin	Pfam_07563	2	152514567	152515628
UCSC	Nebulin	Pfam_07564	2	152515646	152518698
UCSC	Nebulin	Pfam_07565	2	152518818	152520111
UCSC	Nebulin	Pfam_07566	2	152520222	152520309
UCSC	Nebulin	Pfam_07567	2	152520336	152521064
UCSC	Nebulin	Pfam_07568	2	152521085	152521322
UCSC	Nebulin	Pfam_07569	2	152521340	152521896
UCSC	Nebulin	Pfam_07570	2	152521908	152521995
UCSC	Nebulin	Pfam_07571	2	152522016	152522653
UCSC	Nebulin	Pfam_07572	2	152522764	152522851
UCSC	Nebulin	Pfam_07573	2	152522878	152524367
UCSC	Nebulin	Pfam_07574	2	152524388	152525590
UCSC	Nebulin	Pfam_07575	2	152525608	152527586
UCSC	Nebulin	Pfam_07576	2	152527706	152528932
UCSC	Nebulin	Pfam_07577	2	152529043	152529130
UCSC	Nebulin	Pfam_07578	2	152529157	152531040
UCSC	Nebulin	Pfam_07579	2	152531061	152531850
UCSC	Nebulin	Pfam_07580	2	152531868	152534128
UCSC	Nebulin	Pfam_07581	2	152534248	152534439
UCSC	Nebulin	Pfam_07582	2	152534550	152534637
UCSC	Nebulin	Pfam_07583	2	152534664	152536284
UCSC	Nebulin	Pfam_07584	2	152536305	152536481
UCSC	Nebulin	Pfam_07585	2	152536499	152537293
UCSC	Nebulin	Pfam_07586	2	152537305	152539225
UCSC	Nebulin	Pfam_07587	2	152539246	152541341
UCSC	Nebulin	Pfam_07588	2	152541452	152543982
UCSC	Nebulin	Pfam_07589	2	152544009	152544189
UCSC	Nebulin	Pfam_07590	2	152544210	152544855
UCSC	Nebulin	Pfam_07591	2	152544873	152547290
UCSC	Nebulin	Pfam_07592	2	152548445	152548622
UCSC	Nebulin	Pfam_07593	2	152548839	152550886
UCSC	Nebulin	Pfam_07594	2	152550913	152551085
UCSC	Nebulin	Pfam_07595	2	152551106	152552141
UCSC	Nebulin	Pfam_07596	2	152552159	152553200
UCSC	Nebulin	Pfam_07597	2	152554125	152563444
UCSC	Nebulin	Pfam_07598	2	152563474	152566219
UCSC	Nebulin	Pfam_07599	2	152566240	152566997
UCSC	Nebulin	Pfam_07600	2	152573997	152579945
UCSC	Nebulin	Pfam_07601	2	152579963	152580823
UCSC	Nebulin	Pfam_07602	2	152580841	152581411
UCSC	Nebulin	Pfam_07603	2	152581438	152582016
UCSC	Nebulin	Pfam_07604	2	152582037	152584251
UCSC	Arf	Pfam_07605	2	152659800	152684683
UCSC	Arf	Pfam_07606	2	152659800	152670825
UCSC	MMR_HSR1	Pfam_07607	2	152663440	152671710
UCSC	Miro	Pfam_07608	2	152663440	152671707
UCSC	Ca_channel_B	Pfam_07609	2	152717333	152727100
UCSC	Ca_channel_B	Pfam_07610	2	152727040	152727100
UCSC	SH3_1	Pfam_07611	2	152992043	153000431
UCSC	SH3_2	Pfam_07612	2	152992052	153000428
UCSC	UIM	Pfam_07613	2	153000500	153001428
UCSC	VHS	Pfam_07614	2	153003701	153032137
UCSC	Drf_FH3	Pfam_07615	2	153437519	153475498
UCSC	FF	Pfam_07616	2	153520448	153525670
UCSC	FF	Pfam_07617	2	153520448	153525670
UCSC	FF	Pfam_07618	2	153529090	153530149
UCSC	WW	Pfam_07619	2	153535886	153535976
UCSC	WW	Pfam_07620	2	153537762	153547477
UCSC	Glycos_transf_2	Pfam_07621	2	155098583	155115583
UCSC	Glycos_transf_2	Pfam_07622	2	155099279	155115583
UCSC	Ricin_B_lectin	Pfam_07623	2	155252631	155307034
UCSC	Ricin_B_lectin	Pfam_07624	2	155252631	155303194
UCSC	Ricin_B_lectin	Pfam_07625	2	155252631	155295166
UCSC	Ricin_B_lectin	Pfam_07626	2	155252631	155265595
UCSC	IRK	Pfam_07627	2	155555426	155566334
UCSC	Hormone_recep	Pfam_07628	2	157182278	157183359
UCSC	Hormone_recep	Pfam_07629	2	157182717	157183359
UCSC	zf-C4	Pfam_07630	2	157184511	157185917
UCSC	FAD_binding_2	Pfam_07631	2	157352664	157367358
UCSC	efhand	Pfam_07632	2	157436229	157439320
UCSC	Glycos_transf_2	Pfam_07633	2	158140834	158156109
UCSC	Ricin_B_lectin	Pfam_07634	2	158157500	158167834
UCSC	ERM	Pfam_07635	2	158177793	158177865
UCSC	PDZ	Pfam_07636	2	158283918	158290931
UCSC	PDZ	Pfam_07637	2	158283918	158287422
UCSC	Pkinase	Pfam_07638	2	158390464	158406865
UCSC	Pkinase	Pfam_07639	2	158390464	158401103
UCSC	Pkinase_Tyr	Pfam_07640	2	158400977	158406865
UCSC	TGF_beta_GS	Pfam_07641	2	158406868	158412655
UCSC	TGF_beta_GS	Pfam_07642	2	158406868	158406904
UCSC	Activin_recp	Pfam_07643	2	158443701	158443926
UCSC	Activin_recp	Pfam_07644	2	158443701	158443842
UCSC	Pkinase_Tyr	Pfam_07645	2	158617412	158622498
UCSC	Pkinase_Tyr	Pfam_07646	2	158622537	158630620
UCSC	TGF_beta_GS	Pfam_07647	2	158630623	158634653
UCSC	Activin_recp	Pfam_07648	2	158636857	158637082
UCSC	Arm	Pfam_07649	2	159497251	159499100
UCSC	Arm	Pfam_07650	2	159519820	159519946
UCSC	Arm	Pfam_07651	2	159522928	159523051
UCSC	Ank	Pfam_07652	2	160050924	160053137
UCSC	Ank	Pfam_07653	2	160055552	160074094
UCSC	Ank	Pfam_07654	2	160074094	160075800
UCSC	Ank	Pfam_07655	2	160075800	160076229
UCSC	Ank	Pfam_07656	2	160076229	160076328
UCSC	Ank	Pfam_07657	2	160076328	160080791
UCSC	TPR_2	Pfam_07658	2	160085364	160086147
UCSC	TPR_1	Pfam_07659	2	160085364	160086147
UCSC	U-box	Pfam_07660	2	160092545	160104948
UCSC	SAM_2	Pfam_07661	2	160104966	160112853
UCSC	SAM_1	Pfam_07662	2	160104972	160112850
UCSC	WD40	Pfam_07663	2	160114292	160114489
UCSC	WD40	Pfam_07664	2	160116322	160128297
UCSC	WD40	Pfam_07665	2	160132077	160136346
UCSC	WD40	Pfam_07666	2	160139204	160139288
UCSC	WD40	Pfam_07667	2	160139333	160139450
UCSC	WD40	Pfam_07668	2	160139465	160139576
UCSC	Bromodomain	Pfam_07669	2	160176825	160182182
UCSC	PHD	Pfam_07670	2	160182428	160189196
UCSC	DDT	Pfam_07671	2	160242886	160243075
UCSC	MBD	Pfam_07672	2	160269055	160285750
UCSC	MBD	Pfam_07673	2	160284477	160285750
UCSC	zf-C3HC4	Pfam_07674	2	160608953	160615775
UCSC	Lectin_C	Pfam_07675	2	160636518	160639899
UCSC	Lectin_C	Pfam_07676	2	160636518	160654645
UCSC	Lectin_C	Pfam_07677	2	160663489	160667081
UCSC	Lectin_C	Pfam_07678	2	160671924	160673465
UCSC	Lectin_C	Pfam_07679	2	160676362	160690599
UCSC	Lectin_C	Pfam_07680	2	160706534	160706956
UCSC	Lectin_C	Pfam_07681	2	160717390	160729079
UCSC	Lectin_C	Pfam_07682	2	160732052	160735159
UCSC	Lectin_C	Pfam_07683	2	160735822	160738748
UCSC	Lectin_C	Pfam_07684	2	160741690	160746819
UCSC	fn2	Pfam_07685	2	160750433	160750556
UCSC	Lectin_C	Pfam_07686	2	160801422	160803974
UCSC	Lectin_C	Pfam_07687	2	160801422	160803974
UCSC	Lectin_C	Pfam_07688	2	160803380	160803974
UCSC	Lectin_C	Pfam_07689	2	160806124	160807999
UCSC	Lectin_C	Pfam_07690	2	160812222	160813104
UCSC	Lectin_C	Pfam_07691	2	160833800	160840559
UCSC	Xlink	Pfam_07692	2	160840481	160843668
UCSC	Lectin_C	Pfam_07693	2	160843767	160869792
UCSC	Lectin_C	Pfam_07694	2	160873165	160879286
UCSC	Lectin_C	Pfam_07695	2	160884758	160889565
UCSC	fn2	Pfam_07696	2	160898544	160898670
UCSC	Integrin_B_tail	Pfam_07697	2	160964335	160982902
UCSC	EGF_2	Pfam_07698	2	160982929	160983025
UCSC	EGF_2	Pfam_07699	2	160983049	160993974
UCSC	Integrin_beta	Pfam_07700	2	160994241	161055742
UCSC	Integrin_beta	Pfam_07701	2	160994241	161052930
UCSC	RRM_1	Pfam_07702	2	161157179	161159973
UCSC	Mov34	Pfam_07703	2	162224016	162227789
UCSC	T-box	Pfam_07704	2	162273534	162276761
UCSC	T-box	Pfam_07705	2	162274726	162276761
UCSC	Band_3_cyto	Pfam_07706	2	162711499	162751300
UCSC	Band_3_cyto	Pfam_07707	2	162711499	162730429
UCSC	Band_3_cyto	Pfam_07708	2	162735641	162751300
UCSC	Peptidase_S9	Pfam_07709	2	162849794	162868459
UCSC	DPPIV_N	Pfam_07710	2	162873647	162881357
UCSC	DPPIV_N	Pfam_07711	2	162873647	162902085
UCSC	Hormone_2	Pfam_07712	2	163000552	163000636
UCSC	Hormone_2	Pfam_07713	2	163002065	163002149
UCSC	Hormone_2	Pfam_07714	2	163003875	163003959
UCSC	Peptidase_S9	Pfam_07715	2	163027493	163044835
UCSC	DPPIV_N	Pfam_07716	2	163066469	163081019
UCSC	Helicase_C	Pfam_07717	2	163128872	163133273
UCSC	DEAD	Pfam_07718	2	163137869	163144814
UCSC	ResIII	Pfam_07719	2	163137881	163144826
UCSC	CARD	Pfam_07720	2	163167295	163174474
UCSC	cNMP_binding	Pfam_07721	2	163253311	163256818
UCSC	Ion_trans_2	Pfam_07722	2	163279994	163291821
UCSC	Ion_trans	Pfam_07723	2	163280012	163302724
UCSC	AAA	Pfam_07724	2	164466222	164466780
UCSC	SH2	Pfam_07725	2	165349607	165353584
UCSC	PH	Pfam_07726	2	165358841	165378602
UCSC	Aa_trans	Pfam_07727	2	165755080	165796015
UCSC	Ion_trans	Pfam_07728	2	165947351	165948892
UCSC	Ion_trans	Pfam_07729	2	165952049	165969513
UCSC	Ion_trans	Pfam_07730	2	165953754	165969513
UCSC	Na_trans_assoc	Pfam_07731	2	165970345	165984547
UCSC	Ion_trans	Pfam_07732	2	165984583	165994399
UCSC	Ion_trans	Pfam_07733	2	166011071	166025252
UCSC	Ion_trans	Pfam_07734	2	166011071	166025252
UCSC	Ion_trans	Pfam_07735	2	166164440	166170508
UCSC	Ion_trans	Pfam_07736	2	166164440	166170508
UCSC	Na_trans_assoc	Pfam_07737	2	166210765	166223861
UCSC	Ion_trans	Pfam_07738	2	166226690	166237210
UCSC	Ion_trans	Pfam_07739	2	166243397	166245642
UCSC	IQ	Pfam_07740	2	166246032	166246095
UCSC	Ricin_B_lectin	Pfam_07741	2	166605310	166611452
UCSC	Glycos_transf_2	Pfam_07742	2	166615324	166621519
UCSC	TPR_2	Pfam_07743	2	166758236	166758338
UCSC	TPR_2	Pfam_07744	2	166769079	166770130
UCSC	TPR_1	Pfam_07745	2	166769079	166770130
UCSC	Ion_trans	Pfam_07746	2	166848428	166850784
UCSC	Na_trans_assoc	Pfam_07747	2	166870273	166892976
UCSC	Ion_trans	Pfam_07748	2	166893012	166897751
UCSC	Ion_trans	Pfam_07749	2	166903389	166912927
UCSC	Ion_trans	Pfam_07750	2	167055870	167060593
UCSC	Ion_trans	Pfam_07751	2	167083105	167094722
UCSC	Ion_trans	Pfam_07752	2	167129357	167136877
UCSC	Ion_trans	Pfam_07753	2	167145056	167163026
UCSC	Ion_trans	Pfam_07754	2	167145056	167163026
UCSC	Ion_trans	Pfam_07755	2	167262652	167266303
UCSC	Ion_trans	Pfam_07756	2	167269068	167279887
UCSC	Na_trans_assoc	Pfam_07757	2	167284341	167284404
UCSC	Na_trans_assoc	Pfam_07758	2	167285717	167289201
UCSC	Ion_trans	Pfam_07759	2	167289234	167301282
UCSC	Ion_trans	Pfam_07760	2	167313489	167330315
UCSC	Actin_bind_SAA	Pfam_07761	2	168099616	168099664
UCSC	Actin_bind_SAA	Pfam_07762	2	168099736	168099784
UCSC	Actin_bind_SAA	Pfam_07763	2	168099847	168099895
UCSC	Actin_bind_SAA	Pfam_07764	2	168099961	168100009
UCSC	Actin_bind_SAA	Pfam_07765	2	168100195	168100243
UCSC	Actin_bind_SAA	Pfam_07766	2	168100309	168100357
UCSC	Actin_bind_SAA	Pfam_07767	2	168100408	168100456
UCSC	Actin_bind_SAA	Pfam_07768	2	168100510	168100558
UCSC	Actin_bind_SAA	Pfam_07769	2	168100621	168100669
UCSC	Actin_bind_SAA	Pfam_07770	2	168100936	168100984
UCSC	Actin_bind_SAA	Pfam_07771	2	168101050	168101098
UCSC	Actin_bind_SAA	Pfam_07772	2	168101167	168101215
UCSC	Actin_bind_SAA	Pfam_07773	2	168101266	168101314
UCSC	Actin_bind_SAA	Pfam_07774	2	168101380	168101428
UCSC	Actin_bind_SAA	Pfam_07775	2	168101602	168101650
UCSC	Actin_bind_SAA	Pfam_07776	2	168101821	168101869
UCSC	Actin_bind_SAA	Pfam_07777	2	168101935	168101983
UCSC	Actin_bind_SAA	Pfam_07778	2	168102046	168102094
UCSC	Actin_bind_SAA	Pfam_07779	2	168102241	168102289
UCSC	Actin_bind_SAA	Pfam_07780	2	168102460	168102508
UCSC	LIM	Pfam_07781	2	168110569	168114434
UCSC	Galactosyl_T	Pfam_07782	2	168725823	168726399
UCSC	SH3_1	Pfam_07783	2	169718496	169721445
UCSC	SH3_2	Pfam_07784	2	169718499	169721445
UCSC	Spindle_Spc25	Pfam_07785	2	169727960	169732620
UCSC	PAP2	Pfam_07786	2	169757998	169764128
UCSC	PAP2	Pfam_07787	2	169757998	169761068
UCSC	PAP2	Pfam_07788	2	169761107	169764128
UCSC	ABC_tran	Pfam_07789	2	169780220	169787269
UCSC	ABC_tran	Pfam_07790	2	169780220	169783769
UCSC	ABC_tran	Pfam_07791	2	169783796	169787269
UCSC	ABC_membrane	Pfam_07792	2	169789005	169814553
UCSC	ABC_tran	Pfam_07793	2	169825973	169830316
UCSC	ABC_tran	Pfam_07794	2	169825973	169828421
UCSC	ABC_tran	Pfam_07795	2	169825973	169826688
UCSC	adh_short	Pfam_07796	2	169938179	169948313
UCSC	EGF_2	Pfam_07797	2	169996088	169997022
UCSC	EGF	Pfam_07798	2	169996088	169997016
UCSC	Ldl_recept_b	Pfam_07799	2	170002430	170003335
UCSC	Ldl_recept_b	Pfam_07800	2	170003341	170007408
UCSC	Ldl_recept_b	Pfam_07801	2	170007411	170009309
UCSC	EGF_CA	Pfam_07802	2	170012792	170012915
UCSC	Ldl_recept_a	Pfam_07803	2	170018981	170019092
UCSC	Ldl_recept_a	Pfam_07804	2	170019107	170022558
UCSC	Ldl_recept_a	Pfam_07805	2	170025048	170025165
UCSC	Ldl_recept_a	Pfam_07806	2	170026211	170026322
UCSC	Ldl_recept_a	Pfam_07807	2	170027060	170027171
UCSC	Ldl_recept_a	Pfam_07808	2	170028524	170028638
UCSC	Ldl_recept_a	Pfam_07809	2	170029605	170029701
UCSC	Ldl_recept_a	Pfam_07810	2	170030428	170030545
UCSC	Ldl_recept_a	Pfam_07811	2	170030551	170030668
UCSC	Ldl_recept_a	Pfam_07812	2	170031702	170031819
UCSC	Ldl_recept_a	Pfam_07813	2	170031825	170032963
UCSC	Ldl_recept_b	Pfam_07814	2	170034327	170034453
UCSC	Ldl_recept_b	Pfam_07815	2	170034453	170037997
UCSC	Ldl_recept_b	Pfam_07816	2	170038000	170038677
UCSC	Ldl_recept_b	Pfam_07817	2	170038680	170042013
UCSC	Ldl_recept_b	Pfam_07818	2	170042016	170042142
UCSC	EGF_CA	Pfam_07819	2	170042283	170042403
UCSC	EGF	Pfam_07820	2	170042283	170042391
UCSC	TIL	Pfam_07821	2	170042388	170042457
UCSC	Ldl_recept_a	Pfam_07822	2	170044479	170044590
UCSC	Ldl_recept_a	Pfam_07823	2	170044602	170044719
UCSC	Ldl_recept_a	Pfam_07824	2	170044725	170048402
UCSC	Ldl_recept_a	Pfam_07825	2	170048408	170048537
UCSC	Ldl_recept_a	Pfam_07826	2	170050270	170050390
UCSC	Ldl_recept_a	Pfam_07827	2	170053420	170053534
UCSC	Ldl_recept_a	Pfam_07828	2	170055295	170055415
UCSC	Ldl_recept_a	Pfam_07829	2	170058137	170058257
UCSC	Ldl_recept_a	Pfam_07830	2	170058263	170058374
UCSC	Ldl_recept_a	Pfam_07831	2	170059265	170059382
UCSC	Ldl_recept_b	Pfam_07832	2	170060692	170062016
UCSC	Ldl_recept_b	Pfam_07833	2	170062019	170062533
UCSC	EGF	Pfam_07834	2	170063082	170063193
UCSC	Ldl_recept_b	Pfam_07835	2	170063496	170063625
UCSC	Ldl_recept_b	Pfam_07836	2	170070298	170072797
UCSC	Ldl_recept_b	Pfam_07837	2	170072800	170076964
UCSC	Ldl_recept_b	Pfam_07838	2	170092444	170092573
UCSC	Ldl_recept_b	Pfam_07839	2	170093616	170093742
UCSC	Ldl_recept_b	Pfam_07840	2	170093745	170094674
UCSC	EGF_CA	Pfam_07841	2	170096045	170096162
UCSC	EGF	Pfam_07842	2	170096165	170096273
UCSC	Ldl_recept_a	Pfam_07843	2	170097497	170097614
UCSC	Ldl_recept_a	Pfam_07844	2	170097626	170097737
UCSC	Ldl_recept_a	Pfam_07845	2	170097743	170097860
UCSC	Ldl_recept_a	Pfam_07846	2	170099465	170099579
UCSC	Ldl_recept_a	Pfam_07847	2	170099912	170100023
UCSC	Ldl_recept_a	Pfam_07848	2	170101202	170101313
UCSC	Ldl_recept_a	Pfam_07849	2	170101328	170101439
UCSC	Ldl_recept_a	Pfam_07850	2	170103223	170103334
UCSC	Ldl_recept_b	Pfam_07851	2	170112744	170115535
UCSC	Ldl_recept_b	Pfam_07852	2	170115538	170115661
UCSC	Ldl_recept_b	Pfam_07853	2	170115664	170127476
UCSC	Ldl_recept_b	Pfam_07854	2	170134324	170135882
UCSC	Ldl_recept_b	Pfam_07855	2	170135885	170136011
UCSC	Ldl_recept_b	Pfam_07856	2	170136014	170136894
UCSC	TIL	Pfam_07857	2	170139496	170145595
UCSC	Ldl_recept_a	Pfam_07858	2	170147354	170147486
UCSC	Ldl_recept_a	Pfam_07859	2	170148762	170148873
UCSC	Ldl_recept_a	Pfam_07860	2	170150657	170150768
UCSC	Ldl_recept_a	Pfam_07861	2	170151109	170151214
UCSC	Ldl_recept_a	Pfam_07862	2	170163790	170163901
UCSC	Ldl_recept_a	Pfam_07863	2	170175271	170175388
UCSC	Ldl_recept_a	Pfam_07864	2	170177286	170218833
UCSC	DUF1448	Pfam_07865	2	170336079	170371084
UCSC	DUF1448	Pfam_07866	2	170336079	170355996
UCSC	DUF1448	Pfam_07867	2	170336079	170361087
UCSC	DUF1448	Pfam_07868	2	170355996	170361087
UCSC	BTB	Pfam_07869	2	170366355	170366679
UCSC	BACK	Pfam_07870	2	170366691	170367000
UCSC	Kelch_2	Pfam_07871	2	170367288	170371129
UCSC	Kelch_1	Pfam_07872	2	170367288	170371129
UCSC	Kelch_1	Pfam_07873	2	170371132	170371398
UCSC	Kelch_1	Pfam_07874	2	170371401	170374770
UCSC	Kelch_1	Pfam_07875	2	170374773	170377396
UCSC	RAP	Pfam_07876	2	170386363	170387203
UCSC	FAST_1	Pfam_07877	2	170396575	170401329
UCSC	Pro_isomerase	Pfam_07878	2	170460576	170471219
UCSC	Pro_isomerase	Pfam_07879	2	170460576	170471219
UCSC	Pro_isomerase	Pfam_07880	2	170462548	170471219
UCSC	Put_Phosphatase	Pfam_07881	2	170557488	170558199
UCSC	BTB	Pfam_07882	2	170591600	170591927
UCSC	BACK	Pfam_07883	2	170591939	170592245
UCSC	Kelch_1	Pfam_07884	2	170592347	170592443
UCSC	Kelch_2	Pfam_07885	2	170592449	170592593
UCSC	Kelch_1	Pfam_07886	2	170592449	170592593
UCSC	Kelch_1	Pfam_07887	2	170592596	170592734
UCSC	Kelch_1	Pfam_07888	2	170597894	170598041
UCSC	Kelch_1	Pfam_07889	2	170598044	170606051
UCSC	Kelch_2	Pfam_07890	2	170606054	170606198
UCSC	Kelch_1	Pfam_07891	2	170606054	170606198
UCSC	La	Pfam_07892	2	170657519	170662230
UCSC	RRM_1	Pfam_07893	2	170662341	170663574
UCSC	MTS	Pfam_07894	2	170677619	170678534
UCSC	Methyltransf_11	Pfam_07895	2	170677628	170678510
UCSC	PrmA	Pfam_07896	2	170677721	170678513
UCSC	zf-UBR	Pfam_07897	2	170684369	170728765
