database_from	hg19.refGene.name2	#hg19.ccdsGene.name	9.ccdsGene.chrom	hg19.ccdsGene.txStart	hg19.ccdsGene.txEnd
CCDS_v15	U2SURP	CCDS46928.1	3	142720470	142775292
CCDS_v15	SLC9A9	CCDS33872.1	3	142985543	143567164
CCDS_v15	HLTF	CCDS33875.1	3	148750006	148804123
CCDS_v15	WWTR1	CCDS3144.1	3	149238591	149375093
CCDS_v15	PFN2	CCDS46934.1	3	149683953	149688643
CCDS_v15	SELT	CCDS46936.1	3	150321149	150344921
CCDS_v15	SIAH2	CCDS3152.1	3	150459927	150480636
CCDS_v15	ARHGEF26	CCDS58858.1	3	153839781	153972581
CCDS_v15	ARHGEF26	CCDS46938.1	3	153839781	153973262
CCDS_v15	DHX36	CCDS54657.1	3	153993959	154042205
CCDS_v15	DHX36	CCDS3171.1	3	153993959	154042205
CCDS_v15	PLCH1	CCDS46939.1	3	155198756	155393828
CCDS_v15	PLCH1	CCDS46940.1	3	155201154	155393828
CCDS_v15	LEKR1	CCDS54660.1	3	156547118	156642299
CCDS_v15	VEPH1	CCDS54662.1	3	156978922	157213138
CCDS_v15	VEPH1	CCDS3179.1	3	156978922	157213138
CCDS_v15	PTX3	CCDS3180.1	3	157154722	157160768
CCDS_v15	RSRC1	CCDS63822.1	3	157839893	158262064
CCDS_v15	RSRC1	CCDS3181.1	3	157839893	158262064
CCDS_v15	IQCJ	CCDS56290.1	3	158787221	158983192
CCDS_v15	IQCJ	CCDS46947.1	3	158787221	158980520
CCDS_v15	IQCJ	CCDS46946.1	3	158787221	158983192
CCDS_v15	IFT80	CCDS54668.1	3	159976312	160093627
CCDS_v15	IFT80	CCDS3188.1	3	159976312	160102388
CCDS_v15	PPM1L	CCDS33886.1	3	160474096	160786945
CCDS_v15	NMD3	CCDS3194.1	3	160939801	160968698
CCDS_v15	OTOL1	CCDS46948.1	3	161214595	161221730
CCDS_v15	SI	CCDS3196.1	3	164697149	164793800
CCDS_v15	BCHE	CCDS3198.1	3	165491169	165548821
CCDS_v15	ZBBX	CCDS56296.1	3	166958580	167090689
CCDS_v15	ZBBX	CCDS56295.1	3	166958580	167086343
CCDS_v15	ZBBX	CCDS3199.2	3	166958580	167090689
CCDS_v15	WDR49	CCDS3201.1	3	167196665	167322191
CCDS_v15	SERPINI1	CCDS3203.1	3	167506916	167543111
CCDS_v15	PRKCI	CCDS3212.2	3	169940457	170020915
CCDS_v15	PLD1	CCDS46957.1	3	171320867	171455841
CCDS_v15	PLD1	CCDS3216.1	3	171320867	171455841
CCDS_v15	TMEM212	CCDS46958.1	3	171561173	171574494
CCDS_v15	TNFSF10	CCDS3219.1	3	172224281	172241174
CCDS_v15	TNFSF10	CCDS54680.1	3	172224673	172241174
CCDS_v15	NCEH1	CCDS54682.1	3	172351264	172428870
CCDS_v15	NCEH1	CCDS54681.1	3	172351264	172363450
CCDS_v15	NCEH1	CCDS33893.1	3	172351264	172428870
CCDS_v15	ECT2	CCDS58860.1	3	172472320	172538027
CCDS_v15	ECT2	CCDS3220.1	3	172472320	172538027
CCDS_v15	SPATA16	CCDS3221.1	3	172607359	172835521
CCDS_v15	NLGN1	CCDS3222.1	3	173322388	173999093
CCDS_v15	ZMAT3	CCDS46962.1	3	178742804	178785540
CCDS_v15	ZMAT3	CCDS3224.1	3	178742804	178785540
CCDS_v15	USP13	CCDS3235.1	3	179371013	179501929
CCDS_v15	PEX5L	CCDS58867.1	3	179519615	179754387
CCDS_v15	PEX5L	CCDS58866.1	3	179519615	179754387
CCDS_v15	PEX5L	CCDS58865.1	3	179519615	179754387
CCDS_v15	PEX5L	CCDS58864.1	3	179519615	179754387
CCDS_v15	PEX5L	CCDS58863.1	3	179519615	179615998
CCDS_v15	PEX5L	CCDS58862.1	3	179519615	179615998
CCDS_v15	PEX5L	CCDS58861.1	3	179519615	179593194
CCDS_v15	PEX5L	CCDS3236.1	3	179519615	179754387
CCDS_v15	ATP11B	CCDS33896.1	3	182511547	182635892
CCDS_v15	LAMP3	CCDS3242.1	3	182841868	182880443
CCDS_v15	MCF2L2	CCDS3243.1	3	182897167	183145765
CCDS_v15	KLHL6	CCDS3245.2	3	183209714	183273441
CCDS_v15	KLHL24	CCDS3246.1	3	183368144	183397074
CCDS_v15	PSMD2	CCDS3258.1	3	184017054	184026678
CCDS_v15	PSMD2	CCDS63853.1	3	184019357	184026678
CCDS_v15	PSMD2	CCDS63854.1	3	184019433	184026678
CCDS_v15	EPHB3	CCDS3268.1	3	184280023	184299410
CCDS_v15	C3orf70	CCDS33900.1	3	184800794	184870611
CCDS_v15	EHHADH	CCDS54694.1	3	184910013	184953140
CCDS_v15	EHHADH	CCDS33901.1	3	184910013	184971810
CCDS_v15	MAP3K13	CCDS56298.1	3	185003393	185200244
CCDS_v15	SENP2	CCDS33902.1	3	185304201	185347632
CCDS_v15	IGF2BP2	CCDS33903.1	3	185363318	185542748
CCDS_v15	IGF2BP2	CCDS3273.2	3	185363318	185542748
CCDS_v15	DGKG	CCDS43182.1	3	185867878	186038248
CCDS_v15	DGKG	CCDS43181.1	3	185867878	186038248
CCDS_v15	DGKG	CCDS3274.1	3	185867878	186038248
CCDS_v15	HRG	CCDS3280.1	3	186383820	186395672
CCDS_v15	RFC4	CCDS3283.1	3	186507757	186522502
CCDS_v15	ST6GAL1	CCDS3285.1	3	186760491	186793591
CCDS_v15	ST6GAL1	CCDS46973.1	3	186769122	186793591
CCDS_v15	LPP	CCDS3291.1	3	188123908	188592267
CCDS_v15	TPRG1	CCDS3292.1	3	188925173	189038609
CCDS_v15	TP63	CCDS46977.1	3	189349304	189597967
CCDS_v15	TP63	CCDS46976.1	3	189349304	189612010
CCDS_v15	TP63	CCDS3293.1	3	189349304	189612291
CCDS_v15	TP63	CCDS46980.1	3	189507589	189597967
CCDS_v15	TP63	CCDS46979.1	3	189507589	189612010
CCDS_v15	TP63	CCDS46978.1	3	189507589	189612291
CCDS_v15	IL1RAP	CCDS54696.1	3	190282078	190374396
CCDS_v15	IL1RAP	CCDS46982.1	3	190282078	190347307
CCDS_v15	IL1RAP	CCDS3298.1	3	190282078	190366494
CCDS_v15	GMNC	CCDS54697.1	3	190573083	190580404
CCDS_v15	CCDC50	CCDS33913.1	3	191047463	191109549
CCDS_v15	CCDC50	CCDS33912.1	3	191047463	191109549
CCDS_v15	MB21D2	CCDS3302.2	3	192516174	192635629
CCDS_v15	ATP13A5	CCDS33914.1	3	192992830	193096514
CCDS_v15	ATP13A4	CCDS3304.2	3	193120440	193272588
CCDS_v15	OPA1	CCDS43186.1	3	193311166	193409916
CCDS_v15	OPA1	CCDS33917.1	3	193311166	193409916
CCDS_v15	HES1	CCDS3305.1	3	193854169	193856022
CCDS_v15	GP5	CCDS3307.1	3	194117328	194119011
CCDS_v15	LSG1	CCDS33922.1	3	194362796	194392891
CCDS_v15	XXYLT1	CCDS43188.1	3	194790443	194991787
CCDS_v15	APOD	CCDS33925.1	3	195295770	195306332
CCDS_v15	SLC51A	CCDS3314.1	3	195943583	195960070
CCDS_v15	RNF168	CCDS3317.1	3	196198689	196230044
CCDS_v15	MFI2	CCDS3325.1	3	196730242	196756573
CCDS_v15	DLG1	CCDS56301.1	3	196771493	196910679
CCDS_v15	DLG1	CCDS56300.1	3	196771493	196910679
CCDS_v15	DLG1	CCDS43194.1	3	196771493	197024075
CCDS_v15	DLG1	CCDS3327.1	3	196771493	197024075
CCDS_v15	BDH1	CCDS3328.1	3	197238765	197273314
CCDS_v15	LRCH3	CCDS3330.1	3	197518149	197598342
CCDS_v15	IQCG	CCDS3331.1	3	197616450	197672498
CCDS_v15	TRNT1	CCDS2561.2	3	3170724	3189838
CCDS_v15	CRBN	CCDS54547.1	3	3192548	3221371
CCDS_v15	CRBN	CCDS2562.1	3	3192548	3221371
CCDS_v15	LRRN1	CCDS33685.1	3	3886325	3888476
CCDS_v15	SETMAR	CCDS63528.1	3	4345054	4355523
CCDS_v15	SETMAR	CCDS58814.1	3	4345054	4358930
CCDS_v15	SETMAR	CCDS2563.2	3	4345054	4358930
CCDS_v15	BHLHE40	CCDS2565.1	3	5021403	5025377
CCDS_v15	ARL8B	CCDS2566.1	3	5164150	5220398
CCDS_v15	LMCD1	CCDS63532.1	3	8543624	8591580
CCDS_v15	LMCD1	CCDS33688.1	3	8543624	8609284
CCDS_v15	LMCD1	CCDS63533.1	3	8574460	8609284
CCDS_v15	LMCD1	CCDS63534.1	3	8578958	8609284
CCDS_v15	SSUH2	CCDS58815.1	3	8661553	8686444
CCDS_v15	SSUH2	CCDS2568.1	3	8661553	8675624
CCDS_v15	OXTR	CCDS2570.1	3	8794662	8809873
CCDS_v15	RAD18	CCDS2571.1	3	8923040	9005069
CCDS_v15	THUMPD3	CCDS2573.1	3	9406752	9426372
CCDS_v15	SETD5	CCDS46741.1	3	9470622	9517775
CCDS_v15	CPNE9	CCDS2574.2	3	9745680	9771376
CCDS_v15	BRPF1	CCDS33692.1	3	9775824	9789033
CCDS_v15	BRPF1	CCDS2575.1	3	9775824	9789033
CCDS_v15	OGG1	CCDS46742.1	3	9791970	9800938
CCDS_v15	OGG1	CCDS43046.1	3	9791970	9798527
CCDS_v15	OGG1	CCDS2581.1	3	9791970	9798834
CCDS_v15	OGG1	CCDS2580.1	3	9791970	9799012
CCDS_v15	OGG1	CCDS2579.1	3	9791970	9807515
CCDS_v15	OGG1	CCDS2578.1	3	9791970	9807515
CCDS_v15	OGG1	CCDS2577.1	3	9791970	9807819
CCDS_v15	OGG1	CCDS2576.1	3	9791970	9807819
CCDS_v15	CAMK1	CCDS2582.1	3	9799222	9809433
CCDS_v15	ARPC4	CCDS56238.1	3	9834805	9847899
CCDS_v15	ARPC4-TTLL3	CCDS56237.1	3	9834805	9876505
CCDS_v15	ARPC4	CCDS43047.1	3	9834805	9847899
CCDS_v15	ARPC4	CCDS46743.1	3	9843380	9847899
CCDS_v15	TTLL3	CCDS43048.2	3	9851690	9877173
CCDS_v15	RPUSD3	CCDS46744.1	3	9879699	9885698
CCDS_v15	RPUSD3	CCDS2586.2	3	9879699	9885698
CCDS_v15	CIDEC	CCDS56239.1	3	9908817	9920170
CCDS_v15	CIDEC	CCDS2587.1	3	9908817	9920170
CCDS_v15	JAGN1	CCDS2588.1	3	9932406	9935061
CCDS_v15	IL17RE	CCDS54552.1	3	9944616	9957016
CCDS_v15	IL17RE	CCDS2589.1	3	9944616	9957491
CCDS_v15	CRELD1	CCDS33693.1	3	9976122	9986075
CCDS_v15	CRELD1	CCDS2593.1	3	9976122	9986263
CCDS_v15	PRRT3	CCDS43049.1	3	9987910	9991799
CCDS_v15	EMC3	CCDS2594.1	3	10005752	10028345
CCDS_v15	FANCD2OS	CCDS2596.1	3	10145924	10146458
CCDS_v15	BRK1	CCDS54553.1	3	10157385	10167979
CCDS_v15	VHL	CCDS2598.1	3	10183531	10191649
CCDS_v15	VHL	CCDS2597.1	3	10183531	10191649
CCDS_v15	TATDN2	CCDS33698.1	3	10290884	10320709
CCDS_v15	GHRL	CCDS46750.1	3	10327558	10331864
CCDS_v15	GHRL	CCDS46749.1	3	10327558	10334597
CCDS_v15	GHRL	CCDS46748.1	3	10327558	10334597
CCDS_v15	GHRL	CCDS46747.1	3	10327558	10334597
CCDS_v15	GHRL	CCDS33700.1	3	10327558	10331864
CCDS_v15	SLC6A1	CCDS2603.1	3	11058897	11078652
CCDS_v15	HRH1	CCDS2604.1	3	11300723	11302187
CCDS_v15	VGLL4	CCDS68342.1	3	11600029	11643383
CCDS_v15	VGLL4	CCDS46756.1	3	11600029	11610080
CCDS_v15	VGLL4	CCDS46755.1	3	11600029	11623773
CCDS_v15	TAMM41	CCDS68345.1	3	11831978	11888110
CCDS_v15	TAMM41	CCDS2607.1	3	11831978	11888110
CCDS_v15	TIMP4	CCDS2608.1	3	12195014	12200340
CCDS_v15	TSEN2	CCDS46759.1	3	12531299	12571411
CCDS_v15	TSEN2	CCDS46758.1	3	12531299	12574220
CCDS_v15	TSEN2	CCDS46757.1	3	12531299	12574220
CCDS_v15	TSEN2	CCDS2611.1	3	12531299	12574220
CCDS_v15	MKRN2	CCDS63545.1	3	12598649	12623752
CCDS_v15	MKRN2	CCDS33702.1	3	12598649	12623752
CCDS_v15	RAF1	CCDS2612.1	3	12626012	12660220
CCDS_v15	TMEM40	CCDS68348.1	3	12776272	12791331
CCDS_v15	TMEM40	CCDS68347.1	3	12776272	12791331
CCDS_v15	TMEM40	CCDS2613.1	3	12776272	12791331
CCDS_v15	RPL32	CCDS2614.1	3	12877592	12881736
CCDS_v15	HDAC11	CCDS2615.1	3	13521847	13546183
CCDS_v15	HDAC11	CCDS46760.1	3	13522827	13546183
CCDS_v15	TMEM43	CCDS2618.1	3	14166693	14183295
CCDS_v15	XPC	CCDS46764.1	3	14187440	14220068
CCDS_v15	XPC	CCDS46763.1	3	14187440	14220068
CCDS_v15	LSM3	CCDS2619.1	3	14220360	14239616
CCDS_v15	SLC6A6	CCDS46765.1	3	14485142	14489328
CCDS_v15	SLC6A6	CCDS33705.1	3	14485142	14526515
CCDS_v15	CCDC174	CCDS2620.2	3	14693343	14712701
CCDS_v15	MRPS25	CCDS2622.1	3	15093947	15106701
CCDS_v15	ZFYVE20	CCDS2623.1	3	15115288	15137627
CCDS_v15	CAPN7	CCDS2624.1	3	15248002	15292767
CCDS_v15	SH3BP5	CCDS43055.1	3	15297592	15311243
CCDS_v15	EAF1	CCDS2626.1	3	15469286	15480662
CCDS_v15	COLQ	CCDS46768.1	3	15493150	15540094
CCDS_v15	COLQ	CCDS43057.1	3	15493150	15563132
CCDS_v15	COLQ	CCDS33709.1	3	15493150	15563132
CCDS_v15	HACL1	CCDS68362.1	3	15602371	15642970
CCDS_v15	HACL1	CCDS68361.1	3	15602371	15642970
CCDS_v15	HACL1	CCDS68360.1	3	15602371	15642970
CCDS_v15	HACL1	CCDS2627.1	3	15602371	15642970
CCDS_v15	BTD	CCDS63563.1	3	15643227	15686995
CCDS_v15	BTD	CCDS2628.1	3	15643357	15686995
CCDS_v15	BTD	CCDS63564.1	3	15672952	15686995
CCDS_v15	BTD	CCDS63565.1	3	15676946	15686995
CCDS_v15	DPH3	CCDS43058.1	3	16302270	16306383
CCDS_v15	DPH3	CCDS2629.1	3	16302270	16306383
CCDS_v15	OXNAD1	CCDS2630.1	3	16312459	16345069
CCDS_v15	DAZL	CCDS54556.1	3	16630166	16646009
CCDS_v15	PLCL2	CCDS33713.1	3	17051216	17131404
CCDS_v15	SATB1	CCDS56242.1	3	18390661	18462459
CCDS_v15	SATB1	CCDS2631.1	3	18390661	18462459
CCDS_v15	RAB5A	CCDS2633.1	3	19992390	20025315
CCDS_v15	PP2D1	CCDS58817.1	3	20026871	20053564
CCDS_v15	SGOL1	CCDS56243.1	3	20202596	20225519
CCDS_v15	SGOL1	CCDS46771.1	3	20202596	20225519
CCDS_v15	SGOL1	CCDS33716.1	3	20202596	20225519
CCDS_v15	SGOL1	CCDS2635.1	3	20202596	20225519
CCDS_v15	SGOL1	CCDS46774.1	3	20212195	20225519
CCDS_v15	SGOL1	CCDS46773.1	3	20212195	20225519
CCDS_v15	SGOL1	CCDS46772.1	3	20212195	20225519
CCDS_v15	NKIRAS1	CCDS33717.1	3	23934585	23952395
CCDS_v15	RPL15	CCDS58818.1	3	23959350	23963166
CCDS_v15	RPL15	CCDS2640.1	3	23959350	23960992
CCDS_v15	NR1D2	CCDS33718.1	3	23987069	24018910
CCDS_v15	OXSM	CCDS46780.1	3	25832511	25835985
CCDS_v15	OXSM	CCDS2643.1	3	25832511	25835985
CCDS_v15	LRRC3B	CCDS2644.1	3	26751163	26751943
CCDS_v15	SLC4A7	CCDS58819.1	3	27418254	27498174
CCDS_v15	SLC4A7	CCDS33721.1	3	27418254	27498174
CCDS_v15	EOMES	CCDS63585.1	3	27758560	27763785
CCDS_v15	EOMES	CCDS63584.1	3	27758560	27761812
CCDS_v15	EOMES	CCDS2646.1	3	27758560	27763785
CCDS_v15	AZI2	CCDS2647.1	3	28365532	28382108
CCDS_v15	AZI2	CCDS46782.1	3	28373360	28382108
CCDS_v15	AZI2	CCDS46783.1	3	28373389	28382108
CCDS_v15	ZCWPW2	CCDS33723.1	3	28454559	28566179
CCDS_v15	ZNF860	CCDS46784.1	3	32030571	32032470
CCDS_v15	GPD1L	CCDS33729.1	3	32148203	32207402
CCDS_v15	CMTM7	CCDS33731.1	3	32433398	32495746
CCDS_v15	CMTM7	CCDS33730.1	3	32433398	32495746
CCDS_v15	CMTM6	CCDS2653.1	3	32525451	32544237
CCDS_v15	DYNC1LI1	CCDS2654.1	3	32568290	32612262
CCDS_v15	CCR4	CCDS2656.1	3	32994914	32995997
CCDS_v15	GLB1	CCDS46785.1	3	33038536	33138577
CCDS_v15	GLB1	CCDS43062.1	3	33038536	33114190
CCDS_v15	GLB1	CCDS43061.1	3	33038536	33138577
CCDS_v15	TMPPE	CCDS46786.1	3	33134325	33135276
CCDS_v15	TMPPE	CCDS33732.1	3	33134325	33135687
CCDS_v15	SUSD5	CCDS46787.1	3	33194233	33260289
CCDS_v15	UBP1	CCDS46788.1	3	33431822	33481340
CCDS_v15	UBP1	CCDS2659.1	3	33431822	33481340
CCDS_v15	PDCD6IP	CCDS54561.1	3	33840220	33908017
CCDS_v15	PDCD6IP	CCDS2660.1	3	33840220	33908017
CCDS_v15	ARPP21	CCDS43063.1	3	35723243	35725521
CCDS_v15	DCLK3	CCDS43064.1	3	36756818	36780150
CCDS_v15	EPM2AIP1	CCDS46790.1	3	37032744	37034568
CCDS_v15	MLH1	CCDS2663.1	3	37035038	37092144
CCDS_v15	MLH1	CCDS54562.1	3	37042527	37092144
CCDS_v15	MLH1	CCDS54563.1	3	37055968	37092144
CCDS_v15	LRRFIP2	CCDS63592.1	3	37095341	37190474
CCDS_v15	LRRFIP2	CCDS46791.1	3	37095341	37190474
CCDS_v15	LRRFIP2	CCDS2665.1	3	37095341	37190474
CCDS_v15	LRRFIP2	CCDS2664.1	3	37095341	37190474
CCDS_v15	C3orf35	CCDS46792.1	3	37458757	37459117
CCDS_v15	C3orf35	CCDS43065.1	3	37458757	37476621
CCDS_v15	VILL	CCDS2670.2	3	38035163	38048546
CCDS_v15	PLCD1	CCDS46793.1	3	38049263	38065924
CCDS_v15	PLCD1	CCDS2671.1	3	38049263	38071030
CCDS_v15	ACAA1	CCDS46794.1	3	38164537	38178526
CCDS_v15	ACAA1	CCDS2673.1	3	38164537	38178526
CCDS_v15	MYD88	CCDS54568.1	3	38180152	38182643
CCDS_v15	MYD88	CCDS54567.1	3	38180152	38182777
CCDS_v15	MYD88	CCDS54566.1	3	38180152	38182643
CCDS_v15	MYD88	CCDS54565.1	3	38180152	38182777
CCDS_v15	MYD88	CCDS2674.2	3	38180152	38182777
CCDS_v15	SLC22A13	CCDS2676.1	3	38307351	38318956
CCDS_v15	SLC22A14	CCDS2677.1	3	38347517	38359740
CCDS_v15	ACVR2B	CCDS2679.1	3	38495813	38524823
CCDS_v15	EXOG	CCDS46795.1	3	38537858	38565853
CCDS_v15	EXOG	CCDS2680.1	3	38537858	38565853
CCDS_v15	WDR48	CCDS33738.1	3	39093516	39136234
CCDS_v15	GORASP1	CCDS63597.1	3	39139726	39149032
CCDS_v15	GORASP1	CCDS63596.1	3	39139726	39149032
CCDS_v15	GORASP1	CCDS2681.1	3	39139726	39149032
CCDS_v15	TTC21A	CCDS46800.1	3	39149328	39180279
CCDS_v15	TTC21A	CCDS43068.2	3	39149328	39180279
CCDS_v15	CSRNP1	CCDS2682.1	3	39184545	39188173
CCDS_v15	XIRP1	CCDS2683.1	3	39225404	39230936
CCDS_v15	XIRP1	CCDS56245.1	3	39227143	39230936
CCDS_v15	CX3CR1	CCDS43069.1	3	39306932	39308000
CCDS_v15	CCR8	CCDS2684.1	3	39373822	39374890
CCDS_v15	SLC25A38	CCDS2685.1	3	39425215	39438011
CCDS_v15	MOBP	CCDS63598.1	3	39543560	39554874
CCDS_v15	MOBP	CCDS2687.1	3	39543560	39554913
CCDS_v15	EIF1B	CCDS2690.1	3	40351432	40353505
CCDS_v15	ENTPD3	CCDS2691.1	3	40429548	40468999
CCDS_v15	ZNF619	CCDS46801.1	3	40519448	40529732
CCDS_v15	ZNF619	CCDS46803.1	3	40519470	40529732
CCDS_v15	ZNF619	CCDS46802.1	3	40519470	40529732
CCDS_v15	ZNF620	CCDS33740.1	3	40547843	40558354
CCDS_v15	ZNF620	CCDS58825.1	3	40557427	40558354
CCDS_v15	ZNF621	CCDS2693.1	3	40567331	40574581
CCDS_v15	CTNNB1	CCDS2694.1	3	41265559	41280833
CCDS_v15	CCK	CCDS2696.1	3	42299589	42305122
CCDS_v15	LYZL4	CCDS2697.1	3	42438756	42448743
CCDS_v15	VIPR1	CCDS2698.1	3	42544227	42577773
CCDS_v15	VIPR1	CCDS58827.1	3	42544262	42577773
CCDS_v15	VIPR1	CCDS58828.1	3	42555285	42577773
CCDS_v15	VIPR1	CCDS58829.1	3	42567459	42577773
CCDS_v15	SS18L2	CCDS2701.1	3	42632389	42636001
CCDS_v15	NKTR	CCDS2702.1	3	42642498	42687467
CCDS_v15	ZBTB47	CCDS46805.2	3	42699847	42706090
CCDS_v15	HHATL	CCDS2704.1	3	42734242	42742318
CCDS_v15	CCDC13	CCDS2705.1	3	42750471	42799837
CCDS_v15	HIGD1A	CCDS46806.1	3	42826762	42845683
CCDS_v15	HIGD1A	CCDS43073.1	3	42826762	42835745
CCDS_v15	ACKR2	CCDS2706.1	3	42905994	42907149
CCDS_v15	CYP8B1	CCDS2707.1	3	42915802	42917308
CCDS_v15	ZNF662	CCDS46807.1	3	42947843	42956846
CCDS_v15	ZNF662	CCDS2708.1	3	42949606	42956846
CCDS_v15	KRBOX1	CCDS54572.1	3	42980387	42984139
CCDS_v15	FAM198A	CCDS46808.1	3	43021134	43097878
CCDS_v15	ABHD5	CCDS2711.1	3	43732484	43760024
CCDS_v15	TCAIM	CCDS43076.1	3	44396274	44399756
CCDS_v15	ZNF445	CCDS2713.1	3	44488066	44497041
CCDS_v15	ZKSCAN7	CCDS2715.1	3	44598539	44612867
CCDS_v15	ZKSCAN7	CCDS2714.1	3	44598539	44624483
CCDS_v15	ZNF660	CCDS2716.1	3	44635685	44636681
CCDS_v15	ZNF197	CCDS33743.1	3	44670646	44688017
CCDS_v15	ZNF197	CCDS2717.1	3	44670646	44685712
CCDS_v15	ZNF502	CCDS2719.1	3	44761753	44763944
CCDS_v15	ZNF501	CCDS2720.2	3	44775913	44776729
CCDS_v15	KIAA1143	CCDS2721.1	3	44794832	44803094
CCDS_v15	TMEM42	CCDS2722.1	3	44903416	44906672
CCDS_v15	TGM4	CCDS2723.1	3	44916170	44955217
CCDS_v15	ZDHHC3	CCDS46811.1	3	44968180	45000928
CCDS_v15	ZDHHC3	CCDS2724.1	3	44968180	45000928
CCDS_v15	EXOSC7	CCDS2725.1	3	45017769	45052831
CCDS_v15	CLEC3B	CCDS2726.1	3	45067854	45077416
CCDS_v15	CDCP1	CCDS2727.1	3	45127129	45187779
CCDS_v15	CDCP1	CCDS46812.1	3	45151956	45187779
CCDS_v15	TMEM158	CCDS54573.1	3	45266616	45267519
CCDS_v15	LIMD1	CCDS2729.1	3	45636371	45718551
CCDS_v15	SLC6A20	CCDS43077.1	3	45800469	45837911
CCDS_v15	SLC6A20	CCDS2730.1	3	45800469	45837911
CCDS_v15	CCR9	CCDS2732.1	3	45936425	45943390
CCDS_v15	CCR9	CCDS2733.1	3	45942316	45943390
CCDS_v15	CXCR6	CCDS2735.1	3	45987973	45989002
CCDS_v15	XCR1	CCDS2736.1	3	46062437	46063439
CCDS_v15	CCR1	CCDS2737.1	3	46244736	46245804
CCDS_v15	CCR3	CCDS54574.1	3	46305894	46307717
CCDS_v15	CCR3	CCDS2738.1	3	46306649	46307717
CCDS_v15	CCR5	CCDS2739.1	3	46414393	46415452
CCDS_v15	CCRL2	CCDS46814.1	3	46449161	46450605
CCDS_v15	CCRL2	CCDS43079.1	3	46449570	46450605
CCDS_v15	LTF	CCDS56251.1	3	46477685	46501220
CCDS_v15	LTF	CCDS33747.1	3	46477685	46506357
CCDS_v15	RTP3	CCDS2740.1	3	46539552	46542389
CCDS_v15	LRRC2	CCDS2741.1	3	46560503	46593081
CCDS_v15	TDGF1	CCDS2742.1	3	46619459	46622740
CCDS_v15	TDGF1	CCDS54575.1	3	46620597	46622740
CCDS_v15	ALS2CL	CCDS43080.1	3	46712473	46718200
CCDS_v15	ALS2CL	CCDS2743.1	3	46712473	46730930
CCDS_v15	TMIE	CCDS43081.1	3	46742977	46751178
CCDS_v15	PRSS50	CCDS2745.1	3	46753735	46759314
CCDS_v15	PRSS46	CCDS54576.1	3	46761488	46777878
CCDS_v15	PRSS45	CCDS46815.1	3	46783839	46786245
CCDS_v15	PRSS42	CCDS46816.1	3	46871893	46875585
CCDS_v15	MYL3	CCDS2746.1	3	46899733	46904880
CCDS_v15	PTH1R	CCDS2747.1	3	46925049	46945146
CCDS_v15	CCDC12	CCDS63612.1	3	46963546	47018261
CCDS_v15	CCDC12	CCDS2748.3	3	46963546	47018222
CCDS_v15	NBEAL2	CCDS46817.1	3	47021351	47050810
CCDS_v15	KLHL18	CCDS33749.1	3	47324455	47385431
CCDS_v15	SCAP	CCDS2755.2	3	47455343	47484483
CCDS_v15	ELP6	CCDS43082.1	3	47537558	47555080
CCDS_v15	CSPG5	CCDS56253.1	3	47604089	47620183
CCDS_v15	CSPG5	CCDS56252.1	3	47604089	47619101
CCDS_v15	CSPG5	CCDS2757.1	3	47604089	47620183
CCDS_v15	DHX30	CCDS2759.1	3	47852173	47891610
CCDS_v15	MAP4	CCDS46821.1	3	48016947	48040350
CCDS_v15	CDC25A	CCDS2761.1	3	48200434	48229437
CCDS_v15	CDC25A	CCDS2760.1	3	48200434	48229437
CCDS_v15	CAMP	CCDS2762.2	3	48264992	48266914
CCDS_v15	ZNF589	CCDS43085.1	3	48282661	48310276
CCDS_v15	NME6	CCDS2763.1	3	48336126	48342802
CCDS_v15	FBXW12	CCDS54577.1	3	48413777	48436124
CCDS_v15	FBXW12	CCDS54578.1	3	48414257	48436124
CCDS_v15	FBXW12	CCDS2764.1	3	48414257	48436124
CCDS_v15	PLXNB1	CCDS2765.1	3	48445892	48466020
CCDS_v15	CCDC51	CCDS58830.1	3	48473817	48475266
CCDS_v15	CCDC51	CCDS2766.2	3	48473817	48476538
CCDS_v15	TMA7	CCDS46823.1	3	48481706	48485290
CCDS_v15	TREX1	CCDS43086.1	3	48507889	48508999
CCDS_v15	TREX1	CCDS2769.1	3	48508054	48508999
CCDS_v15	TREX1	CCDS59451.1	3	48508084	48508999
CCDS_v15	SHISA5	CCDS63623.1	3	48510505	48541527
CCDS_v15	SHISA5	CCDS63622.1	3	48510505	48538709
CCDS_v15	SHISA5	CCDS63621.1	3	48510505	48514423
CCDS_v15	SHISA5	CCDS2770.1	3	48510505	48541527
CCDS_v15	PFKFB4	CCDS2771.1	3	48557179	48594210
CCDS_v15	UCN2	CCDS2772.1	3	48600218	48600557
CCDS_v15	UQCRC1	CCDS2774.1	3	48636560	48647053
CCDS_v15	TMEM89	CCDS33751.1	3	48658274	48659189
CCDS_v15	SLC26A6	CCDS63628.1	3	48663418	48672826
CCDS_v15	SLC26A6	CCDS63627.1	3	48663418	48672826
CCDS_v15	SLC26A6	CCDS46826.1	3	48663418	48671028
CCDS_v15	SLC26A6	CCDS46825.1	3	48663418	48672826
CCDS_v15	SLC26A6	CCDS46824.1	3	48663418	48672826
CCDS_v15	SLC26A6	CCDS43087.1	3	48663418	48672826
CCDS_v15	CELSR3	CCDS2775.1	3	48675637	48700067
