database_from	name	id	chr	start	end
CCDS	GPX7	CCDS569.1	1	53068081	53074097
CCDS	FAM159A	CCDS41336.1	1	53099165	53122712
CCDS	SELRC1	CCDS570.1	1	53153391	53163998
CCDS	ECHDC2	CCDS55600.1	1	53362191	53387345
CCDS	ECHDC2	CCDS571.1	1	53362191	53387345
CCDS	SCP2	CCDS41338.1	1	53393068	53458949
CCDS	SCP2	CCDS44150.1	1	53480692	53516376
CCDS	SCP2	CCDS44149.1	1	53480692	53516376
CCDS	SCP2	CCDS30719.1	1	53480692	53513583
CCDS	PODN	CCDS55601.1	1	53527891	53547833
CCDS	PODN	CCDS573.1	1	53527891	53547833
CCDS	PODN	CCDS55602.1	1	53532507	53547833
CCDS	SLC1A7	CCDS574.1	1	53553680	53608121
CCDS	CPT2	CCDS575.1	1	53662615	53679267
CCDS	C1orf123	CCDS576.1	1	53680330	53686247
CCDS	MAGOH	CCDS577.1	1	53692716	53704120
CCDS	DMRTB1	CCDS581.1	1	53925126	53932335
CCDS	YIPF1	CCDS584.1	1	54325736	54354610
CCDS	DIO1	CCDS53320.1	1	54359883	54375672
CCDS	DIO1	CCDS41340.1	1	54359883	54375608
CCDS	DIO1	CCDS41339.1	1	54359883	54375672
CCDS	DIO1	CCDS30722.1	1	54359883	54375672
CCDS	LRRC42	CCDS585.1	1	54417672	54433612
CCDS	LDLRAD1	CCDS60147.1	1	54474654	54483849
CCDS	LDLRAD1	CCDS60146.1	1	54474654	54483785
CCDS	LDLRAD1	CCDS60145.1	1	54474654	54483785
CCDS	LDLRAD1	CCDS30725.1	1	54474654	54483785
CCDS	TMEM59	CCDS586.1	1	54497822	54518861
CCDS	CDCP2	CCDS588.2	1	54605192	54618595
CCDS	MRPL37	CCDS589.1	1	54665916	54683922
CCDS	FAM151A	CCDS594.1	1	55074940	55089068
CCDS	MROH7	CCDS41342.2	1	55118599	55175860
CCDS	TTC4	CCDS596.1	1	55181581	55207186
CCDS	PARS2	CCDS597.1	1	55223406	55224834
CCDS	TTC22	CCDS44152.1	1	55246915	55266836
CCDS	TTC22	CCDS598.1	1	55251218	55266836
CCDS	C1orf177	CCDS44153.1	1	55271789	55307546
CCDS	C1orf177	CCDS599.1	1	55271789	55307349
CCDS	DHCR24	CCDS600.1	1	55317905	55352792
CCDS	TMEM61	CCDS601.1	1	55446738	55457776
CCDS	BSND	CCDS602.1	1	55464859	55474301
CCDS	PCSK9	CCDS603.1	1	55505510	55529257
CCDS	C8A	CCDS606.1	1	57320574	57383389
CCDS	TACSTD2	CCDS609.1	1	59041856	59042828
CCDS	MYSM1	CCDS41343.1	1	59125668	59165724
CCDS	JUN	CCDS610.1	1	59247746	59248742
CCDS	CYP2J2	CCDS613.1	1	60359322	60392418
CCDS	C1orf87	CCDS614.1	1	60456344	60538315
CCDS	L1TD1	CCDS619.1	1	62672300	62677044
CCDS	KANK4	CCDS620.1	1	62703948	62747236
CCDS	DOCK7	CCDS60157.1	1	63050450	63153935
CCDS	ANGPTL3	CCDS622.1	1	63063237	63070488
CCDS	FOXD3	CCDS624.1	1	63788729	63790166
CCDS	ALG6	CCDS30735.1	1	63836648	63902691
CCDS	EFCAB7	CCDS30737.1	1	63991243	64038187
CCDS	PGM1	CCDS53324.1	1	64097362	64125346
CCDS	UBE2U	CCDS627.1	1	64669733	64709816
CCDS	JAK1	CCDS41346.1	1	65300244	65351947
CCDS	DNAJC6	CCDS58005.1	1	65830334	65878708
CCDS	LEPROT	CCDS630.1	1	65886407	65897602
CCDS	PDE4B	CCDS30743.1	1	66798072	66838361
CCDS	INSL5	CCDS634.1	1	67263695	67266904
CCDS	MIER1	CCDS53326.1	1	67390711	67450583
CCDS	MIER1	CCDS53325.1	1	67390711	67452156
CCDS	MIER1	CCDS60163.1	1	67394586	67411993
CCDS	MIER1	CCDS53329.1	1	67394586	67450583
CCDS	MIER1	CCDS53328.1	1	67394586	67452156
CCDS	MIER1	CCDS53327.1	1	67394586	67452156
CCDS	MIER1	CCDS41348.1	1	67396074	67450583
CCDS	MIER1	CCDS41347.1	1	67396074	67452156
CCDS	MIER1	CCDS53330.1	1	67423750	67452156
CCDS	C1orf141	CCDS30745.1	1	67558687	67592923
CCDS	IL23R	CCDS637.1	1	67633803	67724811
CCDS	IL12RB2	CCDS58007.1	1	67786051	67861772
CCDS	IL12RB2	CCDS58006.1	1	67786051	67861263
CCDS	IL12RB2	CCDS638.1	1	67786051	67861772
CCDS	GADD45A	CCDS55605.1	1	68151177	68153457
CCDS	GADD45A	CCDS640.1	1	68151177	68153457
CCDS	GNG12	CCDS30749.1	1	68171133	68173369
CCDS	DIRAS3	CCDS641.1	1	68512290	68512980
CCDS	RPE65	CCDS643.1	1	68895458	68915588
CCDS	SRSF11	CCDS53332.1	1	70687319	70716488
CCDS	SRSF11	CCDS647.1	1	70687319	70716488
CCDS	HHLA3	CCDS30753.1	1	70820634	70832214
CCDS	HHLA3	CCDS30752.1	1	70820634	70833411
CCDS	HHLA3	CCDS649.1	1	70820634	70832201
CCDS	CTH	CCDS53333.1	1	70877098	70904810
CCDS	CTH	CCDS651.1	1	70877098	70904810
CCDS	CTH	CCDS650.1	1	70877098	70904810
CCDS	PTGER3	CCDS657.1	1	71437412	71513260
CCDS	PTGER3	CCDS658.1	1	71477897	71513260
CCDS	ZRANB2	CCDS659.1	1	71530756	71546678
CCDS	ZRANB2	CCDS660.1	1	71531401	71546678
CCDS	CRYZ	CCDS44163.1	1	75171979	75188818
CCDS	CRYZ	CCDS44162.1	1	75171979	75190505
CCDS	CRYZ	CCDS665.1	1	75171979	75190505
CCDS	TYW3	CCDS53334.1	1	75198928	75229797
CCDS	TYW3	CCDS666.1	1	75198928	75229797
CCDS	LHX8	CCDS30756.1	1	75596399	75626580
CCDS	LHX8	CCDS58008.1	1	75602299	75626580
CCDS	ACADM	CCDS44165.1	1	76190472	76228448
CCDS	ACADM	CCDS668.1	1	76190472	76228448
CCDS	RABGGTB	CCDS669.1	1	76251956	76260335
CCDS	ASB17	CCDS671.1	1	76384636	76397976
CCDS	ZZZ3	CCDS677.1	1	78031324	78099039
CCDS	USP33	CCDS679.1	1	78163001	78207382
CCDS	USP33	CCDS678.1	1	78163001	78211147
CCDS	USP33	CCDS680.1	1	78177419	78211147
CCDS	NEXN	CCDS53335.1	1	78381791	78408514
CCDS	NEXN	CCDS41351.1	1	78381791	78408514
CCDS	FUBP1	CCDS683.1	1	78414450	78444688
CCDS	DNAJB4	CCDS684.1	1	78470794	78481931
CCDS	PTGFR	CCDS30759.1	1	78958428	79002115
CCDS	PTGFR	CCDS686.1	1	78958428	79002372
CCDS	IFI44L	CCDS687.2	1	79093600	79107494
CCDS	IFI44	CCDS688.1	1	79115880	79129496
CCDS	PRKACB	CCDS692.1	1	84544008	84670173
CCDS	DNASE2B	CCDS44167.1	1	84864247	84880551
CCDS	DNASE2B	CCDS694.1	1	84878108	84880551
CCDS	RPF1	CCDS695.1	1	84944964	84963153
CCDS	GNG5	CCDS696.1	1	84967527	84971774
CCDS	CTBS	CCDS698.1	1	85020681	85040098
CCDS	SSX2IP	CCDS53337.1	1	85113115	85136460
CCDS	SSX2IP	CCDS699.1	1	85113115	85136902
CCDS	MCOLN3	CCDS58009.1	1	85484805	85511043
CCDS	MCOLN3	CCDS701.1	1	85484805	85511043
CCDS	SYDE2	CCDS44169.1	1	85624432	85666679
CCDS	BCL10	CCDS704.1	1	85733309	85742035
CCDS	DDAH1	CCDS44170.1	1	85787134	85824524
CCDS	CYR61	CCDS706.1	1	86046667	86048725
CCDS	ZNHIT6	CCDS53338.1	1	86119740	86173967
CCDS	ZNHIT6	CCDS707.1	1	86119740	86173967
CCDS	ODF2L	CCDS53339.1	1	86814432	86852710
CCDS	ODF2L	CCDS41354.2	1	86817873	86852710
CCDS	ODF2L	CCDS30763.2	1	86817873	86852710
CCDS	CLCA1	CCDS709.1	1	86934654	86965728
CCDS	SH3GLB1	CCDS55612.1	1	87170582	87208918
CCDS	SH3GLB1	CCDS710.1	1	87170582	87208918
CCDS	SH3GLB1	CCDS55613.1	1	87185275	87208918
CCDS	LMO4	CCDS713.1	1	87797698	87810479
CCDS	GTF2B	CCDS715.1	1	89318895	89357182
CCDS	CCBL2	CCDS30767.1	1	89401865	89435147
CCDS	CCBL2	CCDS30766.1	1	89401865	89454033
CCDS	RBMXL1	CCDS716.1	1	89448336	89449509
CCDS	GBP3	CCDS717.2	1	89473406	89486404
CCDS	GBP2	CCDS719.1	1	89573857	89587649
CCDS	GBP7	CCDS720.1	1	89597831	89637618
CCDS	GBP5	CCDS722.1	1	89726386	89735238
CCDS	GBP6	CCDS723.1	1	89834110	89851028
CCDS	LRRC8B	CCDS724.1	1	90048209	90058602
CCDS	LRRC8D	CCDS726.1	1	90398627	90401204
CCDS	ZNF326	CCDS728.1	1	90460816	90470807
CCDS	ZNF326	CCDS727.1	1	90460816	90493260
CCDS	BARHL2	CCDS730.1	1	91177868	91182752
CCDS	ZNF644	CCDS732.1	1	91382354	91447888
CCDS	ZNF644	CCDS731.1	1	91382354	91447910
CCDS	CDC7	CCDS734.1	1	91967273	91989992
CCDS	BRDT	CCDS55615.1	1	92428311	92479831
CCDS	BRDT	CCDS735.1	1	92428311	92479831
CCDS	BRDT	CCDS55616.1	1	92430210	92479831
CCDS	EPHX4	CCDS736.1	1	92495636	92528843
CCDS	BTBD8	CCDS737.1	1	92546128	92613358
CCDS	KIAA1107	CCDS44172.1	1	92633413	92649887
CCDS	C1orf146	CCDS30772.1	1	92696977	92711231
CCDS	GLMN	CCDS738.1	1	92712086	92763556
CCDS	GFI1	CCDS30773.1	1	92941585	92949044
CCDS	RPL5	CCDS741.1	1	93297671	93307422
CCDS	TMED5	CCDS743.1	1	93620226	93645799
CCDS	TMED5	CCDS53342.1	1	93620383	93645799
CCDS	DR1	CCDS744.1	1	93812202	93826196
CCDS	BCAR3	CCDS58010.1	1	94027797	94079487
CCDS	DNTTIP2	CCDS44174.1	1	94335406	94344704
CCDS	ARHGAP29	CCDS748.1	1	94639424	94697167
CCDS	F3	CCDS750.1	1	94996015	95007192
CCDS	F3	CCDS53345.1	1	94996026	95007192
CCDS	SLC44A3	CCDS751.1	1	95290057	95360478
CCDS	CNN3	CCDS30775.1	1	95363297	95392450
CCDS	ALG14	CCDS752.1	1	95448631	95538454
CCDS	TMEM56	CCDS753.1	1	95609457	95657424
CCDS	RWDD3	CCDS44177.1	1	95699786	95710269
CCDS	RWDD3	CCDS41357.1	1	95699786	95712426
CCDS	LPPR5	CCDS30779.1	1	99358627	99470227
CCDS	LPPR5	CCDS30778.1	1	99358627	99470227
CCDS	FRRS1	CCDS30780.1	1	100174453	100214324
CCDS	AGL	CCDS759.1	1	100316598	100387207
CCDS	AGL	CCDS760.1	1	100318225	100387207
CCDS	AGL	CCDS761.1	1	100327027	100387207
CCDS	SLC35A3	CCDS60204.1	1	100436092	100488032
CCDS	SLC35A3	CCDS60205.1	1	100459110	100487970
CCDS	SLC35A3	CCDS762.1	1	100459110	100488032
CCDS	SASS6	CCDS764.1	1	100550883	100598370
CCDS	TRMT13	CCDS765.1	1	100598724	100614376
CCDS	LRRC39	CCDS766.1	1	100614597	100634072
CCDS	LRRC39	CCDS58014.1	1	100614923	100634072
CCDS	RTCA	CCDS44178.1	1	100731931	100757060
CCDS	RTCA	CCDS768.1	1	100731931	100757060
CCDS	GPR88	CCDS772.1	1	101004522	101005677
CCDS	EXTL2	CCDS775.1	1	101339497	101354313
CCDS	SLC30A7	CCDS776.1	1	101361818	101440413
CCDS	DPH5	CCDS41359.1	1	101455963	101490999
CCDS	DPH5	CCDS41358.1	1	101455963	101490999
CCDS	S1PR1	CCDS777.1	1	101704540	101705689
CCDS	AMY2B	CCDS782.1	1	104114224	104122122
CCDS	AMY2A	CCDS783.1	1	104160062	104168368
CCDS	AMY1B	CCDS30783.1	1	104230070	104238261
CCDS	AMY1C	CCDS30784.1	1	104293091	104301280
CCDS	PRMT6	CCDS41360.2	1	107599337	107600465
CCDS	SLC25A24	CCDS41361.1	1	108679274	108742760
CCDS	SLC25A24	CCDS786.1	1	108679274	108735243
CCDS	NBPF4	CCDS44182.1	1	108766326	108786383
CCDS	NBPF6	CCDS44184.1	1	108993223	109013260
CCDS	FAM102B	CCDS30786.2	1	109103050	109177772
CCDS	HENMT1	CCDS787.1	1	109191187	109202506
CCDS	PRPF38B	CCDS788.1	1	109235213	109242642
CCDS	FNDC7	CCDS44185.1	1	109255555	109284426
CCDS	AKNAD1	CCDS791.2	1	109358792	109395286
CCDS	CLCC1	CCDS60215.1	1	109477291	109493059
CCDS	CLCC1	CCDS60214.1	1	109477291	109493059
CCDS	CLCC1	CCDS41362.1	1	109477291	109493059
CCDS	CLCC1	CCDS793.1	1	109477291	109493059
CCDS	WDR47	CCDS44187.1	1	109514051	109566134
CCDS	WDR47	CCDS44186.1	1	109514051	109566134
CCDS	WDR47	CCDS30787.1	1	109514051	109566134
CCDS	TAF13	CCDS30788.1	1	109607144	109618569
CCDS	TMEM167B	CCDS30789.1	1	109633494	109637121
CCDS	C1orf194	CCDS41364.1	1	109648649	109656299
CCDS	SARS	CCDS795.1	1	109756614	109780510
CCDS	CELSR2	CCDS796.1	1	109792701	109816671
CCDS	PSRC1	CCDS30791.1	1	109822742	109825320
CCDS	PSRC1	CCDS797.1	1	109822774	109825320
CCDS	SORT1	CCDS55618.1	1	109856664	109910061
CCDS	SORT1	CCDS798.1	1	109856664	109940514
CCDS	PSMA5	CCDS55619.1	1	109944634	109957907
CCDS	PSMA5	CCDS799.1	1	109944634	109968952
CCDS	SYPL2	CCDS41365.1	1	110009465	110022170
CCDS	ATXN7L2	CCDS30794.1	1	110026575	110035222
CCDS	CYB561D1	CCDS44191.1	1	110036761	110038397
CCDS	CYB561D1	CCDS44190.1	1	110036761	110038489
CCDS	CYB561D1	CCDS44189.1	1	110036761	110038881
CCDS	CYB561D1	CCDS44188.1	1	110036761	110038881
CCDS	CYB561D1	CCDS800.1	1	110036761	110038881
CCDS	AMIGO1	CCDS30795.1	1	110050052	110051534
CCDS	GPR61	CCDS801.1	1	110085644	110087000
CCDS	GNAT2	CCDS803.1	1	110145975	110155492
CCDS	AMPD2	CCDS804.1	1	110162890	110173774
CCDS	AMPD2	CCDS805.1	1	110163635	110173774
CCDS	AMPD2	CCDS58016.1	1	110168025	110173774
CCDS	AMPD2	CCDS30796.1	1	110168256	110173774
CCDS	GSTM4	CCDS807.1	1	110199011	110203876
CCDS	GSTM4	CCDS806.1	1	110199011	110207653
CCDS	GSTM2	CCDS44192.1	1	110210737	110224439
CCDS	GSTM2	CCDS808.1	1	110210737	110217458
CCDS	GSTM5	CCDS811.1	1	110254934	110260048
CCDS	GSTM3	CCDS812.1	1	110279692	110282909
CCDS	EPS8L3	CCDS815.1	1	110293012	110304371
CCDS	EPS8L3	CCDS814.1	1	110293012	110304371
CCDS	EPS8L3	CCDS813.1	1	110293012	110304371
CCDS	CSF1	CCDS30797.1	1	110453645	110467811
CCDS	CSF1	CCDS817.1	1	110453645	110467811
CCDS	CSF1	CCDS816.1	1	110453645	110467811
CCDS	AHCYL1	CCDS818.1	1	110527674	110564302
CCDS	AHCYL1	CCDS55620.1	1	110551676	110564302
CCDS	STRIP1	CCDS30798.1	1	110577259	110596534
CCDS	STRIP1	CCDS59197.1	1	110581339	110596534
CCDS	ALX3	CCDS819.1	1	110603354	110613234
CCDS	UBL4B	CCDS820.1	1	110655156	110655681
CCDS	SLC6A17	CCDS30799.1	1	110709551	110741066
CCDS	SLC16A4	CCDS55624.1	1	110906387	110931945
CCDS	SLC16A4	CCDS55623.1	1	110906387	110931945
CCDS	SLC16A4	CCDS55622.1	1	110906387	110931892
CCDS	SLC16A4	CCDS823.1	1	110906387	110931945
CCDS	SLC16A4	CCDS55621.1	1	110906392	110931892
CCDS	LAMTOR5	CCDS824.1	1	110944144	110950488
CCDS	PROK1	CCDS825.1	1	110993838	110998973
CCDS	KCNA10	CCDS826.1	1	111059873	111061409
CCDS	KCNA2	CCDS55625.1	1	111136514	111147404
CCDS	KCNA2	CCDS827.1	1	111145904	111147404
CCDS	KCNA3	CCDS828.2	1	111215703	111217431
CCDS	CD53	CCDS829.1	1	111434030	111441817
CCDS	LRIF1	CCDS41366.1	1	111490580	111492733
CCDS	LRIF1	CCDS30800.1	1	111490580	111506310
CCDS	CEPT1	CCDS830.1	1	111690336	111726932
CCDS	DENND2D	CCDS60219.1	1	111730226	111746975
CCDS	DENND2D	CCDS831.1	1	111730226	111743081
CCDS	CHI3L2	CCDS30803.1	1	111770351	111784986
CCDS	CHI3L2	CCDS30802.1	1	111770351	111784986
CCDS	CHI3L2	CCDS41367.1	1	111773530	111784986
CCDS	CHIA	CCDS41368.1	1	111853089	111863088
CCDS	CHIA	CCDS832.1	1	111857901	111863088
CCDS	CHIA	CCDS58017.1	1	111860305	111863088
CCDS	PIFO	CCDS833.1	1	111889274	111893949
CCDS	OVGP1	CCDS834.1	1	111957085	111970343
CCDS	WDR77	CCDS835.1	1	111983851	111991791
CCDS	ATP5F1	CCDS836.1	1	111992163	112003616
CCDS	C1orf162	CCDS837.1	1	112018650	112020745
CCDS	ADORA3	CCDS838.1	1	112026308	112045976
CCDS	ADORA3	CCDS839.1	1	112042571	112045976
CCDS	RAP1A	CCDS840.1	1	112233982	112251857
CCDS	FAM212B	CCDS44195.1	1	112269589	112298334
CCDS	FAM212B	CCDS841.1	1	112269589	112281864
CCDS	DDX20	CCDS842.1	1	112298546	112309521
CCDS	WNT2B	CCDS846.1	1	113010159	113063131
CCDS	WNT2B	CCDS847.1	1	113051884	113063131
CCDS	CAPZA1	CCDS30805.1	1	113162466	113212754
CCDS	MOV10	CCDS853.1	1	113217534	113243129
CCDS	PPM1J	CCDS855.2	1	113252784	113257923
CCDS	FAM19A3	CCDS30806.1	1	113264855	113269302
CCDS	FAM19A3	CCDS856.1	1	113264855	113269262
CCDS	SLC16A1	CCDS858.1	1	113456512	113471930
CCDS	RSBN1	CCDS862.1	1	114308601	114355034
CCDS	PTPN22	CCDS864.2	1	114357526	114414245
CCDS	PTPN22	CCDS863.1	1	114357526	114414245
CCDS	AP4B1	CCDS865.1	1	114437686	114447339
CCDS	DCLRE1B	CCDS866.1	1	114448208	114454813
CCDS	HIPK1	CCDS868.1	1	114483005	114514660
CCDS	HIPK1	CCDS867.1	1	114483005	114516134
CCDS	HIPK1	CCDS41370.1	1	114495433	114516134
CCDS	HIPK1	CCDS869.1	1	114497254	114516134
CCDS	OLFML3	CCDS870.1	1	114522138	114524391
CCDS	SYT6	CCDS871.1	1	114636407	114682493
CCDS	BCAS2	CCDS874.1	1	115110750	115124212
CCDS	DENND2C	CCDS58018.1	1	115128220	115168605
CCDS	DENND2C	CCDS875.1	1	115128220	115168605
CCDS	AMPD1	CCDS53349.1	1	115215734	115238191
CCDS	AMPD1	CCDS876.2	1	115215734	115238191
CCDS	NRAS	CCDS877.1	1	115251155	115258781
CCDS	CSDE1	CCDS55626.1	1	115260789	115284285
CCDS	CSDE1	CCDS44197.1	1	115260789	115284285
CCDS	CSDE1	CCDS30812.1	1	115260789	115282511
CCDS	CSDE1	CCDS30811.1	1	115260789	115282511
CCDS	SIKE1	CCDS41371.1	1	115316891	115323228
CCDS	SIKE1	CCDS878.1	1	115316891	115323228
CCDS	TSHB	CCDS880.1	1	115575983	115576848
CCDS	NGF	CCDS882.1	1	115828690	115829416
CCDS	VANGL1	CCDS53350.1	1	116194034	116234000
CCDS	VANGL1	CCDS883.1	1	116194034	116234000
CCDS	NHLH2	CCDS885.1	1	116380585	116380993
CCDS	MAB21L3	CCDS886.1	1	116655236	116675986
CCDS	ATP1A1	CCDS53351.1	1	116916851	116947066
CCDS	ATP1A1	CCDS53352.1	1	116926716	116947066
CCDS	CD58	CCDS888.1	1	117057434	117113594
CCDS	CD58	CCDS44199.1	1	117061848	117113594
CCDS	C1orf137	CCDS60233.1	1	117236751	117249154
CCDS	PTGFRN	CCDS890.1	1	117452825	117529589
CCDS	TTF2	CCDS892.1	1	117602968	117644146
CCDS	TRIM45	CCDS44200.1	1	117654926	117663823
CCDS	TRIM45	CCDS893.1	1	117654926	117663823
CCDS	VTCN1	CCDS58019.1	1	117690279	117699355
CCDS	FAM46C	CCDS896.1	1	118165490	118166666
CCDS	GDAP2	CCDS897.1	1	118413190	118462980
CCDS	GDAP2	CCDS44201.1	1	118420585	118462980
CCDS	TBX15	CCDS30816.1	1	119427354	119474342
CCDS	HSD3B2	CCDS902.1	1	119958042	119965243
CCDS	HSD3B1	CCDS903.1	1	120050099	120057268
CCDS	ZNF697	CCDS44202.1	1	120165327	120168723
CCDS	PHGDH	CCDS904.1	1	120254645	120286663
CCDS	HMGCS2	CCDS53353.1	1	120293424	120311467
CCDS	HMGCS2	CCDS905.1	1	120293424	120311467
CCDS	REG4	CCDS906.1	1	120337240	120351392
CCDS	REG4	CCDS53354.1	1	120345450	120351392
CCDS	ADAM30	CCDS907.1	1	120436586	120438959
CCDS	FCGR1B	CCDS30821.1	1	120927136	120935894
CCDS	FCGR1B	CCDS30820.1	1	120927136	120935894
CCDS	PPIAL4G	CCDS41375.1	1	143767353	143767848
CCDS	FAM72D	CCDS44204.1	1	143897546	143912295
CCDS	PPIAL4B	CCDS44205.1	1	144363676	144364171
CCDS	PDE4DIP	CCDS30826.1	1	144892213	144931708
CCDS	NOTCH2NL	CCDS909.1	1	145248856	145282031
CCDS	HFE2	CCDS910.1	1	145414781	145416936
CCDS	HFE2	CCDS911.1	1	145415520	145416936
CCDS	HFE2	CCDS912.1	1	145416333	145416936
CCDS	TXNIP	CCDS913.1	1	145438802	145441218
CCDS	POLR3GL	CCDS914.1	1	145456636	145460222
CCDS	ANKRD34A	CCDS30829.1	1	145473328	145474819
CCDS	RBM8A	CCDS916.1	1	145507666	145509211
CCDS	PEX11B	CCDS917.1	1	145516400	145522919
CCDS	PEX11B	CCDS53356.1	1	145516643	145522919
CCDS	ITGA10	CCDS918.1	1	145525065	145542278
CCDS	ANKRD35	CCDS919.1	1	145549316	145567756
CCDS	PIAS3	CCDS920.2	1	145576078	145585622
CCDS	NUDT17	CCDS30830.1	1	145586588	145589427
CCDS	POLR3C	CCDS921.1	1	145592689	145609336
CCDS	CD160	CCDS923.1	1	145696592	145706758
CCDS	GPR89A	CCDS44207.2	1	145765018	145818793
CCDS	GPR89A	CCDS41377.1	1	145765018	145826929
CCDS	PRKAB2	CCDS925.1	1	146631143	146643723
CCDS	CHD1L	CCDS58021.1	1	146714353	146767190
CCDS	CHD1L	CCDS927.1	1	146714353	146767190
CCDS	CHD1L	CCDS58022.1	1	146737694	146767190
CCDS	BCL9	CCDS30833.1	1	147083635	147096760
CCDS	ACP6	CCDS928.1	1	147119224	147142170
CCDS	GJA5	CCDS929.1	1	147230269	147231346
CCDS	GJA8	CCDS30834.1	1	147380082	147381384
CCDS	PPIAL4A	CCDS30835.1	1	147954849	147955344
CCDS	PPIAL4D	CCDS59199.1	1	148201966	148202461
CCDS	NBPF15	CCDS932.1	1	148577649	148594640
CCDS	NBPF16	CCDS41384.1	1	148739734	148756684
CCDS	FCGR1A	CCDS933.1	1	149754299	149763073
CCDS	HIST2H2BF	CCDS53359.1	1	149754788	149783878
CCDS	HIST2H2BF	CCDS30846.1	1	149783497	149783878
CCDS	HIST2H3D	CCDS41388.1	1	149784825	149785236
CCDS	HIST2H4A	CCDS30847.1	1	149804248	149804560
CCDS	HIST2H3C	CCDS30848.1	1	149812318	149812729
CCDS	HIST2H2AA3	CCDS934.1	1	149813872	149814265
CCDS	HIST2H2AA4	CCDS30849.1	1	149822680	149823073
CCDS	HIST2H3A	CCDS30850.1	1	149824216	149824627
CCDS	HIST2H4B	CCDS30851.1	1	149832385	149832697
CCDS	HIST2H2BE	CCDS936.1	1	149857809	149858190
CCDS	HIST2H2AC	CCDS937.1	1	149858524	149858914
CCDS	HIST2H2AB	CCDS938.1	1	149859073	149859466
CCDS	BOLA1	CCDS939.1	1	149871612	149872026
CCDS	SV2A	CCDS940.1	1	149876565	149885392
CCDS	SF3B4	CCDS941.1	1	149895433	149899651
CCDS	MTMR11	CCDS942.1	1	149900758	149908057
CCDS	MTMR11	CCDS53360.1	1	149901020	149908540
CCDS	PLEKHO1	CCDS945.1	1	150122447	150131718
CCDS	ANP32E	CCDS44215.1	1	150192992	150204174
CCDS	ANP32E	CCDS44214.1	1	150192992	150208134
CCDS	ANP32E	CCDS946.1	1	150192992	150208134
CCDS	ANP32E	CCDS60245.1	1	150198956	150208134
CCDS	CA14	CCDS947.1	1	150230523	150237059
CCDS	APH1A	CCDS58025.1	1	150238529	150241210
CCDS	APH1A	CCDS41390.1	1	150238529	150241210
CCDS	APH1A	CCDS41391.1	1	150238921	150241210
CCDS	C1orf54	CCDS948.1	1	150245220	150252149
CCDS	C1orf51	CCDS949.1	1	150255677	150259366
CCDS	MRPS21	CCDS950.1	1	150266786	150280662
CCDS	PRPF3	CCDS951.1	1	150297400	150325455
CCDS	ECM1	CCDS55632.1	1	150480685	150485943
CCDS	ECM1	CCDS954.1	1	150480685	150485943
CCDS	ECM1	CCDS953.1	1	150480685	150485943
CCDS	ADAMTSL4	CCDS30852.1	1	150524764	150531200
CCDS	ADAMTSL4	CCDS955.1	1	150524764	150532672
CCDS	MCL1	CCDS956.1	1	150549839	150552006
CCDS	MCL1	CCDS957.1	1	150549850	150552006
CCDS	ENSA	CCDS961.1	1	150595319	150601581
CCDS	ENSA	CCDS960.1	1	150595319	150601581
CCDS	ENSA	CCDS964.1	1	150598113	150601581
CCDS	GOLPH3L	CCDS966.1	1	150620796	150667314
CCDS	HORMAD1	CCDS55633.1	1	150671129	150691981
CCDS	HORMAD1	CCDS967.1	1	150671129	150691981
CCDS	CTSK	CCDS969.1	1	150769274	150779281
CCDS	ARNT	CCDS971.1	1	150784496	150849043
CCDS	ARNT	CCDS970.1	1	150784496	150849043
CCDS	SETDB1	CCDS58026.1	1	150900190	150917638
CCDS	SETDB1	CCDS44217.1	1	150900190	150936840
CCDS	SETDB1	CCDS972.1	1	150900190	150936840
CCDS	CERS2	CCDS973.1	1	150938623	150941566
CCDS	ANXA9	CCDS975.2	1	150955581	150967798
CCDS	FAM63A	CCDS55635.1	1	150969762	150974808
CCDS	FAM63A	CCDS53361.1	1	150969762	150978631
CCDS	FAM63A	CCDS30854.1	1	150969762	150974667
CCDS	FAM63A	CCDS976.1	1	150969762	150975093
CCDS	BNIPL	CCDS978.2	1	151009201	151019163
CCDS	BNIPL	CCDS53362.1	1	151011315	151019163
CCDS	C1orf56	CCDS980.1	1	151020323	151022934
CCDS	CDC42SE1	CCDS981.1	1	151026722	151028206
CCDS	MLLT11	CCDS982.1	1	151039700	151039973
CCDS	GABPB2	CCDS983.1	1	151060665	151090732
CCDS	SEMA6C	CCDS53364.1	1	151104959	151115097
CCDS	SEMA6C	CCDS53363.1	1	151104959	151115097
CCDS	SEMA6C	CCDS984.1	1	151104959	151115097
CCDS	TNFAIP8L2	CCDS985.1	1	151131173	151131728
CCDS	LYSMD1	CCDS44218.1	1	151133357	151138258
CCDS	LYSMD1	CCDS986.1	1	151133357	151137734
CCDS	SCNM1	CCDS987.1	1	151138628	151141561
CCDS	SCNM1	CCDS55636.1	1	151139000	151141561
CCDS	TMOD4	CCDS988.1	1	151142556	151147351
CCDS	VPS72	CCDS59201.1	1	151149119	151162597
CCDS	VPS72	CCDS989.1	1	151149119	151162597
CCDS	PIP5K1A	CCDS44221.1	1	151171472	151220341
CCDS	PIP5K1A	CCDS44220.1	1	151171472	151220341
CCDS	PIP5K1A	CCDS44219.1	1	151171472	151220341
CCDS	PIP5K1A	CCDS990.1	1	151171472	151220341
