database_from	OMIM_gene_ids_Gene	Omim_Number	chr	txStart	txEnd
omim	GPX6	607913	6	28471072	28483570
omim	GPX5	603435	6	28493788	28501822
omim	SCAND3	615254	6	28539406	28555112
omim	TRIM27	602165	6	28879083	28889753
omim	OR2J3	615016	6	29079667	29080603
omim	MAS1L	607235	6	29454473	29455738
omim	UBD	606050	6	29523291	29527702
omim	GABBR1	603540	6	29523405	29595815
omim	OR2H2	600578	6	29555682	29556745
omim	MOG	159465	6	29624757	29640147
omim	ZFP57	612192	6	29640259	29648887
omim	HLA-F	143110	6	29691218	29706234
omim	HLA-G	142871	6	29794743	29798902
omim	HLA-A	142800	6	29909036	29913661
omim	ZNRD1	607525	6	30029039	30032686
omim	PPP1R11	606670	6	30034981	30038110
omim	RNF39	607524	6	30038042	30043664
omim	TRIM31	609316	6	30070826	30080867
omim	TRIM10	605701	6	30119721	30128711
omim	TRIM26	600830	6	30152231	30181204
omim	TRIM39	605700	6	30296665	30311506
omim	RPP21	612524	6	30312910	30314270
omim	HLA-E	143010	6	30457243	30461982
omim	GNL1	143024	6	30509153	30524951
omim	ABCF1	603429	6	30539169	30559307
omim	MIR877	611619	6	30552108	30552194
omim	PPP1R10	603771	6	30568176	30585021
omim	MRPS18B	611982	6	30585623	30594058
omim	DHX16	603405	6	30620895	30640814
omim	PPP1R18	610990	6	30644165	30654970
omim	MDC1	607593	6	30667583	30685666
omim	TUBB	191130	6	30689475	30693203
omim	FLOT1	606998	6	30707934	30710509
omim	IER3	602996	6	30710975	30712331
omim	DDR1	600408	6	30856165	30867933
omim	GTF2H4	601760	6	30875983	30879891
omim	VARS2	612802	6	30881981	30894236
omim	DPCR1	613928	6	30908748	30921998
omim	MUC22	613917	6	30978250	31003179
omim	HCG22	613918	6	31021983	31027653
omim	C6orf15	611401	6	31078999	31080336
omim	CDSN	602593	6	31082866	31088223
omim	PSORS1C2	613526	6	31105312	31107127
omim	PSORS1C1	613525	6	31106133	31107815
omim	CCHCR1	605310	6	31116936	31125968
omim	TCF19	600912	6	31126323	31131992
omim	POU5F1	164177	6	31132127	31148508
omim	HLA-C	142840	6	31236525	31239863
omim	HLA-B	142830	6	31321648	31324964
omim	HCP5	604676	6	31368478	31433586
omim	MICA	600169	6	31371355	31383092
omim	MICB	602436	6	31462657	31477974
omim	MCCD1	609624	6	31496493	31498009
omim	DDX39B	142560	6	31497995	31510225
omim	ATP6V1G2	606853	6	31512238	31514621
omim	NFKBIL1	601022	6	31515389	31526606
omim	LTA	153440	6	31540059	31542101
omim	TNF	191160	6	31543343	31546113
omim	LTB	600978	6	31548301	31550299
omim	LST1	109170	6	31554475	31556587
omim	NCR3	611550	6	31556671	31560762
omim	AIF1	601833	6	31582960	31584798
omim	PRRC2A	142580	6	31588496	31605548
omim	BAG6	142590	6	31606805	31620428
omim	APOM	606907	6	31623247	31625987
omim	GPANK1	142610	6	31629005	31634060
omim	CSNK2B	115441	6	31634068	31637847
omim	LY6G5B	610433	6	31638155	31640239
omim	LY6G5C	610434	6	31644516	31648154
omim	ABHD16A	142620	6	31654725	31671221
omim	LY6G6F	611404	6	31674639	31685581
omim	LY6G6E	610437	6	31679547	31681842
omim	LY6G6D	606038	6	31683132	31685581
omim	LY6G6C	610435	6	31686424	31689456
omim	C6orf25	606520	6	31691146	31692851
omim	DDAH2	604744	6	31694814	31698004
omim	CLIC1	602872	6	31698357	31707540
omim	MSH5	603382	6	31707724	31730447
omim	VWA7	609693	6	31734065	31745049
omim	VARS	192150	6	31745294	31763730
omim	LSM2	607282	6	31765172	31774761
omim	HSPA1L	140559	6	31777823	31783437
omim	HSPA1A	140550	6	31783319	31785459
omim	HSPA1B	603012	6	31795511	31798031
omim	C6orf48	605447	6	31802708	31807538
omim	NEU1	608272	6	31826828	31830683
omim	SLC44A4	606107	6	31842301	31846774
omim	EHMT2	604599	6	31847535	31865461
omim	C2	613927	6	31911449	31913449
omim	CFB	138470	6	31915573	31917375
omim	NELFE	154040	6	31920005	31926737
omim	SKIV2L	600478	6	31926947	31937525
omim	STK19	604977	6	31939720	31949223
omim	C4A	120810	6	31949800	31970458
omim	C4B	120820	6	31983395	31984913
omim	CYP21A2	613815	6	32006041	32009447
omim	TNXB	600985	6	32008931	32077151
omim	ATF6B	600984	6	32083040	32096030
omim	EGFL8	609897	6	32121846	32134011
omim	PPT2	603298	6	32121871	32131455
omim	AGPAT1	603099	6	32135988	32143899
omim	RNF5	602677	6	32146213	32147550
omim	AGER	600214	6	32148898	32152009
omim	PBX2	176311	6	32151965	32157963
omim	NOTCH4	164951	6	32178702	32182014
omim	BTNL2	606000	6	32362512	32374900
omim	HLA-DRA	142860	6	32407654	32412823
omim	HLA-DRB5	604776	6	32485119	32498064
omim	HLA-DRB1	142857	6	32546545	32557625
omim	HLA-DQA1	146880	6	32605177	32611429
omim	HLA-DQB1	604305	6	32627243	32634471
omim	HLA-DQA2	613503	6	32709118	32714992
omim	HLA-DQB2	615161	6	32723874	32731267
omim	HLA-DOB	600629	6	32780539	32784825
omim	TAP2	170261	6	32800071	32800510
omim	PSMB8	177046	6	32808493	32811824
omim	TAP1	170260	6	32812986	32820535
omim	PSMB9	177045	6	32821937	32827362
omim	HLA-DMB	142856	6	32905140	32920899
omim	HLA-DMA	142855	6	32916389	32920899
omim	BRD2	601540	6	32938729	32949085
omim	HLA-DOA	142930	6	32971954	32977389
omim	HLA-DPA1	142880	6	33032345	33048487
omim	HLA-DPB1	142858	6	33048162	33051789
omim	COL11A2	120290	6	33130468	33160245
omim	RXRB	180246	6	33163811	33168433
omim	SLC39A7	601416	6	33168649	33172216
omim	HSD17B8	601417	6	33172462	33174226
omim	MIR219-1	611500	6	33175611	33175721
omim	RING1	602045	6	33177336	33180499
omim	VPS52	603443	6	33218048	33239653
omim	RPS18	180473	6	33239786	33244287
omim	B3GALT4	603095	6	33244916	33246602
omim	WDR46	611440	6	33255268	33257024
omim	PFDN6	605660	6	33257078	33258710
omim	RGL2	602306	6	33261275	33266701
omim	TAPBP	601962	6	33271551	33282164
omim	ZBTB22	611439	6	33282182	33285719
omim	DAXX	603186	6	33287361	33289646
omim	KIFC1	603763	6	33367867	33371643
omim	PHF1	602881	6	33378737	33384230
omim	SYNGAP1	603384	6	33388086	33420172
omim	BAK1	600516	6	33540328	33548019
omim	GGNBP1	609495	6	33551514	33556803
omim	ITPR3	147267	6	33588521	33664351
omim	IP6K3	606993	6	33689443	33714762
omim	MLN	158270	6	33762563	33771757
omim	GRM4	604100	6	33990373	34069928
omim	HMGA1	600701	6	34204649	34214008
omim	C6orf1	611419	6	34214156	34217247
omim	NUDT3	609228	6	34255996	34360451
omim	RPS10	603632	6	34385230	34393902
omim	PACSIN1	606512	6	34482665	34497329
omim	SPDEF	608144	6	34505578	34524091
omim	C6orf106	612217	6	34555064	34664636
omim	SNRPC	603522	6	34725182	34741571
omim	TAF11	600772	6	34845554	34855866
omim	ANKS1A	608994	6	34857041	35059179
omim	TCP11	186982	6	35085847	35109100
omim	SCUBE3	614708	6	35182189	35218609
omim	ZNF76	194549	6	35227509	35263760
omim	DEF6	610094	6	35285384	35286007
omim	PPARD	600409	6	35310334	35395968
omim	FANCE	613976	6	35420137	35434880
omim	TEAD3	603170	6	35441373	35464853
omim	TULP1	602280	6	35465650	35480715
omim	FKBP5	602623	6	35541366	35656714
omim	CLPS	120105	6	35762758	35765088
omim	LHFPL5	609427	6	35779021	35801651
omim	SRPK1	601939	6	35842016	35863496
omim	SLC26A8	608480	6	35911297	35992365
omim	MAPK14	600289	6	35995487	36079013
omim	MAPK13	602899	6	36098439	36106984
omim	PNPLA1	612121	6	36210979	36276372
omim	ETV7	605255	6	36322418	36356164
omim	STK38	606964	6	36461668	36515247
omim	SRSF3	603364	6	36562144	36568658
omim	CDKN1A	116899	6	36646486	36655108
omim	CPNE5	604209	6	36708551	36725158
omim	PPIL1	601301	6	36822602	36826411
omim	MTCH1	610449	6	36935916	36954074
omim	FGD2	605091	6	36973422	36996846
omim	PIM1	164960	6	37137978	37143202
omim	RNF8	611685	6	37321747	37362514
omim	MDGA1	609626	6	37600283	37665766
omim	ZFAND3	607455	6	37787573	38122400
omim	BTBD9	611237	6	38142734	38563764
omim	GLO1	138750	6	38643718	38650991
omim	DNAH8	603337	6	38690897	38998301
omim	GLP1R	138032	6	39016573	39055519
omim	KCNK5	603493	6	39156748	39197226
omim	KCNK17	607370	6	39266776	39282329
omim	KCNK16	607369	6	39282596	39290316
omim	KIF6	613919	6	39297765	39693181
omim	DAAM2	606627	6	39760793	39872648
omim	MOCS1	603707	6	39873300	39902160
omim	LRFN2	612808	6	40359324	40555204
omim	APOBEC2	604797	6	41021042	41032250
omim	OARD1	614393	6	41039237	41040302
omim	NFYA	189903	6	41040721	41065689
omim	TREML1	609714	6	41117079	41122075
omim	TREM2	605086	6	41126244	41130924
omim	TREML2	609715	6	41158014	41168932
omim	TREML3P	609716	6	41176450	41185685
omim	TREML4	614664	6	41196076	41204838
omim	TREM1	605085	6	41235663	41254403
omim	NCR2	604531	6	41303392	41318596
omim	FOXP4	608924	6	41533486	41568364
omim	MDFI	604971	6	41606214	41621377
omim	TFEB	600744	6	41654266	41701591
omim	PGC	169740	6	41704448	41715135
omim	FRS3	607744	6	41744156	41745914
omim	PRICKLE4	611389	6	41748499	41755110
omim	MED20	612915	6	41873092	41888681
omim	BYSL	603871	6	41888925	41900784
omim	CCND3	123834	6	41903633	42016442
omim	TAF8	609514	6	42018259	42054809
omim	GUCA1A	600364	6	42123183	42147792
omim	GUCA1B	602275	6	42152138	42162654
omim	MRPS10	611976	6	42174538	42185603
omim	TRERF1	610322	6	42192962	42419783
omim	UBR2	609134	6	42531799	42661242
omim	PRPH2	179605	6	42664339	42690312
omim	TBCC	602971	6	42712238	42714558
omim	PTCRA	606817	6	42883726	42893573
omim	CNPY3	610774	6	42896937	42907025
omim	GNMT	606628	6	42928495	42931618
omim	PEX6	601498	6	42932072	42946888
omim	PPP2R5D	601646	6	42952389	42979065
omim	MEA1	143170	6	42979831	42981706
omim	KLHDC3	611248	6	42984722	42989028
omim	RRP36	613475	6	42989382	42997335
omim	CUL7	609577	6	43005357	43021683
omim	MRPL2	611822	6	43021972	43027172
omim	PTK7	601890	6	43044551	43128748
omim	SRF	600589	6	43140127	43147164
omim	CUL9	607489	6	43149921	43192325
omim	SLC22A7	604995	6	43266001	43273276
omim	ABCC10	612509	6	43395291	43418168
omim	TJAP1	612658	6	43445260	43474294
omim	YIPF3	609775	6	43479665	43484679
omim	POLR1C	610060	6	43484825	43489244
omim	XPO5	607845	6	43490071	43543812
omim	POLH	603968	6	43543886	43583397
omim	GTPBP2	607434	6	43589003	43595090
omim	RSPH9	612648	6	43612782	43640336
omim	MRPS18A	611981	6	43639039	43655528
omim	VEGFA	192240	6	43738945	43752639
omim	MRPL14	611827	6	44081193	44095194
omim	CAPN11	604822	6	44126547	44152139
omim	SLC29A1	602193	6	44191559	44201878
omim	HSP90AB1	140572	6	44215602	44221620
omim	SLC35B2	610788	6	44221832	44225291
omim	NFKBIE	604548	6	44225902	44233500
omim	TCTE1	186975	6	44247896	44265458
omim	AARS2	612035	6	44268308	44269157
omim	CDC5L	602868	6	44355261	44418163
omim	SUPT3H	602947	6	44796468	45345670
omim	RUNX2	600211	6	45296059	45515042
omim	CLIC5	607293	6	45881981	45905334
omim	RCAN2	604876	6	46188474	46293405
omim	CYP39A1	605994	6	46517540	46620523
omim	SLC25A27	613725	6	46620677	46645930
omim	TDRD6	611200	6	46655865	46670150
omim	PLA2G7	601690	6	46671937	46703079
omim	MEP1A	600388	6	46761126	46807515
omim	TNFRSF21	605732	6	47199267	47277641
omim	CD2AP	604241	6	47575607	47577249
omim	GPR115	614268	6	47666288	47689757
omim	OPN5	609042	6	47749802	47779553
omim	MUT	609058	6	49398072	49430904
omim	CENPQ	611506	6	49431090	49460820
omim	GLYATL3	614763	6	49467670	49494760
omim	RHAG	180297	6	49573435	49604552
omim	CRISP2	187430	6	49660072	49681274
omim	PGK2	172270	6	49753365	49755053
omim	CRISP1	601193	6	49801983	49825116
omim	DEFB114	615243	6	49927961	49931818
omim	TFAP2D	610161	6	50685754	50718987
omim	TFAP2B	601601	6	50786435	50811451
omim	PKHD1	606702	6	51480097	51952423
omim	MIR206	611599	6	52009146	52009232
omim	MIR133B	610946	6	52013720	52013839
omim	IL17A	603149	6	52051184	52055436
omim	IL17F	606496	6	52101478	52109335
omim	MCM3	602693	6	52128811	52149582
omim	PAQR8	607780	6	52226925	52272575
omim	EFHC1	608815	6	52285164	52387892
omim	TRAM2	608485	6	52362199	52441713
omim	GSTA2	138360	6	52614896	52628367
omim	GSTA1	138359	6	52656461	52668708
omim	GSTA5	607605	6	52696452	52710986
omim	GSTA3	605449	6	52761436	52774483
omim	GSTA4	605450	6	52842750	52852800
omim	RN7SK	606515	6	52860417	52860748
omim	ICK	612325	6	52866108	52926600
omim	FBXO9	609091	6	52930245	52932792
omim	GCM1	603715	6	52991761	53013627
omim	ELOVL5	611805	6	53132195	53213947
omim	GCLC	606857	6	53377786	53409831
omim	KLHL31	610749	6	53516395	53520070
omim	LRRC1	608195	6	53659777	53788919
omim	MLIP	614106	6	53976244	54068618
omim	TINAG	606749	6	54172656	54191638
omim	HCRTR2	602393	6	55039049	55147418
omim	BMP5	112265	6	55618442	55740362
omim	COL21A1	610002	6	55921388	55942902
omim	DST	113810	6	56322786	56707943
omim	BAG2	603882	6	57037123	57049735
omim	RAB23	606144	6	57054596	57086205
omim	PRIM2	176636	6	57182421	57513375
omim	KHDRBS2	610487	6	62390138	62996132
omim	LGSN	611470	6	63985855	64029882
omim	PTP4A1	601585	6	64282474	64292331
omim	PHF3	607789	6	64346385	64396225
omim	EYS	612424	6	64430491	66205303
omim	BAI3	602684	6	69345258	70099403
omim	LMBRD1	612625	6	70385693	70507003
omim	COL19A1	120165	6	70576462	70919679
omim	COL9A1	120210	6	70925734	70992912
omim	SMAP1	611372	6	71377478	71571718
omim	B3GAT2	607497	6	71566381	71666741
omim	MIR30A	612329	6	72113253	72113324
omim	RIMS1	606629	6	72596649	73112845
omim	KCNQ5	607357	6	73331519	73908571
omim	KHDC1	611688	6	73919468	73972919
omim	DPPA5	611111	6	74062784	74064018
omim	KHDC3L	611687	6	74072399	74073894
omim	OOEP	611689	6	74078478	74079515
omim	DDX43	606286	6	74116687	74123730
omim	MB21D1	613973	6	74123237	74161982
omim	MTO1	614667	6	74171865	74183134
omim	EEF1A1	130590	6	74225472	74230741
omim	SLC17A5	604322	6	74303101	74363878
omim	CD109	608859	6	74405826	74534789
omim	COL12A1	120320	6	75798875	75811627
omim	COX7A2	123996	6	75947538	75953501
omim	TMEM30A	611028	6	75964314	75994664
omim	FILIP1	607307	6	76005625	76203496
omim	SENP6	605003	6	76311224	76425620
omim	MYO6	600970	6	76458908	76629254
omim	IMPG1	602870	6	76630831	76782395
omim	HTR1B	182131	6	78171947	78173490
omim	IRAK1BP1	615375	6	79577188	79608320
omim	PHIP	612870	6	79650262	79692660
omim	HMGN3	604502	6	79910961	79944406
omim	LCA5	611408	6	80194707	80247147
omim	ELOVL4	605512	6	80624528	80657297
omim	TTK	604092	6	80714321	80752244
omim	BCKDHB	248611	6	80816363	81055987
omim	FAM46A	611357	6	82455446	82462491
omim	IBTK	606457	6	82881128	82950282
omim	TPBG	190920	6	83072922	83077134
omim	UBE3D	612495	6	83602185	83603752
omim	PGM3	172100	6	83875848	83902950
omim	ME1	154250	6	83921423	84140797
omim	SNAP91	607923	6	84262603	84418847
omim	RIPPLY2	609891	6	84562984	84567234
omim	CYB5R4	608343	6	84569374	84620015
omim	MRAP2	615410	6	84743474	84800600
omim	KIAA1009	610201	6	84833959	84937314
omim	TBX18	604613	6	85444156	85474237
omim	NT5E	129190	6	86159808	86205496
omim	SNHG5	613263	6	86375569	86388438
omim	SNORD50A	613117	6	86387011	86387086
omim	SNORD50B	613264	6	86387306	86387376
omim	HTR1E	182132	6	87647023	87726388
omim	CGA	118850	6	87795215	87804824
omim	GJB7	611921	6	88032000	88038959
omim	SLC35A1	605634	6	88182691	88221567
omim	RARS2	611524	6	88228193	88228949
omim	ORC3	604972	6	88299838	88377169
omim	AKIRIN2	615165	6	88384789	88411927
omim	SPACA1	612739	6	88769170	88776550
omim	CNR1	114610	6	88853574	88854993
omim	RNGTT	603512	6	89387712	89673280
omim	PNRC1	606714	6	89791554	89793916
omim	GABRR1	137161	6	89915189	89926980
omim	GABRR2	137162	6	89967238	90024967
omim	RRAGD	608268	6	90087423	90121224
omim	ANKRD6	610583	6	90142922	90323511
omim	CASP8AP2	606880	6	90539649	90581122
omim	GJA10	611924	6	90604187	90605839
omim	BACH2	605394	6	90636247	91006627
omim	MAP3K7	602614	6	91223291	91296764
omim	EPHA7	602190	6	93949737	94129244
omim	MANEA	612327	6	96036097	96053899
omim	FUT9	606865	6	96463859	96653420
omim	UFL1	613372	6	96969683	97003152
omim	FHL5	605126	6	97010423	97064512
omim	GPR63	606915	6	97245887	97285353
omim	NDUFAF4	611776	6	97337188	97345757
omim	POU3F2	600494	6	99282579	99286660
omim	FBXL4	605654	6	99321600	99395849
omim	COQ3	605196	6	99817275	99842080
omim	CCNC	123838	6	100005115	100016504
omim	MCHR2	606111	6	100367785	100442099
omim	SIM1	603128	6	100836747	100911553
omim	ASCC3	614217	6	101304178	101329187
omim	GRIK2	138244	6	101846668	102193018
omim	HACE1	610876	6	105175967	105307794
omim	LIN28B	611044	6	105404922	105531207
omim	BVES	604577	6	105544696	105585049
omim	POPDC3	605824	6	105606234	105627870
omim	PREP	600400	6	105725439	105850959
omim	PRDM1	603423	6	106534194	106555383
omim	ATG5	604261	6	106632350	106773666
omim	AIM1	601797	6	106992458	107000189
omim	RTN4IP1	610502	6	107018902	107077373
omim	PDSS2	610564	6	107473760	107780767
omim	SOBP	613667	6	107811161	107981357
omim	SEC63	608648	6	108275787	108279246
omim	OSTM1	607649	6	108362612	108395941
omim	NR2E1	603849	6	108487261	108510013
omim	SNX3	605930	6	108543440	108582464
omim	FOXO3	602681	6	108977548	109001954
omim	SESN1	606103	6	109307639	109416022
omim	CD164	603356	6	109687720	109703647
omim	SMPD2	603498	6	109761965	109765122
omim	MICAL1	607129	6	109765267	109777190
omim	ZBTB24	614064	6	109783796	109804440
omim	AK9	615358	6	109814058	110012415
omim	FIG4	609390	6	110037708	110064683
omim	GPR6	600553	6	110300297	110301921
omim	WASF1	605035	6	110421021	110501207
omim	CDC40	605585	6	110501343	110553420
omim	DDO	124450	6	110712973	110736765
omim	SLC22A16	608276	6	110746558	110797844
omim	CDK19	614720	6	110931180	111136519
omim	AMD1	180980	6	111195987	111215185
omim	GTF3C6	611784	6	111280130	111289093
omim	SLC16A10	607550	6	111493897	111498915
omim	REV3L	602776	6	111620233	111636840
omim	TRAF3IP2	607043	6	111880188	111888563
omim	FYN	137025	6	111981534	112194270
omim	WISP3	603400	6	112375274	112390889
omim	TUBE1	607345	6	112391979	112408716
omim	LAMA4	600133	6	112534743	112575774
omim	MARCKS	177061	6	114178540	114184648
omim	HDAC2	605164	6	114261881	114291888
omim	HS3ST5	609407	6	114376749	114664209
omim	FRK	606573	6	116262692	116381921
omim	COL10A1	120110	6	116440085	116447296
omim	TSPYL1	604714	6	116597740	116601066
omim	DSE	605942	6	116601282	116759440
omim	RSPH4A	612647	6	116937786	116953604
omim	KPNA5	604545	6	117002349	117056807
omim	GPRC6A	613572	6	117113274	117150200
omim	RFX6	612659	6	117205951	117239273
omim	VGLL2	609979	6	117586720	117594728
omim	ROS1	165020	6	117609462	117747018
omim	GOPC	606845	6	117881431	117923691
omim	NUS1	610463	6	117996664	118031803
omim	PLN	172405	6	118869460	118881893
omim	ASF1A	609189	6	119215383	119230332
omim	MCM9	610098	6	119231761	119256279
omim	MAN1A1	604344	6	119498373	119670926
omim	GJA1	121014	6	121756837	121770873
omim	HSF2	140581	6	122720690	122754111
omim	SERINC1	614548	6	122764492	122792952
omim	PKIB	606914	6	122973876	123047518
omim	FABP7	602965	6	123100619	123105219
omim	SMPDL3A	610728	6	123110436	123118490
omim	TRDN	603283	6	123537482	123957942
omim	NKAIN2	609758	6	124125345	125139618
omim	TPD52L1	604069	6	125524784	125584638
omim	HEY2	604674	6	126068809	126082415
omim	NCOA7	609752	6	126112110	126250173
omim	HINT3	609998	6	126277926	126301387
omim	CENPW	611264	6	126661319	126670021
omim	RSPO3	610574	6	127439748	127518441
omim	RNF146	612137	6	127587754	127609703
omim	ECHDC1	612136	6	127611013	127664543
omim	THEMIS	613607	6	128029216	128239685
omim	PTPRK	602545	6	128290121	128841728
omim	LAMA2	156225	6	129204341	129837714
omim	ARHGAP18	613351	6	129899563	129920106
omim	EPB41L2	603237	6	131160486	131384443
omim	AKAP7	604693	6	131456876	131604672
omim	ARG1	608313	6	131894364	131905465
omim	MED23	605042	6	131908384	131949206
omim	ENPP3	602182	6	131949600	132068553
omim	ENPP1	173335	6	132129155	132216295
omim	CTGF	121009	6	132269315	132272513
omim	MOXD1	609000	6	132617193	132722684
omim	STX7	603217	6	132782852	132834337
omim	TAAR9	608282	6	132859428	132860470
omim	TAAR8	606927	6	132873831	132874860
omim	TAAR6	608923	6	132891460	132892498
omim	TAAR5	607405	6	132909730	132910877
omim	TAAR2	604849	6	132938288	132945414
omim	TAAR1	609333	6	132966122	132967142
omim	VNN1	603570	6	133002728	133035188
omim	VNN3	606592	6	133044064	133055904
omim	VNN2	603571	6	133065334	133084586
omim	SLC18B1	613361	6	133090508	133119692
omim	RPS12	603660	6	133135579	133138703
omim	EYA4	603550	6	133562555	133852012
omim	TCF21	603306	6	134210472	134216691
omim	TBPL1	605521	6	134274332	134305861
omim	SLC2A12	610372	6	134309834	134373774
omim	SGK1	602958	6	134490389	134496034
omim	ALDH8A1	606467	6	135238527	135271260
omim	HBS1L	612450	6	135356994	135376022
omim	MYB	189990	6	135502452	135540309
omim	AHI1	608894	6	135811333	135818386
omim	PDE7B	604645	6	136172833	136516712
omim	BCLAF1	612588	6	136579723	136610967
omim	MAP7	604108	6	136664680	136847610
omim	MAP3K5	602448	6	136878362	136977599
omim	PEX7	601757	6	137143717	137235037
omim	SLC35D3	612519	6	137243401	137246777
omim	IL20RA	605620	6	137321107	137366101
omim	IL22RA2	606648	6	137464967	137494785
omim	IFNGR1	107470	6	137518620	137540586
omim	OLIG3	609323	6	137813335	137815531
omim	TNFAIP3	191163	6	138188580	138204449
omim	PERP	609301	6	138411922	138428648
omim	PBOV1	605669	6	138537128	138539627
