Database_from	ID	Chromosome	Start_Coordinate	Stop_Coordinate
PseudoGene	PGOHUM00000242611	11	20596109	20596588
PseudoGene	PGOHUM00000242612	11	21191294	21191683
PseudoGene	PGOHUM00000242613	11	21305327	21306485
PseudoGene	PGOHUM00000242614	11	23425353	23427648
PseudoGene	PGOHUM00000242615	11	23453223	23453345
PseudoGene	PGOHUM00000242616	11	23499614	23501976
PseudoGene	PGOHUM00000242617	11	23541868	23542745
PseudoGene	PGOHUM00000242618	11	23810802	23812258
PseudoGene	PGOHUM00000242619	11	23914665	23915105
PseudoGene	PGOHUM00000242622	11	26448598	26449005
PseudoGene	PGOHUM00000242623	11	27505397	27505672
PseudoGene	PGOHUM00000242624	11	27827990	27828540
PseudoGene	PGOHUM00000242625	11	29008212	29009000
PseudoGene	PGOHUM00000242626	11	29297202	29298132
PseudoGene	PGOHUM00000242627	11	29413072	29415393
PseudoGene	PGOHUM00000242628	11	29747311	29748109
PseudoGene	PGOHUM00000242629	11	30188710	30188853
PseudoGene	PGOHUM00000242630	11	30389695	30390190
PseudoGene	PGOHUM00000242631	11	32106651	32106971
PseudoGene	PGOHUM00000242632	11	32779814	32780160
PseudoGene	PGOHUM00000242633	11	33258554	33258952
PseudoGene	PGOHUM00000242634	11	33472192	33472489
PseudoGene	PGOHUM00000242635	11	34452775	34453187
PseudoGene	PGOHUM00000242637	11	34764453	34764746
PseudoGene	PGOHUM00000242638	11	35395812	35396012
PseudoGene	PGOHUM00000242639	11	36019066	36019185
PseudoGene	PGOHUM00000242640	11	36717867	36718640
PseudoGene	PGOHUM00000242641	11	37747216	37748006
PseudoGene	PGOHUM00000242642	11	38232939	38234349
PseudoGene	PGOHUM00000242643	11	39183003	39183514
PseudoGene	PGOHUM00000242644	11	39787781	39788424
PseudoGene	PGOHUM00000242645	11	39788569	39788799
PseudoGene	PGOHUM00000242646	11	39895332	39895938
PseudoGene	PGOHUM00000242647	11	41559984	41560533
PseudoGene	PGOHUM00000242648	11	41681409	41681788
PseudoGene	PGOHUM00000242649	11	41819093	41819545
PseudoGene	PGOHUM00000242650	11	42961325	42961548
PseudoGene	PGOHUM00000242651	11	43487942	43488421
PseudoGene	PGOHUM00000242652	11	43543526	43544814
PseudoGene	PGOHUM00000242653	11	43740250	43740693
PseudoGene	PGOHUM00000242654	11	43755309	43756114
PseudoGene	PGOHUM00000242659	11	45247507	45249560
PseudoGene	PGOHUM00000242661	11	46164267	46165142
PseudoGene	PGOHUM00000242662	11	47345526	47345732
PseudoGene	PGOHUM00000242663	11	47817712	47817933
PseudoGene	PGOHUM00000242664	11	47862876	47863234
PseudoGene	PGOHUM00000242665	11	48248981	48249862
PseudoGene	PGOHUM00000242666	11	48441796	48442723
PseudoGene	PGOHUM00000242667	11	48513569	48513865
PseudoGene	PGOHUM00000242668	11	48517900	48518807
PseudoGene	PGOHUM00000242669	11	48533872	48534770
PseudoGene	PGOHUM00000242670	11	48547616	48548523
PseudoGene	PGOHUM00000242671	11	48600988	48601888
PseudoGene	PGOHUM00000242672	11	48611312	48612239
PseudoGene	PGOHUM00000242673	11	48631615	48632552
PseudoGene	PGOHUM00000242674	11	48649098	48650045
PseudoGene	PGOHUM00000242675	11	48901663	48902020
PseudoGene	PGOHUM00000242676	11	48903615	48904146
PseudoGene	PGOHUM00000242677	11	48928655	48930343
PseudoGene	PGOHUM00000242680	11	48969835	48973444
PseudoGene	PGOHUM00000242682	11	48994495	48995021
PseudoGene	PGOHUM00000242683	11	49113937	49114303
PseudoGene	PGOHUM00000242684	11	49132308	49132772
PseudoGene	PGOHUM00000242685	11	49327266	49401040
PseudoGene	PGOHUM00000242686	11	49427742	49428266
PseudoGene	PGOHUM00000242688	11	49729216	49729368
PseudoGene	PGOHUM00000242690	11	49839187	49839464
PseudoGene	PGOHUM00000242691	11	49841413	49841945
PseudoGene	PGOHUM00000242693	11	49875970	49876501
PseudoGene	PGOHUM00000242694	11	49883984	49884082
PseudoGene	PGOHUM00000242695	11	49896497	49898190
PseudoGene	PGOHUM00000242696	11	49904551	49904926
PseudoGene	PGOHUM00000242697	11	49944811	49945394
PseudoGene	PGOHUM00000242698	11	50129327	50149612
PseudoGene	PGOHUM00000242699	11	50227332	50228443
PseudoGene	PGOHUM00000242700	11	50274585	50274774
PseudoGene	PGOHUM00000242701	11	50368206	50381494
PseudoGene	PGOHUM00000242702	11	51461564	51462155
PseudoGene	PGOHUM00000242703	11	51483327	51484251
PseudoGene	PGOHUM00000242705	11	55047266	55047797
PseudoGene	PGOHUM00000242706	11	55086036	55086941
PseudoGene	PGOHUM00000242707	11	55093232	55094149
PseudoGene	PGOHUM00000242708	11	55156005	55156948
PseudoGene	PGOHUM00000242711	11	55211911	55212838
PseudoGene	PGOHUM00000242715	11	55304478	55305400
PseudoGene	PGOHUM00000242716	11	55441116	55441995
PseudoGene	PGOHUM00000242717	11	55482278	55483155
PseudoGene	PGOHUM00000242718	11	55554441	55555356
PseudoGene	PGOHUM00000242719	11	55623068	55623970
PseudoGene	PGOHUM00000242720	11	55631411	55648719
PseudoGene	PGOHUM00000242721	11	55838587	55839522
PseudoGene	PGOHUM00000242722	11	55850277	55851200
PseudoGene	PGOHUM00000242723	11	55932675	55933397
PseudoGene	PGOHUM00000242724	11	56102618	56103535
PseudoGene	PGOHUM00000242725	11	56124804	56125694
PseudoGene	PGOHUM00000242726	11	56149135	56150044
PseudoGene	PGOHUM00000242727	11	56161217	56162109
PseudoGene	PGOHUM00000242728	11	56180232	56181132
PseudoGene	PGOHUM00000242729	11	56263237	56263889
PseudoGene	PGOHUM00000242730	11	56277050	56277672
PseudoGene	PGOHUM00000242731	11	56396429	56397330
PseudoGene	PGOHUM00000242732	11	56457754	56458195
PseudoGene	PGOHUM00000242733	11	56507655	56508559
PseudoGene	PGOHUM00000242734	11	56693814	56693942
PseudoGene	PGOHUM00000242735	11	56785566	56786493
PseudoGene	PGOHUM00000242736	11	56796904	56797194
PseudoGene	PGOHUM00000242737	11	56805009	56805933
PseudoGene	PGOHUM00000242739	11	56823233	56823604
PseudoGene	PGOHUM00000242740	11	57772858	57773166
PseudoGene	PGOHUM00000242741	11	57911952	57912863
PseudoGene	PGOHUM00000242742	11	58458942	58459338
PseudoGene	PGOHUM00000242743	11	58652886	58660930
PseudoGene	PGOHUM00000242744	11	58746726	58761185
PseudoGene	PGOHUM00000242745	11	58810961	58818444
PseudoGene	PGOHUM00000242746	11	58830379	58830593
PseudoGene	PGOHUM00000242747	11	58854525	58862256
PseudoGene	PGOHUM00000242748	11	58874111	58874349
PseudoGene	PGOHUM00000242750	11	59259125	59260029
PseudoGene	PGOHUM00000242751	11	59299227	59300168
PseudoGene	PGOHUM00000242752	11	59496147	59496893
PseudoGene	PGOHUM00000242753	11	59516287	59517035
PseudoGene	PGOHUM00000242755	11	61404152	61405109
PseudoGene	PGOHUM00000242756	11	61936765	61937300
PseudoGene	PGOHUM00000242757	11	62098420	62099288
PseudoGene	PGOHUM00000242758	11	62139438	62140644
PseudoGene	PGOHUM00000242759	11	62814257	62815593
PseudoGene	PGOHUM00000242760	11	63010602	63011506
PseudoGene	PGOHUM00000242763	11	63236848	63238547
PseudoGene	PGOHUM00000242765	11	63399694	63400192
PseudoGene	PGOHUM00000242766	11	64649007	64649334
PseudoGene	PGOHUM00000242770	11	66221705	66222049
PseudoGene	PGOHUM00000242773	11	67557506	67559890
PseudoGene	PGOHUM00000242775	11	67608413	67608641
PseudoGene	PGOHUM00000242776	11	67703029	67703385
PseudoGene	PGOHUM00000242782	11	71380566	71381340
PseudoGene	PGOHUM00000242783	11	71433189	71491360
PseudoGene	PGOHUM00000242785	11	71574518	71574701
PseudoGene	PGOHUM00000242788	11	71842328	71842955
PseudoGene	PGOHUM00000242789	11	71869877	71870780
PseudoGene	PGOHUM00000242790	11	71883493	71889000
PseudoGene	PGOHUM00000242792	11	72232013	72232543
PseudoGene	PGOHUM00000242793	11	72273079	72273573
PseudoGene	PGOHUM00000242794	11	72419231	72419607
PseudoGene	PGOHUM00000242795	11	72651543	72652151
PseudoGene	PGOHUM00000242796	11	72960366	72960901
PseudoGene	PGOHUM00000242797	11	73163073	73163465
PseudoGene	PGOHUM00000242798	11	73221706	73221876
PseudoGene	PGOHUM00000242800	11	73351527	73352082
PseudoGene	PGOHUM00000242802	11	74065488	74066313
PseudoGene	PGOHUM00000242804	11	74193295	74193589
PseudoGene	PGOHUM00000242805	11	74363683	74363961
PseudoGene	PGOHUM00000242806	11	74630632	74631007
PseudoGene	PGOHUM00000242808	11	75353690	75356134
PseudoGene	PGOHUM00000242809	11	76302067	76302266
PseudoGene	PGOHUM00000242810	11	76967144	76967897
PseudoGene	PGOHUM00000242811	11	77024653	77025080
PseudoGene	PGOHUM00000242812	11	78292703	78293158
PseudoGene	PGOHUM00000242813	11	79698556	79700675
PseudoGene	PGOHUM00000242814	11	80668398	80668679
PseudoGene	PGOHUM00000242815	11	81262618	81262785
PseudoGene	PGOHUM00000242816	11	81262867	81263193
PseudoGene	PGOHUM00000242817	11	81263268	81263581
PseudoGene	PGOHUM00000242818	11	81263578	81264945
PseudoGene	PGOHUM00000242819	11	81265179	81266936
PseudoGene	PGOHUM00000242820	11	81267539	81268390
PseudoGene	PGOHUM00000242821	11	82516396	82517553
PseudoGene	PGOHUM00000242822	11	82546554	82548266
PseudoGene	PGOHUM00000242824	11	82843080	82845400
PseudoGene	PGOHUM00000242825	11	82920441	82920677
PseudoGene	PGOHUM00000242827	11	83039969	83040291
PseudoGene	PGOHUM00000242829	11	84351036	84351605
PseudoGene	PGOHUM00000242830	11	85568129	85569420
PseudoGene	PGOHUM00000242831	11	85645780	85646693
PseudoGene	PGOHUM00000242832	11	85906176	85907307
PseudoGene	PGOHUM00000242833	11	85994967	85995713
PseudoGene	PGOHUM00000242834	11	86005830	86006620
PseudoGene	PGOHUM00000242835	11	86143141	86143630
PseudoGene	PGOHUM00000242841	11	89498052	89498300
PseudoGene	PGOHUM00000242843	11	89519114	89521005
PseudoGene	PGOHUM00000242848	11	89641699	89642225
PseudoGene	PGOHUM00000242850	11	89677268	89680488
PseudoGene	PGOHUM00000242851	11	89681510	89681917
PseudoGene	PGOHUM00000242852	11	89693590	89693776
PseudoGene	PGOHUM00000242855	11	90849130	90849722
PseudoGene	PGOHUM00000242856	11	91894273	91895056
PseudoGene	PGOHUM00000242859	11	92670609	92670833
PseudoGene	PGOHUM00000242860	11	92885323	92885914
PseudoGene	PGOHUM00000242861	11	93268635	93268981
PseudoGene	PGOHUM00000242862	11	94646212	94647302
PseudoGene	PGOHUM00000242863	11	94726078	94726667
PseudoGene	PGOHUM00000242864	11	94745022	94745696
PseudoGene	PGOHUM00000242865	11	94763707	94764410
PseudoGene	PGOHUM00000242867	11	94773578	94774293
PseudoGene	PGOHUM00000242868	11	94782586	94784028
PseudoGene	PGOHUM00000242869	11	94790437	94791150
PseudoGene	PGOHUM00000242870	11	94877150	94878261
PseudoGene	PGOHUM00000242871	11	94936947	94937203
PseudoGene	PGOHUM00000242872	11	95696383	95696785
PseudoGene	PGOHUM00000242873	11	98932716	98933059
PseudoGene	PGOHUM00000242874	11	100207601	100208354
PseudoGene	PGOHUM00000242875	11	100537196	100537690
PseudoGene	PGOHUM00000242876	11	101079642	101080178
PseudoGene	PGOHUM00000242877	11	101464751	101465662
PseudoGene	PGOHUM00000242878	11	102165791	102166534
PseudoGene	PGOHUM00000242879	11	102176835	102176989
PseudoGene	PGOHUM00000242880	11	102702434	102702833
PseudoGene	PGOHUM00000242881	11	102751224	102751573
PseudoGene	PGOHUM00000242882	11	102915966	102916438
PseudoGene	PGOHUM00000242883	11	104743991	104744143
PseudoGene	PGOHUM00000242884	11	105577025	105578660
PseudoGene	PGOHUM00000242886	11	106181258	106182518
PseudoGene	PGOHUM00000242887	11	106694772	106695680
PseudoGene	PGOHUM00000242888	11	107047012	107048253
PseudoGene	PGOHUM00000242890	11	109920253	109920882
PseudoGene	PGOHUM00000242891	11	111734977	111735180
PseudoGene	PGOHUM00000242893	11	112079321	112079618
PseudoGene	PGOHUM00000242895	11	113582442	113583106
PseudoGene	PGOHUM00000242896	11	113640382	113640718
PseudoGene	PGOHUM00000242897	11	113659989	113660727
PseudoGene	PGOHUM00000242898	11	113661040	113662090
PseudoGene	PGOHUM00000242899	11	113662195	113662471
PseudoGene	PGOHUM00000242900	11	114145011	114145216
PseudoGene	PGOHUM00000242901	11	114323796	114324847
PseudoGene	PGOHUM00000242902	11	114388604	114389093
PseudoGene	PGOHUM00000242903	11	114453984	114455271
PseudoGene	PGOHUM00000242904	11	115448767	115448955
PseudoGene	PGOHUM00000242905	11	117006233	117009299
PseudoGene	PGOHUM00000242906	11	118431405	118432292
PseudoGene	PGOHUM00000242907	11	118692606	118692790
PseudoGene	PGOHUM00000242908	11	118873917	118874168
PseudoGene	PGOHUM00000242909	11	119273453	119274846
PseudoGene	PGOHUM00000242910	11	121108999	121109481
PseudoGene	PGOHUM00000242911	11	122489561	122489983
PseudoGene	PGOHUM00000242912	11	122831035	122831793
PseudoGene	PGOHUM00000242913	11	122888347	122889369
PseudoGene	PGOHUM00000242914	11	122906577	122906922
PseudoGene	PGOHUM00000242915	11	122921834	122922186
PseudoGene	PGOHUM00000242916	11	123925527	123926409
PseudoGene	PGOHUM00000242921	11	124143866	124144474
PseudoGene	PGOHUM00000242922	11	124330436	124331383
PseudoGene	PGOHUM00000242923	11	124401523	124401795
PseudoGene	PGOHUM00000242924	11	124471480	124472116
PseudoGene	PGOHUM00000242925	11	124661126	124661555
PseudoGene	PGOHUM00000242927	11	127527463	127527753
PseudoGene	PGOHUM00000242928	11	129407764	129408009
PseudoGene	PGOHUM00000242931	11	129910498	129910963
PseudoGene	PGOHUM00000242932	11	130164970	130166948
PseudoGene	PGOHUM00000242933	11	134041504	134043579
PseudoGene	PGOHUM00000250354	11	3620871	3621880
PseudoGene	PGOHUM00000250355	11	4910829	4911793
PseudoGene	PGOHUM00000250356	11	5539752	5542149
PseudoGene	PGOHUM00000250357	11	6707122	6707589
PseudoGene	PGOHUM00000250360	11	49071162	49071711
PseudoGene	PGOHUM00000250361	11	49847869	49848276
PseudoGene	PGOHUM00000250362	11	49914762	49915329
PseudoGene	PGOHUM00000250363	11	49939392	49939681
PseudoGene	PGOHUM00000250364	11	49941963	49942865
PseudoGene	PGOHUM00000250366	11	51458687	51459613
PseudoGene	PGOHUM00000250367	11	55641512	55642060
PseudoGene	PGOHUM00000250368	11	56279713	56280646
PseudoGene	PGOHUM00000250374	11	59976060	59976167
PseudoGene	PGOHUM00000250375	11	64383731	64384386
PseudoGene	PGOHUM00000250380	11	67489927	67490936
PseudoGene	PGOHUM00000250381	11	67741703	67742709
PseudoGene	PGOHUM00000250382	11	71513906	71515702
PseudoGene	PGOHUM00000250385	11	89598201	89598765
PseudoGene	PGOHUM00000250386	11	89786354	89786903
PseudoGene	PGOHUM00000250388	11	93788771	93789138
PseudoGene	PGOHUM00000250389	11	104901702	104941598
PseudoGene	PGOHUM00000250390	11	111759926	111760195
PseudoGene	PGOHUM00000250391	11	115820914	115821519
PseudoGene	PGOHUM00000250393	11	3638125	3638657
PseudoGene	PGOHUM00000250394	11	3656275	3656400
PseudoGene	PGOHUM00000250396	11	17249826	17250695
PseudoGene	PGOHUM00000250397	11	24722947	24723393
PseudoGene	PGOHUM00000250399	11	44650907	44651224
PseudoGene	PGOHUM00000250400	11	48981480	48981884
PseudoGene	PGOHUM00000250402	11	49872127	49872691
PseudoGene	PGOHUM00000250406	11	67786263	67786370
PseudoGene	PGOHUM00000250407	11	67787181	67795403
PseudoGene	PGOHUM00000250408	11	71505731	71506235
PseudoGene	PGOHUM00000250410	11	71614270	71615141
PseudoGene	PGOHUM00000250411	11	71991195	71992151
PseudoGene	PGOHUM00000250412	11	73853256	73853405
PseudoGene	PGOHUM00000250413	11	78095254	78096782
PseudoGene	PGOHUM00000250414	11	82400687	82400923
PseudoGene	PGOHUM00000250417	11	89712081	89712645
PseudoGene	PGOHUM00000250419	11	109852918	109853680
PseudoGene	PGOHUM00000250421	11	124085474	124086376
PseudoGene	PGOHUM00000250422	11	124095437	124096350
PseudoGene	PGOHUM00000256665	11	11444718	11444930
PseudoGene	PGOHUM00000256666	11	17608170	17608627
PseudoGene	PGOHUM00000256669	11	71195702	71196047
PseudoGene	PGOHUM00000256670	11	73706188	73707226
PseudoGene	PGOHUM00000256671	11	82752247	82752476
PseudoGene	PGOHUM00000256675	11	120806899	120807361
PseudoGene	PGOHUM00000256677	11	26067573	26069145
PseudoGene	PGOHUM00000256679	11	44678321	44678485
PseudoGene	PGOHUM00000256681	11	59844823	59845204
PseudoGene	PGOHUM00000256682	11	59845529	59845874
PseudoGene	PGOHUM00000256684	11	66157065	66157402
PseudoGene	PGOHUM00000256687	11	76338902	76339450
PseudoGene	PGOHUM00000256689	11	129878470	129878998
PseudoGene	PGOHUM00000257794	11	3602157	3602366
PseudoGene	PGOHUM00000257795	11	3612495	3612906
PseudoGene	PGOHUM00000257796	11	4167612	4168477
PseudoGene	PGOHUM00000257797	11	4263289	4263870
PseudoGene	PGOHUM00000257798	11	4308732	4309313
PseudoGene	PGOHUM00000257799	11	4359893	4360474
PseudoGene	PGOHUM00000257800	11	4452587	4453480
PseudoGene	PGOHUM00000257801	11	5548507	5549380
PseudoGene	PGOHUM00000257802	11	5572898	5573805
PseudoGene	PGOHUM00000257803	11	5988786	5989736
PseudoGene	PGOHUM00000257804	11	6172873	6173779
PseudoGene	PGOHUM00000257805	11	18134167	18134844
PseudoGene	PGOHUM00000257806	11	18932209	18932943
PseudoGene	PGOHUM00000257807	11	35881797	35883097
PseudoGene	PGOHUM00000257809	11	48997053	49000657
PseudoGene	PGOHUM00000257810	11	49002843	49003253
PseudoGene	PGOHUM00000257812	11	49031740	49037446
PseudoGene	PGOHUM00000257813	11	49121468	49123403
PseudoGene	PGOHUM00000257814	11	49155880	49156359
PseudoGene	PGOHUM00000257815	11	49426646	49437329
PseudoGene	PGOHUM00000257816	11	49854692	49858274
PseudoGene	PGOHUM00000257817	11	49860465	49860878
PseudoGene	PGOHUM00000257818	11	49893378	49895434
PseudoGene	PGOHUM00000257819	11	50205723	50206932
PseudoGene	PGOHUM00000257820	11	51456089	51456405
PseudoGene	PGOHUM00000257821	11	55059542	55065032
PseudoGene	PGOHUM00000257822	11	55746599	55747593
PseudoGene	PGOHUM00000257823	11	56294070	56294975
PseudoGene	PGOHUM00000257824	11	56542771	56543682
PseudoGene	PGOHUM00000257825	11	56557648	56558531
PseudoGene	PGOHUM00000257826	11	56569374	56570246
PseudoGene	PGOHUM00000257827	11	56587082	56587983
PseudoGene	PGOHUM00000257828	11	57684801	57685699
PseudoGene	PGOHUM00000257829	11	59077139	59078061
PseudoGene	PGOHUM00000257830	11	59100244	59100884
PseudoGene	PGOHUM00000257831	11	59100886	59101531
PseudoGene	PGOHUM00000257832	11	59158850	59159752
PseudoGene	PGOHUM00000257833	11	60008086	60008223
PseudoGene	PGOHUM00000257835	11	63006182	63006587
PseudoGene	PGOHUM00000257836	11	63033306	63033728
PseudoGene	PGOHUM00000257838	11	67560667	67572784
PseudoGene	PGOHUM00000257839	11	67564003	67564314
PseudoGene	PGOHUM00000257840	11	67722953	67723162
PseudoGene	PGOHUM00000257841	11	67733341	67733698
PseudoGene	PGOHUM00000257844	11	76406460	76414570
PseudoGene	PGOHUM00000257846	11	87035045	87035403
PseudoGene	PGOHUM00000257847	11	89486442	89487143
PseudoGene	PGOHUM00000257848	11	89499763	89501465
PseudoGene	PGOHUM00000257849	11	89644758	89650878
PseudoGene	PGOHUM00000257852	11	89714788	89720119
PseudoGene	PGOHUM00000257854	11	89726890	89732905
PseudoGene	PGOHUM00000257856	11	89750776	89757677
PseudoGene	PGOHUM00000257857	11	89790773	89796165
PseudoGene	PGOHUM00000257858	11	92954623	92954796
PseudoGene	PGOHUM00000257860	11	104774183	104780641
PseudoGene	PGOHUM00000257861	11	104846084	104846323
PseudoGene	PGOHUM00000257862	11	104934646	104937622
PseudoGene	PGOHUM00000257863	11	104966165	104967534
PseudoGene	PGOHUM00000257865	11	123864900	123865781
PseudoGene	PGOHUM00000257866	11	123964355	123965236
PseudoGene	PGOHUM00000257867	11	123975786	123976660
PseudoGene	PGOHUM00000257868	11	4254518	4255099
PseudoGene	PGOHUM00000257869	11	4351095	4351676
PseudoGene	PGOHUM00000257870	11	5582227	5583132
PseudoGene	PGOHUM00000257871	11	5747760	5748655
PseudoGene	PGOHUM00000257872	11	13031112	13032620
PseudoGene	PGOHUM00000257873	11	34731151	34731619
PseudoGene	PGOHUM00000257875	11	49103459	49104527
PseudoGene	PGOHUM00000257876	11	49805368	49805622
PseudoGene	PGOHUM00000257877	11	49831287	49831790
PseudoGene	PGOHUM00000257878	11	55197954	55199831
PseudoGene	PGOHUM00000257879	11	55234247	55235191
PseudoGene	PGOHUM00000257880	11	55243419	55246015
PseudoGene	PGOHUM00000257881	11	55258591	55259621
PseudoGene	PGOHUM00000257882	11	55277226	55278111
PseudoGene	PGOHUM00000257883	11	55450819	55451751
PseudoGene	PGOHUM00000257884	11	55493699	55494625
PseudoGene	PGOHUM00000257885	11	55522486	55523385
PseudoGene	PGOHUM00000257886	11	55821853	55822755
PseudoGene	PGOHUM00000257887	11	56216144	56217068
PseudoGene	PGOHUM00000257888	11	56738525	56739448
PseudoGene	PGOHUM00000257889	11	56812569	56812846
PseudoGene	PGOHUM00000257891	11	63103877	63104186
PseudoGene	PGOHUM00000257892	11	64792252	64792381
PseudoGene	PGOHUM00000257893	11	64981350	65000735
PseudoGene	PGOHUM00000257894	11	67481167	67481601
PseudoGene	PGOHUM00000257895	11	71304459	71305462
PseudoGene	PGOHUM00000257896	11	71331078	71332069
PseudoGene	PGOHUM00000257897	11	71340067	71340457
PseudoGene	PGOHUM00000257898	11	71350596	71350815
PseudoGene	PGOHUM00000257899	11	71604472	71605481
PseudoGene	PGOHUM00000257901	11	89433951	89434528
PseudoGene	PGOHUM00000257902	11	89443491	89451031
PseudoGene	PGOHUM00000257903	11	89464182	89464670
PseudoGene	PGOHUM00000257904	11	89464677	89465379
PseudoGene	PGOHUM00000257905	11	89466041	89467951
