database	gene_symbol	cnv_score	chr	start	end
exac_v3	ASGR1	0.322927675	17	7076750	7082883
exac_v3	DLG4	0.737279079	17	7093209	7123021
exac_v3	COG1	0.81361467	17	71189129	71204646
exac_v3	FAM104A	0.140684565	17	71203492	71232892
exac_v3	ACADVL	-0.861716162	17	7120444	7128592
exac_v3	C17orf80	-0.042504118	17	71228372	71245091
exac_v3	CDC42EP4	0.432150743	17	71279763	71308314
exac_v3	DVL2	0.420589545	17	7128660	7137864
exac_v3	SDK2	0.616459865	17	71330523	71640228
exac_v3	PHF23	-0.35668942	17	7138347	7143041
exac_v3	GABARAP	-0.502026865	17	7143333	7146089
exac_v3	CTD-2545G14.7	-0.459364133	17	7143746	7147954
exac_v3	CTDNEP1	0.922986608	17	7146910	7155810
exac_v3	RP1-4G17.5	1.004186307	17	7150148	7165408
exac_v3	ELP5	0.774077477	17	7154735	7163259
exac_v3	CLDN7	0.432594985	17	7163222	7167302
exac_v3	SLC2A4	0.665912319	17	7184986	7191576
exac_v3	YBX2	0.535954132	17	7191571	7197934
exac_v3	EIF5A	0.412638107	17	7210318	7215774
exac_v3	GPS2	0.944480646	17	7214643	7218883
exac_v3	RP11-542C16.2	1.033037884	17	7215980	7222493
exac_v3	NEURL4	1.166379122	17	7218947	7232712
exac_v3	RPL38	-2.471627899	17	72199721	72206794
exac_v3	TTYH2	-2.471627899	17	72209653	72258155
exac_v3	DNAI2	-2.471627899	17	72270386	72311023
exac_v3	KIF19	-2.471627899	17	72322349	72351959
exac_v3	AC103809.2	-2.471627899	17	72346906	72348271
exac_v3	BTBD17	-2.471627899	17	72352555	72358085
exac_v3	GPR142	-2.471627899	17	72363546	72368761
exac_v3	ACAP1	0.577216081	17	7239848	7254797
exac_v3	GPRC5C	-2.471627899	17	72420990	72447792
exac_v3	CD300A	-2.471627899	17	72462555	72480933
exac_v3	CD300LB	-2.471627899	17	72517313	72527613
exac_v3	CD300C	-2.471627899	17	72537247	72542282
exac_v3	KCTD11	-0.282076022	17	7255208	7258258
exac_v3	CD300LD	-2.471627899	17	72575504	72588422
exac_v3	C17orf77	-2.471627899	17	72580818	72590348
exac_v3	TMEM95	-0.123720144	17	7258442	7260538
exac_v3	CD300E	-2.471627899	17	72606026	72619897
exac_v3	RAB37	-0.666656628	17	72666717	72743474
exac_v3	CD300LF	-0.655086332	17	72690452	72709117
exac_v3	SLC9A3R1	0.165462408	17	72744791	72765492
exac_v3	NAT9	0.136255062	17	72766686	72772506
exac_v3	TMEM104	0.819876268	17	72772622	72835918
exac_v3	GRIN2C	0.086229169	17	72838162	72857627
exac_v3	TNK1	0.229203633	17	7283853	7293093
exac_v3	FDXR	0.333188308	17	72858619	72869156
exac_v3	FADS6	-0.227862581	17	72873428	72889708
exac_v3	USH1G	0.494198191	17	72912176	72919351
exac_v3	OTOP2	0.410525008	17	72920370	72930007
exac_v3	TMEM256-PLSCR3	0.517244181	17	7293046	7307416
exac_v3	C17orf61-PLSCR3	0.517244773	17	7293053	7307416
exac_v3	OTOP3	0.593947093	17	72931814	72946087
exac_v3	HID1	0.531649734	17	72946838	72969261
exac_v3	ICT1	0.549439011	17	73008765	73017356
exac_v3	KCTD2	0.53609682	17	73028670	73061984
exac_v3	ATP5H	1.307416152	17	73034958	73043080
exac_v3	TMEM256	0.42475798	17	7306294	7307456
exac_v3	NLGN2	0.00455205	17	7308193	7323179
exac_v3	SLC16A5	-2.471627899	17	73083822	73102257
exac_v3	ARMC7	-0.279676946	17	73106047	73126360
exac_v3	NT5C	0.550095932	17	73126320	73127890
exac_v3	HN1	0.468652448	17	73131343	73164376
exac_v3	SUMO2	0.318248128	17	73163408	73179078
exac_v3	NUP85	-0.089962543	17	73201754	73231853
exac_v3	GGA3	-0.565847145	17	73232694	73258444
exac_v3	SPEM1	0.320253585	17	7323679	7324951
exac_v3	MRPS7	-0.309412245	17	73257755	73262454
exac_v3	MIF4GD	-0.167255523	17	73262309	73267308
exac_v3	SLC25A19	-1.100530837	17	73269073	73285591
exac_v3	C17orf74	1.397012036	17	7328934	7330887
exac_v3	GRB2	-0.563185082	17	73314157	73401790
exac_v3	TMEM102	0.49615777	17	7338762	7340998
exac_v3	FGF11	0.316899649	17	7341592	7348256
exac_v3	KIAA0195	-0.604090076	17	73437240	73496171
exac_v3	CHRNB1	-0.215427805	17	7348380	7361026
exac_v3	CASKIN2	-0.934414156	17	73496342	73511664
exac_v3	TSEN54	-1.046888112	17	73512141	73520820
exac_v3	LLGL2	-0.923455246	17	73521161	73571289
exac_v3	RECQL5	-0.624359689	17	73622925	73663269
exac_v3	ZBTB4	-0.038203606	17	7362685	7387582
exac_v3	SAP30BP	0.007568815	17	73663196	73704142
exac_v3	ITGB4	0.510014677	17	73717408	73753899
exac_v3	GALK1	-0.604669543	17	73747675	73761792
exac_v3	H3F3B	0.032951649	17	73772515	73781974
exac_v3	UNK	0.088959918	17	73780681	73821886
exac_v3	UNC13D	0.581271472	17	73823306	73840798
exac_v3	WBP2	-0.358858776	17	73841780	73852588
exac_v3	TRIM47	-0.693892057	17	73870242	73874656
exac_v3	POLR2A	0.871352665	17	7387685	7417933
exac_v3	MRPL38	0.122824398	17	73894724	73905899
exac_v3	ACOX1	-0.361592043	17	73937588	73975515
exac_v3	CDK3	-0.011427118	17	73996987	74002080
exac_v3	EVPL	-0.152493771	17	74000583	74023533
exac_v3	SRP68	0.278470571	17	74035184	74068734
exac_v3	ZACN	-0.895287801	17	74068042	74079747
exac_v3	GALR2	-0.327138975	17	74070875	74073622
exac_v3	EXOC7	-0.888209388	17	74077087	74117657
exac_v3	RNF157	0.935551306	17	74138534	74236454
exac_v3	QRICH2	-0.92318128	17	74270130	74303761
exac_v3	PRPSAP1	-1.04808967	17	74305567	74380602
exac_v3	SPHK1	0.312232802	17	74372665	74383941
exac_v3	UBE2O	0.926764592	17	74385532	74449288
exac_v3	AANAT	0.398595103	17	74449433	74466199
exac_v3	RHBDF2	0.740836591	17	74466973	74497872
exac_v3	TNFSF12	0.647735019	17	7452208	7464925
exac_v3	CYGB	0.327494174	17	74523438	74547257
exac_v3	PRCD	0.214834323	17	74523668	74549660
exac_v3	TNFSF12-TNFSF13	0.663021176	17	7452416	7464918
exac_v3	ST6GALNAC2	-0.285616482	17	74559792	74583038
exac_v3	TNFSF13	0.885118536	17	7461609	7464925
exac_v3	ST6GALNAC1	-0.420379742	17	74620843	74639920
exac_v3	SENP3	0.485087235	17	7465192	7475287
exac_v3	MXRA7	0.642131775	17	74668633	74707098
exac_v3	JMJD6	0.688913038	17	74708919	74722866
exac_v3	METTL23	0.615199569	17	74722912	74730018
exac_v3	RP11-318A15.7	0.25698504	17	74729060	74734604
exac_v3	SRSF2	0.67025063	17	74730197	74733456
exac_v3	MFSD11	0.501994111	17	74731947	74777531
exac_v3	EIF4A1	0.797556869	17	7476024	7482323
exac_v3	CD68	0.776841017	17	7482785	7485429
exac_v3	MGAT5B	-0.570143462	17	74864538	74946475
exac_v3	MPDU1	0.499557688	17	7486847	7496107
exac_v3	SOX15	0.03734346	17	7491496	7493488
exac_v3	FXR2	0.490657697	17	7494548	7518189
exac_v3	SEC14L1	-0.217362097	17	75082798	75213179
exac_v3	SHBG	0.217016179	17	7517382	7536700
exac_v3	SEPT9	-0.306014191	17	75276651	75496678
exac_v3	SAT2	0.17959756	17	7529552	7531194
exac_v3	ATP1B2	1.02797392	17	7549945	7561086
exac_v3	TP53	-0.196655083	17	7565097	7590856
exac_v3	WRAP53	0.367291216	17	7589389	7606820
exac_v3	TNRC6C	0.462704362	17	76000249	76104916
exac_v3	EFNB3	0.7388539	17	7608520	7614696
exac_v3	TMC6	0.40171458	17	76106539	76128488
exac_v3	TMC8	0.20258658	17	76126851	76139049
exac_v3	SYNGR2	1.18674219	17	76164639	76169608
exac_v3	TK1	0.674340441	17	76170160	76183314
exac_v3	AFMID	-2.422050951	17	76183398	76203782
exac_v3	DNAH2	0.211687014	17	7620672	7737062
exac_v3	BIRC5	0.552378721	17	76210267	76221717
exac_v3	AC087645.1	0.552479503	17	76210462	76220740
exac_v3	SOCS3	0.370871882	17	76352864	76356158
exac_v3	PGS1	0.100392784	17	76374721	76421195
exac_v3	AC061992.1	-0.379555595	17	76422409	76422834
exac_v3	DNAH17-AS1	-0.512612012	17	76494911	76499138
exac_v3	CYTH1	0.564852321	17	76670130	76778379
exac_v3	USP36	1.022382209	17	76783463	76837523
exac_v3	TIMP2	0.689450865	17	76849059	76921469
exac_v3	LGALS3BP	0.54880306	17	76967320	76976191
exac_v3	CANT1	0.440814236	17	76987799	77005949
exac_v3	C1QTNF1	0.502631304	17	77018896	77045870
exac_v3	ENGASE	0.673777744	17	77071021	77084681
exac_v3	KDM6B	-2.471627899	17	7743222	7758114
exac_v3	TMEM88	0.602916507	17	7758383	7759417
exac_v3	LSMD1	1.037813905	17	7760003	7788556
exac_v3	CYB5D1	0.924509936	17	7761064	7765600
exac_v3	ENPP7	0.529943548	17	77704681	77716021
exac_v3	CBX2	0.287541596	17	77751931	77761782
exac_v3	CBX8	1.072380124	17	77765931	77775482
exac_v3	CBX4	0.489601922	17	77806955	77813228
exac_v3	CHD3	-1.747308993	17	7788124	7816078
exac_v3	TBC1D16	0.330296541	17	77906142	78009647
exac_v3	CCDC40	-2.471627899	17	78010435	78074412
exac_v3	GAA	-1.117636224	17	78075355	78093678
exac_v3	EIF4A3	-1.179831826	17	78109013	78120982
exac_v3	SGSH	-0.249368403	17	78180515	78194722
exac_v3	SLC26A11	-1.453706024	17	78193498	78227299
exac_v3	RNF213	-2.346021193	17	78234665	78372586
exac_v3	KCNAB3	-1.294151462	17	7825177	7833121
exac_v3	RP11-1099M24.7	-0.747764285	17	7829249	7833940
exac_v3	TRAPPC1	-0.237780864	17	7833663	7835441
exac_v3	CNTROB	0.387701217	17	7835419	7853236
exac_v3	NPTX1	0.284324313	17	78440948	78451643
exac_v3	RPTOR	-0.594369552	17	78518619	78940171
exac_v3	CHMP6	-0.603220954	17	78965398	78983317
exac_v3	BAIAP2	0.255686995	17	79008948	79091232
exac_v3	GUCY2D	0.231065288	17	7905912	7923657
exac_v3	AZI1	-0.175803289	17	79163393	79196799
exac_v3	ENTHD2	-0.20607633	17	79202077	79212891
exac_v3	SLC38A10	-0.64802026	17	79218800	79269347
exac_v3	TMEM105	0.455462268	17	79285074	79304474
exac_v3	ALOX15B	0.06245588	17	7942335	7952452
exac_v3	ACTG1	1.146027323	17	79476997	79490873
exac_v3	C17orf70	0.102459126	17	79506911	79520987
exac_v3	NPLOC4	0.794379507	17	79523913	79615495
exac_v3	PDE6G	0.332270323	17	79617489	79630142
exac_v3	CCDC137	0.680615523	17	79633394	79640934
exac_v3	ARL16	0.712101554	17	79648204	79650954
exac_v3	HGS	1.109615815	17	79650356	79670168
exac_v3	MRPL12	0.700547465	17	79670387	79674556
exac_v3	SLC25A10	-0.351092297	17	79670401	79687569
exac_v3	SLC25A10	-0.351131417	17	79670404	79688042
exac_v3	ALOX12B	-0.202137825	17	7975954	7991021
exac_v3	PPP1R27	0.639918474	17	79791368	79792926
exac_v3	P4HB	-0.280978872	17	79801035	79818570
exac_v3	ARHGDIA	0.480591386	17	79825597	79829282
exac_v3	AC129492.6	0.572817117	17	7982800	7984883
exac_v3	ALYREF	0.484043697	17	79845713	79849462
exac_v3	ANAPC11	-1.428217241	17	79848666	79858867
exac_v3	PCYT2	-0.211751305	17	79858841	79869340
exac_v3	SIRT7	0.377783421	17	79869815	79879199
exac_v3	PYCR1	-0.434649274	17	79890260	79900288
exac_v3	NOTUM	-0.209979914	17	79910388	79919716
exac_v3	ASPSCR1	0.14818854	17	79934683	79975282
exac_v3	LRRC45	0.481505236	17	79981178	79989027
exac_v3	RAC3	0.641478482	17	79989500	79992080
exac_v3	ALOXE3	-0.301931752	17	7999218	8022365
exac_v3	DCXR	-2.471627899	17	79993012	79995608
exac_v3	RFNG	0.529930573	17	80005778	80009707
exac_v3	GPS1	0.68737464	17	80008567	80015346
exac_v3	DUS1L	0.834611301	17	80015382	80023763
exac_v3	FASN	-0.466540365	17	80036214	80056208
exac_v3	CCDC57	0.062630537	17	80059336	80170706
exac_v3	SLC16A3	-1.317957696	17	80186273	80219005
exac_v3	CSNK1D	-0.984546792	17	80196899	80231607
exac_v3	HES7	0.627303758	17	8023908	8027410
exac_v3	OGFOD3	-1.52549122	17	80347099	80376513
exac_v3	HEXDC	-0.776555314	17	80376194	80400521
exac_v3	C17orf62	-1.033179685	17	80400465	80408705
exac_v3	NARF	-0.392719492	17	80416056	80448413
exac_v3	PER1	0.52704126	17	8043790	8059824
exac_v3	FOXK2	-2.471627899	17	80477589	80602538
exac_v3	RP11-599B13.6	0.041286645	17	8054134	8066293
exac_v3	WDR45B	-1.372791077	17	80572438	80606429
exac_v3	RAB40B	-1.023814933	17	80612849	80656604
exac_v3	VAMP2	0.032286949	17	8062467	8066864
exac_v3	FN3KRP	-0.970857034	17	80674559	80688204
exac_v3	FN3K	-1.438048674	17	80693451	80709073
exac_v3	TBCD	-2.471627899	17	80709940	80900724
exac_v3	TMEM107	0.229367807	17	8076555	8079717
exac_v3	ZNF750	-0.789997996	17	80787311	80798454
exac_v3	B3GNTL1	-2.471627899	17	80900031	81009686
exac_v3	C17orf59	0.285250921	17	8091652	8093564
exac_v3	METRNL	-2.312299079	17	81037567	81052864
exac_v3	AURKB	-0.542689175	17	8108056	8113918
exac_v3	CTC1	0.309320574	17	8130191	8151362
exac_v3	PFAS	0.13311883	17	8150936	8173809
exac_v3	SLC25A35	-0.193019093	17	8191081	8198661
exac_v3	RANGRF	-0.208564536	17	8191815	8193410
exac_v3	ARHGEF15	-0.486906164	17	8213559	8225829
exac_v3	ODF4	-0.132764451	17	8243182	8249364
exac_v3	KRBA2	0.080704635	17	8271955	8280029
exac_v3	RP11-849F2.7	0.126453617	17	8271956	8286505
exac_v3	RPL26	0.165793995	17	8280838	8286531
exac_v3	NDEL1	0.261376913	17	8316449	8393729
exac_v3	MYH10	1.102401264	17	8377523	8534079
exac_v3	CCDC42	0.383595331	17	8633252	8648537
exac_v3	SPDYE4	-1.614782897	17	8656424	8661877
exac_v3	MFSD6L	-0.172262996	17	8700436	8702667
exac_v3	PIK3R6	0.133111624	17	8706041	8770994
exac_v3	PIK3R5	0.590076117	17	8782233	8869029
exac_v3	NTN1	1.014971803	17	8924859	9147317
exac_v3	TIMM22	-1.927135292	17	900357	906911
exac_v3	ABR	-2.362949874	17	906758	1132315
exac_v3	STX8	0.634459224	17	9153788	9479908
exac_v3	WDR16	-0.37946049	17	9479944	9546776
exac_v3	USP43	1.029122498	17	9548015	9633008
exac_v3	DHRS7C	0.705142166	17	9674751	9694614
exac_v3	GLP2R	-0.339156376	17	9725523	9795419
exac_v3	RCVRN	1.017870601	17	9799637	9808938
exac_v3	GAS7	-0.465915985	17	9813926	10101868
exac_v3	NAPG	-0.246683353	18	10525902	10552758
exac_v3	CHMP1B	1.081758396	18	11851395	11854448
exac_v3	MPPE1	1.0297319	18	11882621	11909222
exac_v3	IMPA2	-0.298596781	18	11981024	12030876
exac_v3	CIDEA	0.596730189	18	12254318	12277594
exac_v3	TUBB6	-0.473540548	18	12307668	12344319
exac_v3	AFG3L2	-0.339047574	18	12328943	12377313
exac_v3	SLMO1	0.229555144	18	12407895	12432237
exac_v3	SPIRE1	0.556005255	18	12446511	12658133
exac_v3	PSMG2	-0.821269337	18	12658737	12725739
exac_v3	CEP76	-0.158551658	18	12661832	12702776
exac_v3	PTPN2	0.544843344	18	12785477	12929642
exac_v3	SEH1L	0.036159213	18	12947132	12987535
exac_v3	CEP192	0.271556491	18	12991361	13125051
exac_v3	LDLRAD4	0.297902606	18	13217497	13652754
exac_v3	FAM210A	0.069347608	18	13663346	13726662
exac_v3	RNMT	-0.20778688	18	13726659	13764557
exac_v3	MC5R	0.859380878	18	13824154	13826861
exac_v3	MC2R	-0.637422035	18	13882043	13915706
exac_v3	ZNF519	-2.4453758	18	14057456	14132489
exac_v3	ROCK1	-2.298828573	18	18526867	18691812
exac_v3	ESCO1	1.007440361	18	19109242	19180845
exac_v3	SNRPD1	1.240415042	18	19192228	19210417
exac_v3	ABHD3	0.639435085	18	19230858	19284766
exac_v3	MIB1	0.580458991	18	19284918	19450918
exac_v3	GATA6	0.7113496	18	19749404	19782491
exac_v3	RBBP8	0.461402359	18	20378224	20606451
exac_v3	CABLES1	0.527110354	18	20714528	20840431
exac_v3	TMEM241	0.178664002	18	20777108	21017925
exac_v3	RIOK3	-0.313341987	18	21032787	21066567
exac_v3	C18orf8	0.233994612	18	21083473	21111746
exac_v3	NPC1	0.623524577	18	21086148	21166862
exac_v3	ANKRD29	0.304080807	18	21178890	21242849
exac_v3	LAMA3	0.853667749	18	21269407	21535030
exac_v3	THOC1	-1.095421724	18	214520	268050
exac_v3	TTC39C	1.031493298	18	21572737	21715574
exac_v3	CABYR	0.848790767	18	21718942	21741567
exac_v3	OSBPL1A	-0.001901822	18	21742008	21977844
exac_v3	IMPACT	1.106227369	18	22006580	22033499
exac_v3	HRH4	-0.454561238	18	22040593	22059921
exac_v3	ZNF521	0.572427658	18	22641890	22932154
exac_v3	SS18	0.518495315	18	23596578	23671181
exac_v3	PSMA8	0.592853882	18	23713816	23773319
exac_v3	TAF4B	1.321834778	18	23805900	23971649
exac_v3	KCTD1	1.09099477	18	24034874	24237365
exac_v3	AQP4	0.810701584	18	24432002	24445782
exac_v3	CHST9	0.138200038	18	24495595	24765281
exac_v3	METTL4	-1.856682512	18	2537524	2571508
exac_v3	CDH2	1.526890732	18	25530930	25757410
exac_v3	NDC80	-1.494543232	18	2571510	2616634
exac_v3	SMCHD1	-1.301237916	18	2655737	2805015
exac_v3	EMILIN2	-1.453241992	18	2847028	2915991
exac_v3	DSC3	0.533686401	18	28569974	28622781
exac_v3	DSC2	0.441170331	18	28645940	28682378
exac_v3	DSC1	-0.094224283	18	28709199	28742819
exac_v3	DSG1	0.272445828	18	28898052	28936992
exac_v3	DSG4	-2.471627899	18	28956740	28994875
exac_v3	DSG3	-2.471627899	18	29027758	29058665
exac_v3	DSG2	0.939917422	18	29078006	29128971
exac_v3	LPIN2	-1.063782753	18	2916992	3013313
exac_v3	TTR	-2.471627899	18	29171689	29178974
exac_v3	B4GALT6	1.237257489	18	29202210	29265799
exac_v3	SLC25A52	0.414064521	18	29339525	29340843
exac_v3	TRAPPC8	0.086541178	18	29409136	29533099
exac_v3	RNF125	-0.967612073	18	29598335	29653176
exac_v3	RNF138	-0.887315	18	29671818	29711524
exac_v3	GAREM	-2.471627899	18	29704840	30050447
exac_v3	MEP1B	-1.95006746	18	29765032	29800367
exac_v3	KLHL14	1.241682153	18	30252634	30353025
exac_v3	CCDC178	0.260166627	18	30517366	31021065
exac_v3	MYOM1	-1.834339984	18	3066805	3220106
exac_v3	ASXL3	-0.309763095	18	31158579	31331156
exac_v3	NOL4	-0.391053492	18	31431064	31804916
exac_v3	COLEC12	-2.049257354	18	319361	500722
exac_v3	DTNA	0.124367398	18	32073254	32471808
exac_v3	MYL12A	-1.087291015	18	3247479	3256234
exac_v3	MAPRE2	0.928066303	18	32556892	32723434
exac_v3	MYL12B	-0.933688039	18	3261907	3278282
exac_v3	ZNF397	0.050865147	18	32820994	32847097
exac_v3	ZSCAN30	0.149990816	18	32831032	32870196
exac_v3	ZNF24	0.679645039	18	32912176	32925446
exac_v3	ZNF396	-0.469303776	18	32946661	32957301
exac_v3	INO80C	0.93971293	18	33032194	33077955
exac_v3	GALNT1	0.499950174	18	33161081	33291798
exac_v3	C18orf21	0.597772667	18	33552046	33559241
exac_v3	RPRD1A	0.627935779	18	33564350	33647539
exac_v3	SLC39A6	0.485140287	18	33688495	33709348
exac_v3	ELP2	0.433057937	18	33709407	33757909
exac_v3	MOCOS	0.626222816	18	33767482	33852120
exac_v3	FHOD3	-0.215070723	18	33877677	34360018
exac_v3	TGIF1	-1.010307146	18	3411606	3458409
exac_v3	CELF4	0.945913766	18	34823010	35146000
exac_v3	DLGAP1	-0.615695874	18	3496030	4455335
exac_v3	PIK3C3	-1.728168805	18	39535171	39667794
exac_v3	RIT2	0.336420525	18	40323192	40695657
exac_v3	SYT4	1.123045578	18	40847843	40857615
exac_v3	SETBP1	0.53380843	18	42260138	42648475
exac_v3	SLC14A2	0.66700555	18	42792960	43263072
exac_v3	SLC14A1	0.006479549	18	43304092	43332485
exac_v3	SIGLEC15	-0.434920617	18	43405477	43424045
exac_v3	EPG5	1.417300608	18	43427574	43547240
exac_v3	PSTPIP2	0.200411894	18	43563502	43652238
exac_v3	ATP5A1	0.274015668	18	43664110	43684300
exac_v3	HAUS1	-0.256876409	18	43684298	43708299
exac_v3	C18orf25	1.044974046	18	43753519	43846949
exac_v3	RNF165	0.979557758	18	43906772	44043103
exac_v3	ST8SIA5	-2.471627899	18	44259081	44339220
exac_v3	PIAS2	-2.471627899	18	44388353	44500123
exac_v3	HDHD2	0.068763754	18	44633774	44676891
exac_v3	IER3IP1	0.180038148	18	44661027	44702652
exac_v3	IER3IP1	0.332916217	18	44681413	44702745
exac_v3	SMAD2	0.24158989	18	45357922	45457515
exac_v3	CTIF	0.309799723	18	46065417	46389588
exac_v3	SMAD7	0.77684036	18	46446223	46477081
exac_v3	DYM	0.268089011	18	46570039	46987717
exac_v3	C18orf32	0.383377177	18	47008028	47013622
exac_v3	RPL17-C18orf32	-1.895450344	18	47008051	47017956
exac_v3	RPL17	-1.689255161	18	47014851	47018906
exac_v3	LIPG	-2.471627899	18	47087069	47119272
exac_v3	ACAA2	-1.302606547	18	47309869	47340330
exac_v3	RP11-886H22.1	-1.221966905	18	47322163	47363993
exac_v3	MYO5B	-1.114454668	18	47349183	47721463
exac_v3	CCDC11	1.318195061	18	47753563	47792892
exac_v3	MBD1	0.767137652	18	47793252	47808144
exac_v3	CXXC1	0.885356342	18	47808713	47814674
exac_v3	SKA1	-0.259347979	18	47901365	47920543
exac_v3	MAPK4	0.138422733	18	48086448	48258194
exac_v3	MRO	-0.119082688	18	48324574	48351772
exac_v3	ME2	0.705401755	18	48405419	48474691
exac_v3	ELAC1	0.704071157	18	48494361	48514491
exac_v3	RP11-729L2.2	-2.471627899	18	48494389	48584514
exac_v3	SMAD4	-2.471627899	18	48494410	48611415
exac_v3	DCC	0.608948224	18	49866542	51057784
exac_v3	MBD2	0.883431393	18	51679079	51751158
exac_v3	POLI	0.626573636	18	51795774	51847636
exac_v3	STARD6	-1.109652397	18	51850728	51884334
exac_v3	C18orf54	-0.117586958	18	51884287	51911588
exac_v3	DYNAP	0.709357512	18	52254988	52266724
exac_v3	RAB27B	0.409555935	18	52385091	52562747
exac_v3	CCDC68	0.186301374	18	52568740	52626739
exac_v3	TCF4	1.030930233	18	52889562	53332018
exac_v3	ZBTB14	0.705187902	18	5289018	5297052
exac_v3	EPB41L3	1.154420978	18	5392383	5630699
exac_v3	TXNL1	0.353974421	18	54264439	54318831
exac_v3	WDR7	-0.126373107	18	54318574	54698828
exac_v3	BOD1L2	-0.009668117	18	54814293	54817531
exac_v3	ST8SIA3	0.539799822	18	55018044	55038962
exac_v3	FECH	-1.202505465	18	55215515	55254004
exac_v3	NARS	-0.906397599	18	55267888	55289445
exac_v3	ATP8B1	-0.916901461	18	55313658	55470333
exac_v3	NEDD4L	-0.502142573	18	55711599	56068772
exac_v3	ALPK2	-0.099014586	18	56148479	56296189
exac_v3	MALT1	0.149348011	18	56338618	56417371
exac_v3	ZNF532	0.214348823	18	56529832	56653712
exac_v3	SEC11C	0.661576612	18	56806709	56826068
exac_v3	GRP	0.504812249	18	56887400	56898006
exac_v3	RAX	0.108745742	18	56934267	56941318
exac_v3	CPLX4	0.372528666	18	56942388	56985881
exac_v3	LMAN1	0.334943454	18	56995055	57027194
exac_v3	CCBE1	0.673196483	18	57098172	57364612
exac_v3	CETN1	-2.428330104	18	580367	581524
exac_v3	MC4R	0.722315758	18	58038564	58040001
exac_v3	CDH20	0.587158395	18	59000815	59223006
exac_v3	RNF152	0.721631223	18	59475296	59561480
exac_v3	L3MBTL4	-0.214564313	18	5954705	6415236
exac_v3	CLUL1	-2.471627899	18	596988	650334
exac_v3	PIGN	0.886718399	18	59710800	59854351
exac_v3	KIAA1468	0.489498846	18	59854491	59974355
exac_v3	TNFRSF11A	0.82989754	18	59992520	60058516
exac_v3	ZCCHC2	0.648311544	18	60190240	60254942
exac_v3	PHLPP1	0.081087194	18	60382672	60647666
exac_v3	BCL2	0.591785198	18	60790579	60987361
exac_v3	KDSR	0.852182179	18	60994959	61034743
exac_v3	VPS4B	0.590228153	18	61056423	61089716
exac_v3	SERPINB5	1.082775034	18	61143994	61172318
exac_v3	SERPINB12	-2.464810646	18	61223393	61234244
exac_v3	SERPINB13	-0.405904762	18	61254223	61271873
exac_v3	SERPINB4	-2.471627899	18	61304493	61311532
exac_v3	SERPINB3	-2.471627899	18	61322431	61329197
exac_v3	SERPINB7	0.066616313	18	61420169	61472604
exac_v3	SERPINB2	-0.041761372	18	61538926	61571124
exac_v3	SERPINB10	-0.137029121	18	61564408	61603345
exac_v3	HMSD	-0.023478171	18	61616535	61649008
exac_v3	SERPINB8	0.298719997	18	61637159	61672278
exac_v3	CDH7	-0.231484983	18	63417488	63548638
exac_v3	C18orf56	-2.471627899	18	641320	658340
exac_v3	CDH19	-2.471627899	18	64168320	64271375
exac_v3	DSEL	0.110436365	18	65173819	65184217
exac_v3	TYMS	-2.471627899	18	657604	673578
exac_v3	TMX3	-1.436355063	18	66340925	66382535
exac_v3	CCDC102B	-1.656537805	18	66382446	66722426
exac_v3	DOK6	-0.654857775	18	67068291	67516323
