database	gene	score	chr	start	stop
haploins_v3	OR51B6	0.036986395	11	5372738	5373676
haploins_v3	C1orf109	0.037002487	1	38147242	38157914
haploins_v3	FXN	0.037032062	9	71650175	71715094
haploins_v3	OR51J1	0.037032326	11	5423827	5424777
haploins_v3	SLC26A6	0.037059078	3	48663156	48672926
haploins_v3	ARMC3	0.037067211	10	23216953	23326518
haploins_v3	PLP2	0.037074851	X	49028273	49031588
haploins_v3	TEKT1	0.037076454	17	6692452	6735080
haploins_v3	TM4SF4	0.037131937	3	149191761	149221068
haploins_v3	NPY4R	0.03714507	10	47083534	47088320
haploins_v3	CASP7	0.037176422	10	115438942	115490662
haploins_v3	NAP1L4	0.037177789	11	2965667	3013607
haploins_v3	DCAF16	0.037178208	4	17802278	17812381
haploins_v3	GPR143	0.037189856	X	9693386	9754337
haploins_v3	SPAG17	0.037205443	1	118496484	118727846
haploins_v3	ZSCAN25	0.037216287	7	99214569	99230030
haploins_v3	PHACTR3	0.037224167	20	58152564	58422766
haploins_v3	APEX2	0.037237497	X	55026790	55035490
haploins_v3	DZANK1	0.037247515	20	18364011	18447925
haploins_v3	EXOG	0.037321257	3	38537618	38583652
haploins_v3	TIRAP	0.037324016	11	126152960	126168740
haploins_v3	LTBR	0.037342618	12	6484211	6500733
haploins_v3	MYO9B	0.037345575	19	17186591	17325346
haploins_v3	NSUN2	0.037362108	5	6599352	6633404
haploins_v3	ANO8	0.037387399	19	17434032	17445638
haploins_v3	PROC	0.037388191	2	128176003	128186822
haploins_v3	FBXO22	0.03738906	15	76196200	76227609
haploins_v3	DYNLT1	0.037429914	6	159057506	159065771
haploins_v3	KCTD18	0.037495539	2	201353675	201384507
haploins_v3	SEZ6L	0.037502829	22	26565440	26779562
haploins_v3	C19orf54	0.037514553	19	41246761	41257458
haploins_v3	ACAD9	0.037542625	3	128598439	128634910
haploins_v3	DCXR	0.037543975	17	79993012	79995608
haploins_v3	ENTPD3	0.037546754	3	40428647	40470110
haploins_v3	TROAP	0.037564588	12	49717019	49725514
haploins_v3	TMEM244	0.037567805	6	130152389	130182692
haploins_v3	AVEN	0.037575836	15	34158428	34331377
haploins_v3	CCDC71L	0.037576484	7	106297211	106301442
haploins_v3	KIF14	0.037612045	1	200520628	200589862
haploins_v3	ZNF570	0.037641797	19	37958487	37976260
haploins_v3	PDP2	0.037657387	16	66912492	66929657
haploins_v3	DIO3	0.037696736	14	102027688	102029789
haploins_v3	HLA-DMB	0.037708534	6	32902406	32908847
haploins_v3	CEL	0.037714386	9	135937365	135947248
haploins_v3	GAK	0.037732816	4	843064	926161
haploins_v3	SPACA1	0.037754273	6	88757507	88776550
haploins_v3	NMNAT3	0.037772817	3	139279022	139396859
haploins_v3	HMG20B	0.03777483	19	3572775	3579086
haploins_v3	CXCL11	0.037792654	4	76954835	76962568
haploins_v3	OR13C8	0.037816761	9	107331449	107332411
haploins_v3	DNAJC25-GNG10	0.037828606	9	114393666	114432509
haploins_v3	MIOX	0.037846234	22	50925213	50929077
haploins_v3	ADARB1	0.037848146	21	46493768	46646478
haploins_v3	KCNK15	0.037849081	20	43374421	43379675
haploins_v3	GPR15	0.03785165	3	98250743	98251960
haploins_v3	TACSTD2	0.037867047	1	59041099	59043166
haploins_v3	NRROS	0.037881614	3	196366557	196388875
haploins_v3	LRRC6	0.037895735	8	133584320	133687838
haploins_v3	TTC23L	0.03793033	5	34838938	34899561
haploins_v3	PLCZ1	0.037940053	12	18836103	18890991
haploins_v3	C11orf91	0.037961334	11	33719807	33722347
haploins_v3	ANKRD34B	0.037975306	5	79852574	79866307
haploins_v3	POLR2M	0.038007903	15	57884231	58074960
haploins_v3	KHNYN	0.038013777	14	24898492	24910540
haploins_v3	SLC29A4	0.038027953	7	5314000	5346501
haploins_v3	SLC16A8	0.038031312	22	38474141	38480100
haploins_v3	ARFGAP1	0.038035061	20	61904137	61921142
haploins_v3	LDOC1	0.038067266	X	140269934	140271310
haploins_v3	MCUR1	0.038067965	6	13786789	13814800
haploins_v3	FAM63A	0.038072041	1	150969025	150980851
haploins_v3	IFNB1	0.038086762	9	21077104	21077943
haploins_v3	TMCO2	0.038139761	1	40711619	40717363
haploins_v3	PRR5	0.038142723	22	45064593	45133561
haploins_v3	HIST3H2A	0.038148026	1	228645065	228645560
haploins_v3	BAG1	0.038149666	9	33247818	33264761
haploins_v3	PTCD2	0.038156448	5	71616194	71656052
haploins_v3	HMX1	0.038180554	4	8847802	8873543
haploins_v3	TCN2	0.038200441	22	31002825	31023265
haploins_v3	ARPIN	0.038233608	15	90443159	90456188
haploins_v3	CCDC155	0.038242754	19	49891475	49921251
haploins_v3	IRF3	0.038255565	19	50162826	50169132
haploins_v3	IL36RN	0.038285938	2	113816215	113822959
haploins_v3	WDR49	0.038340409	3	167196472	167371771
haploins_v3	AQP10	0.038342295	1	154293566	154297801
haploins_v3	DHX37	0.038347868	12	125431371	125473668
haploins_v3	AMACR	0.038358163	5	33986283	34008220
haploins_v3	PPP1R14D	0.0383733	15	41107650	41120907
haploins_v3	PLA1A	0.038413908	3	119316689	119348658
haploins_v3	ACP5	0.038435698	19	11685475	11689823
haploins_v3	ERN2	0.038449263	16	23701647	23724821
haploins_v3	SLCO4C1	0.038449749	5	101569690	101632253
haploins_v3	CCDC86	0.038471226	11	60609544	60618554
haploins_v3	C6orf203	0.03848363	6	107349407	107372546
haploins_v3	SPIRE2	0.038493901	16	89884587	89937727
haploins_v3	GLTSCR1	0.038511368	19	48111453	48206533
haploins_v3	RFTN2	0.038537985	2	198432948	198540769
haploins_v3	NUP210	0.038560061	3	13357737	13461809
haploins_v3	CECR2	0.038569705	22	17840837	18037850
haploins_v3	SIPA1	0.038573291	11	65405568	65418401
haploins_v3	B4GALNT2	0.038585126	17	47209822	47247351
haploins_v3	ARMC5	0.038585217	16	31469401	31478487
haploins_v3	SPATA2	0.038606519	20	48519928	48532080
haploins_v3	RAVER2	0.038625057	1	65210778	65298915
haploins_v3	MGAT1	0.038628696	5	180217541	180242652
haploins_v3	PALD1	0.038632473	10	72238577	72328205
haploins_v3	DCUN1D2	0.038646502	13	114110134	114145267
haploins_v3	TMPRSS11BNL	0.038650015	4	69049802	69093787
haploins_v3	CNDP2	0.038665668	18	72163051	72188366
haploins_v3	PTPRS	0.038665727	19	5158506	5340814
haploins_v3	DDO	0.038681649	6	110712974	110736765
haploins_v3	MIB2	0.038692855	1	1550795	1565990
haploins_v3	EMILIN3	0.03870075	20	39988606	39995467
haploins_v3	C3	0.038713281	19	6677715	6730573
haploins_v3	OR51G2	0.038754895	11	4935900	4936922
haploins_v3	F5	0.038758204	1	169483404	169555826
haploins_v3	ZNF879	0.038766209	5	178450753	178462065
haploins_v3	CYP4B1	0.038794091	1	47223510	47285085
haploins_v3	GPR45	0.038805493	2	105858200	105859924
haploins_v3	TMPRSS4	0.03882021	11	117947753	117992605
haploins_v3	CYBA	0.038823068	16	88709691	88717560
haploins_v3	CC2D1A	0.03886496	19	14017014	14041692
haploins_v3	HRH1	0.038879629	3	11178779	11305243
haploins_v3	SNTN	0.038882635	3	63638344	63664696
haploins_v3	SMG9	0.038897407	19	44235301	44259142
haploins_v3	ARSG	0.038924858	17	66255323	66418872
haploins_v3	AKR7A2	0.038930716	1	19630459	19638640
haploins_v3	RBP7	0.038942013	1	10057264	10076078
haploins_v3	ADH1A	0.038946432	4	100197524	100212185
haploins_v3	SYNGR2	0.038951267	17	76164639	76169608
haploins_v3	TMEM14C	0.038964773	6	10723148	10731362
haploins_v3	ARID3A	0.039022569	19	925781	975939
haploins_v3	C1QTNF1	0.039029871	17	77018896	77045870
haploins_v3	MYO1G	0.039041097	7	45002261	45018697
haploins_v3	TNFRSF12A	0.039053833	16	3068446	3072384
haploins_v3	ZNF395	0.039057454	8	28203102	28260218
haploins_v3	SLC39A12	0.039064983	10	18240768	18332221
haploins_v3	PNLDC1	0.039083339	6	160221298	160241736
haploins_v3	SNX31	0.039107775	8	101585116	101675643
haploins_v3	GON4L	0.039108686	1	155719508	155829191
haploins_v3	C3AR1	0.039131898	12	8210898	8219067
haploins_v3	BRI3BP	0.039147799	12	125478246	125515777
haploins_v3	NTHL1	0.039173166	16	2089816	2097867
haploins_v3	DISP2	0.039185178	15	40650436	40663257
haploins_v3	ZNF248	0.039196948	10	38091751	38147034
haploins_v3	ZC3H8	0.039209266	2	112969102	113012713
haploins_v3	SMKR1	0.039236527	7	129142320	129152773
haploins_v3	SFSWAP	0.039252394	12	132195626	132284282
haploins_v3	SWT1	0.039273022	1	185126212	185260897
haploins_v3	SEC14L5	0.039278315	16	5008318	5069159
haploins_v3	RASEF	0.039321415	9	85594500	85678092
haploins_v3	CFP	0.039345456	X	47483612	47489704
haploins_v3	BCL2L13	0.039355581	22	18111621	18213388
haploins_v3	CER1	0.039368778	9	14719722	14722715
haploins_v3	SERPINB10	0.039388819	18	61564408	61603345
haploins_v3	RAB11FIP3	0.039396207	16	475619	573011
haploins_v3	SLC51A	0.039398963	3	195938358	195970049
haploins_v3	HRASLS	0.039427582	3	192958914	192995527
haploins_v3	CDCA7L	0.039429478	7	21940518	21985702
haploins_v3	TAPBP	0.039432213	6	33267471	33282164
haploins_v3	ZNF382	0.039453704	19	37095719	37119499
haploins_v3	GALNS	0.039457291	16	88880142	88923378
haploins_v3	SURF1	0.039465512	9	136218610	136223552
haploins_v3	ALDH1L1	0.039465558	3	125822412	125916837
haploins_v3	BPIFC	0.039473347	22	32809834	32860471
haploins_v3	CA11	0.039473814	19	49141199	49149569
haploins_v3	GOLM1	0.039476353	9	88641061	88715088
haploins_v3	KIAA0141	0.039492075	5	141303373	141321612
haploins_v3	RFXAP	0.039503733	13	37393361	37403241
haploins_v3	PATL2	0.039507631	15	44957930	45003514
haploins_v3	KLF1	0.039527553	19	12995237	12997995
haploins_v3	MICALL1	0.039548574	22	38301664	38338829
haploins_v3	GPR156	0.039556666	3	119883492	120003941
haploins_v3	COL5A3	0.039580114	19	10070237	10121147
haploins_v3	MLANA	0.03958041	9	5890802	5910606
haploins_v3	GPR149	0.039583578	3	154055461	154147504
haploins_v3	OR6B1	0.039604326	7	143701022	143702068
haploins_v3	EPX	0.03966035	17	56270098	56282535
haploins_v3	RAVER1	0.039670497	19	10426888	10444316
haploins_v3	AKAP1	0.039700237	17	55162453	55198710
haploins_v3	KIF24	0.039737208	9	34252379	34329198
haploins_v3	DCLRE1A	0.039739876	10	115594488	115614142
haploins_v3	TPMT	0.039776796	6	18128542	18155305
haploins_v3	ZBTB22	0.0398098	6	33282183	33285719
haploins_v3	DNASE1	0.039855019	16	3661729	3730144
haploins_v3	C17orf59	0.03987085	17	8091652	8093564
haploins_v3	NPFFR2	0.039878823	4	72897521	73013784
haploins_v3	ASAH1	0.03988949	8	17913934	17942494
haploins_v3	POP1	0.039896067	8	99129525	99172062
haploins_v3	CRYAA	0.039898534	21	44589118	44592915
haploins_v3	CYP21A2	0.039907204	6	32006042	32009447
haploins_v3	ZBTB46	0.039954522	20	62375019	62462597
haploins_v3	S1PR2	0.03999948	19	10334520	10341948
haploins_v3	GDPD3	0.04001567	16	30116131	30125177
haploins_v3	CNKSR1	0.040019948	1	26503894	26516377
haploins_v3	DAND5	0.040021143	19	13075973	13085567
haploins_v3	HHIPL1	0.040023186	14	100111447	100146906
haploins_v3	SLC4A11	0.04004945	20	3208063	3219836
haploins_v3	HTRA4	0.040089057	8	38831683	38846181
haploins_v3	SNX32	0.0401095	11	65601112	65624367
haploins_v3	GSC2	0.040109582	22	19136089	19137796
haploins_v3	TM4SF20	0.0401191	2	228226872	228246711
haploins_v3	OR52N1	0.040153803	11	5809084	5810046
haploins_v3	BTBD18	0.040166288	11	57510986	57519253
haploins_v3	SLC5A10	0.040169483	17	18853658	18925908
haploins_v3	NOA1	0.040203469	4	57829536	57844989
haploins_v3	PLEKHG1	0.040211097	6	150920999	151164799
haploins_v3	RP9	0.040213088	7	33134409	33149013
haploins_v3	MST1R	0.040225274	3	49924435	49941299
haploins_v3	FKBP6	0.040230624	7	72742167	72772634
haploins_v3	HDHD3	0.040243744	9	116135699	116139279
haploins_v3	DHRS1	0.040246768	14	24759804	24769039
haploins_v3	PTGIS	0.040272402	20	48120411	48184683
haploins_v3	ZG16	0.040283907	16	29789561	29793096
haploins_v3	NAA11	0.040292084	4	80146848	80247204
haploins_v3	HEG1	0.04030264	3	124684554	124774802
haploins_v3	CYP2D6	0.040319287	22	42522501	42526908
haploins_v3	KCNG4	0.04032191	16	84255823	84273356
haploins_v3	VAMP5	0.040347813	2	85811531	85820535
haploins_v3	DENND2A	0.040367086	7	140218220	140373793
haploins_v3	SDCBP2	0.040431947	20	1290619	1309883
haploins_v3	LYAR	0.040453021	4	4269428	4291896
haploins_v3	CCDC124	0.040462555	19	18043825	18054800
haploins_v3	IL21	0.040462799	4	123533783	123542224
haploins_v3	PAQR6	0.040541685	1	156213206	156217881
haploins_v3	DHRS7	0.04054279	14	60610838	60636574
haploins_v3	ADAMTSL3	0.040550889	15	84322838	84708594
haploins_v3	VSTM2B	0.040552506	19	30017406	30055386
haploins_v3	CAPN9	0.040556214	1	230883130	230937749
haploins_v3	OTOS	0.040562317	2	241078446	241083979
haploins_v3	HYAL4	0.04056387	7	123469037	123517532
haploins_v3	COL23A1	0.040571917	5	177664619	178017556
haploins_v3	GLMP	0.040590213	1	156259880	156265463
haploins_v3	FIGLA	0.040594305	2	71004442	71017775
haploins_v3	ZSWIM4	0.040629216	19	13906274	13943044
haploins_v3	SUSD1	0.040636286	9	114803065	114937688
haploins_v3	CD200	0.040641984	3	112051194	112081659
haploins_v3	MLYCD	0.040655509	16	83932731	83949787
haploins_v3	IL5	0.040657802	5	131877136	131892530
haploins_v3	SLC27A1	0.040715504	19	17579578	17616977
haploins_v3	CRP	0.040740123	1	159682079	159684379
haploins_v3	SAXO1	0.040768994	9	18927656	19033251
haploins_v3	FN3KRP	0.040779429	17	80674559	80688204
haploins_v3	SLC2A9	0.040817675	4	9772777	10056560
haploins_v3	SLC25A34	0.040818679	1	16062900	16067891
haploins_v3	WRAP53	0.040832034	17	7589389	7606820
haploins_v3	FOXS1	0.040832452	20	30432103	30433420
haploins_v3	SMCO1	0.04083888	3	196233748	196242237
haploins_v3	C1orf189	0.040841806	1	154171848	154178809
haploins_v3	GAL3ST1	0.040851937	22	30950622	30970574
haploins_v3	SLC10A3	0.040852637	X	153715645	153719016
haploins_v3	MTX1	0.040898143	1	155178490	155183615
haploins_v3	KPTN	0.040901859	19	47978401	47987525
haploins_v3	CDC42BPG	0.040902186	11	64590859	64612041
haploins_v3	OTOP3	0.040904802	17	72931814	72946087
haploins_v3	UBAC1	0.040909799	9	138824815	138853226
haploins_v3	PLAC8L1	0.040923508	5	145463949	145483932
haploins_v3	C1QTNF6	0.040924441	22	37576207	37595425
haploins_v3	RFXANK	0.040940512	19	19303008	19312678
haploins_v3	TOMM20L	0.040962303	14	58862634	58875419
haploins_v3	ATAD3A	0.041035671	1	1447531	1470067
haploins_v3	ACADSB	0.041043879	10	124768495	124817827
haploins_v3	INHBC	0.041095034	12	57828543	57844611
haploins_v3	KRT3	0.041114774	12	53183469	53189901
haploins_v3	CACNA2D4	0.041118037	12	1901123	2028002
haploins_v3	VASN	0.041125225	16	4421849	4433529
haploins_v3	HLA-B	0.04113834	6	31321649	31324965
haploins_v3	ARHGAP27	0.041158202	17	43471275	43511787
haploins_v3	PIK3IP1	0.041164614	22	31677579	31688520
haploins_v3	NCKAP5L	0.041203947	12	50184929	50222533
haploins_v3	CANT1	0.041214998	17	76987799	77005949
haploins_v3	MTHFS	0.041284027	15	80125927	80189721
haploins_v3	XKR9	0.041312376	8	71581600	71702606
haploins_v3	MRPL30	0.041354373	2	99797542	99814089
haploins_v3	DDX31	0.04136072	9	135468384	135545788
haploins_v3	OR51I1	0.041373753	11	5461800	5462744
haploins_v3	PLBD2	0.041381229	12	113796371	113827203
haploins_v3	ZNF182	0.041383972	X	47834250	47863377
haploins_v3	TMEM132B	0.041385304	12	125671382	126146917
haploins_v3	PIGQ	0.041385481	16	616995	634136
haploins_v3	ARHGEF4	0.041404818	2	131594489	131804836
haploins_v3	CENPC	0.0414428	4	68337521	68411324
haploins_v3	SEPT12	0.041460382	16	4827670	4838522
haploins_v3	LDHC	0.041479586	11	18433854	18473605
haploins_v3	SEPP1	0.041490118	5	42799982	42887494
haploins_v3	ZFP36	0.04149903	19	39897453	39900052
haploins_v3	PDGFRL	0.041521956	8	17433942	17501580
haploins_v3	CENPQ	0.041539908	6	49431091	49460820
haploins_v3	IL23R	0.041572744	1	67632083	67725662
haploins_v3	HOMER3	0.041577896	19	19040010	19052070
haploins_v3	S100A11	0.041580335	1	152004982	152020383
haploins_v3	GALNT15	0.041621252	3	16216156	16273499
haploins_v3	NUFIP1	0.041627668	13	45513384	45563618
haploins_v3	RBM11	0.04162985	21	15588451	15600693
haploins_v3	SH3RF3	0.041638473	2	109745804	110262207
haploins_v3	OXGR1	0.041639708	13	97637973	97646984
haploins_v3	SEC16B	0.041649167	1	177893091	177953438
haploins_v3	ALG10B	0.041656471	12	38710380	38717784
haploins_v3	SLC15A3	0.041674503	11	60704556	60720002
haploins_v3	FAR2	0.041679598	12	29302036	29493913
haploins_v3	HYAL1	0.041685422	3	50337320	50349812
haploins_v3	ISG20L2	0.041693126	1	156691683	156698591
haploins_v3	ZFYVE28	0.041749836	4	2271309	2420390
haploins_v3	TRANK1	0.04175171	3	36868311	36986548
haploins_v3	GRK7	0.041751981	3	141496990	141537332
haploins_v3	OR2AT4	0.041764102	11	74799758	74800799
haploins_v3	KCNE5	0.041771536	X	108866929	108868393
haploins_v3	COX4I2	0.041772972	20	30225691	30232809
haploins_v3	KIF19	0.04177832	17	72322349	72351959
haploins_v3	C1QA	0.041784249	1	22962999	22966101
haploins_v3	SLC3A2	0.041816696	11	62623518	62656352
haploins_v3	SH3BP5L	0.041821026	1	249104648	249120832
haploins_v3	SYDE1	0.041852611	19	15218214	15225799
haploins_v3	OR11H4	0.041855927	14	20710898	20711979
haploins_v3	CYP39A1	0.041895066	6	46517541	46620523
haploins_v3	ZNF512B	0.041900709	20	62588055	62680113
haploins_v3	SDC1	0.041907407	2	20400558	20425194
haploins_v3	TMEM174	0.041921521	5	72469022	72470970
haploins_v3	VSTM4	0.041936741	10	50222290	50323554
haploins_v3	POPDC2	0.041964042	3	119355304	119384171
haploins_v3	VPS37B	0.042005027	12	123349882	123380991
haploins_v3	LSR	0.042036693	19	35739233	35758867
haploins_v3	HLA-DRA	0.042052184	6	32407619	32412823
haploins_v3	DCST1	0.042081714	1	155006300	155023406
haploins_v3	PCDHGA2	0.042092454	5	140718539	140892546
haploins_v3	NDUFB4	0.042095143	3	120315156	120321347
haploins_v3	CDC42BPB	0.042098	14	103398716	103523799
haploins_v3	PDZK1	0.042114345	1	145726918	145764074
haploins_v3	ADAMTS8	0.042125202	11	130274820	130298888
haploins_v3	UBALD1	0.042128338	16	4658884	4665028
haploins_v3	TEFM	0.042133471	17	29224354	29233838
haploins_v3	NIFK	0.042134266	2	122484521	122494499
haploins_v3	ZFP14	0.042136678	19	36827162	36870101
haploins_v3	PCDHGB3	0.042137025	5	140749831	140892546
haploins_v3	AKAP13	0.042148693	15	85923802	86292586
haploins_v3	DUSP18	0.042158302	22	31048038	31063877
haploins_v3	FAM219B	0.042166321	15	75192328	75199462
haploins_v3	SUN2	0.042178955	22	39130730	39190148
haploins_v3	PACRGL	0.04219317	4	20697905	20754530
haploins_v3	ITIH2	0.042305273	10	7745232	7791483
haploins_v3	GPR87	0.042321948	3	151011891	151034740
haploins_v3	GCC2	0.042389842	2	109065017	109125871
haploins_v3	UPB1	0.042401071	22	24863206	24924358
haploins_v3	FXYD7	0.042411859	19	35634154	35645204
haploins_v3	SRFBP1	0.042412245	5	121297656	121411265
haploins_v3	SERINC2	0.042418006	1	31882412	31907525
haploins_v3	SLC39A3	0.042452145	19	2732202	2740150
haploins_v3	DGKD	0.042456277	2	234263153	234380750
haploins_v3	ANKUB1	0.042457252	3	149478892	149686172
haploins_v3	ZFP69	0.042478631	1	40942887	40962015
haploins_v3	PXDC1	0.042484329	6	3722848	3752260
haploins_v3	RNF208	0.042485021	9	140114707	140116033
haploins_v3	C9orf9	0.042512541	9	135753414	135765588
haploins_v3	PLA2G7	0.042518111	6	46671938	46703430
haploins_v3	USP36	0.042527957	17	76783463	76837523
haploins_v3	DRC7	0.042533795	16	57728705	57765717
haploins_v3	CD81	0.042554877	11	2397407	2418649
haploins_v3	HABP2	0.042596912	10	115310596	115349361
haploins_v3	FAH	0.042597045	15	80444832	80479288
haploins_v3	F12	0.042634408	5	176829141	176836577
haploins_v3	TVP23B	0.042636749	17	18684308	18710027
haploins_v3	PRCD	0.042652223	17	74523668	74549660
haploins_v3	CAPN8	0.042652474	1	223711349	223853436
haploins_v3	NSDHL	0.042707237	X	151999511	152038273
haploins_v3	ZNF197	0.042718805	3	44626380	44689963
haploins_v3	FGFR1OP	0.042722758	6	167412670	167466201
haploins_v3	PTPN23	0.042746364	3	47422501	47454931
haploins_v3	ATG4D	0.042774508	19	10654571	10664094
haploins_v3	MYH14	0.042775687	19	50691443	50813802
haploins_v3	P3H3	0.042788046	12	6937572	6949018
haploins_v3	CD86	0.042806213	3	121774213	121839983
haploins_v3	TFPT	0.042835014	19	54610320	54619055
haploins_v3	NRBP2	0.042836695	8	144915764	144924200
haploins_v3	FADS2	0.042878721	11	61560452	61634826
haploins_v3	ATCAY	0.042905765	19	3879862	3928077
haploins_v3	BMP8B	0.042910691	1	40222854	40254533
haploins_v3	RSPO4	0.042936559	20	939095	982907
haploins_v3	ITFG2	0.042941889	12	2921788	2968957
haploins_v3	OR52E4	0.042961367	11	5905501	5906527
haploins_v3	PMF1-BGLAP	0.042992608	1	156182773	156213123
haploins_v3	NOD1	0.043041478	7	30464143	30518400
haploins_v3	HLA-A	0.043055872	6	29909037	29913661
haploins_v3	CCDC71	0.043058512	3	49199968	49203754
haploins_v3	ARL4D	0.043077576	17	41476327	41478505
haploins_v3	MRPL32	0.043098964	7	42971799	42988557
haploins_v3	FAM78A	0.043117947	9	134133463	134151934
haploins_v3	ZC3H12D	0.043121209	6	149768794	149806197
haploins_v3	GPR171	0.043127884	3	150915619	150920988
haploins_v3	FAHD1	0.043174118	16	1876968	1890208
haploins_v3	KRT72	0.043225262	12	52979373	52995322
haploins_v3	AUH	0.043234419	9	93976097	94124195
haploins_v3	SPATC1L	0.043289483	21	47581062	47604390
haploins_v3	WDR63	0.043300783	1	85464830	85598821
haploins_v3	NEK11	0.043303249	3	130745694	131069309
haploins_v3	ACTL7B	0.043315867	9	111616871	111619239
haploins_v3	PPFIA1	0.043323064	11	70116806	70230509
haploins_v3	MARCKS	0.04333262	6	114178541	114184648
